5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.40606666666666663,0.20483611525224252,1.0,0.2,-0.24999999999999994,0.7,0.5,0.4,0.2,0.2,0.95,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9356222222222222,0.1014823324552525,1.0,0.6,0.5000000000000001,1.0,1.0,1.0,0.8,0.8,1.2999999999999998,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9638666666666666,0.09192195030831414,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9748722222222223,0.07359333481088393,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.8,1.0
10,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4409666666666666,0.31956451598303676,1.0,0.15,-0.5249999999999999,1.0,0.6,0.3,0.15,0.15,1.275,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9776612276612278,0.06844351655389931,1.0,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9944153069153069,0.03555453649162706,1.0,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6196999999999999,0.3752698517614945,1.0,0.15,-1.0000000000000002,1.0,1.0,0.525,0.2,0.175,2.2,0.9993333333333333,0.01825132770140659,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996666666666667,0.012909944487358058,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5333333333333333,0.12476350766196942,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9794780162366369,0.06923547401758817,1.0,0.6896551724137931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7580833333333333,0.24989011031537,1.0,0.5,-0.25,1.0,1.0,1.0,0.5,0.5,1.75,0.9948695040591592,0.035731884233203434,1.0,0.6896551724137931,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8263444444444444,0.297324952233438,1.0,0.18333333333333332,0.4166666666666668,1.0,1.0,1.0,0.7666666666666667,0.23333333333333334,1.3499999999999999,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5333333333333333,0.12476350766196942,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5136363636363637,0.07345855581949909,0.9090909090909091,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9799684411684412,0.06671470999441634,1.0,0.6818181818181818,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,0.7617424242424243,0.24912354741075382,1.0,0.5,-0.25,1.0,1.0,1.0,0.5,0.5,1.75,0.9949921102921103,0.03445875944736114,1.0,0.6818181818181818,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8122083333333333,0.30977046490023097,1.0,0.1625,-0.12499999999999989,1.0,1.0,1.0,0.55,0.2375,1.6749999999999998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,0.18640114219812084,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5299847837248107,0.09067295232154617,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9857014503914773,0.054106314153803375,1.0,0.7547169811320755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.778329529264536,0.24543466976493092,1.0,0.5,-0.25,1.0,1.0,1.0,0.5,0.5,1.75,0.9964253625978693,0.027746131224468385,1.0,0.7547169811320755,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8316066666666666,0.30073850388785056,1.0,0.19,1.0,1.0,1.0,1.0,1.0,0.26,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.745,0.25003335334548893,1.0,0.5,-0.25,1.0,1.0,0.5,0.5,0.5,1.75,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5316831336276364,0.10367522817130792,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9816831336276364,0.06877296064796506,1.0,0.704225352112676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8191707834069092,0.23811922054789997,1.0,0.5,-0.25,1.0,1.0,1.0,0.5,0.5,1.75,0.9954207834069092,0.03528111216620286,1.0,0.704225352112676,1.0,1.0,1.0,1.0,1.0,1.0,1.0
75,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8871911111111113,0.2392586527340476,1.0,0.22,1.0,1.0,1.0,1.0,1.0,0.42,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993333333333333,0.018251327701406594,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9756212630221588,0.07499028857186424,1.0,0.6818181818181818,1.0,1.0,1.0,1.0,1.0,0.9868421052631579,1.0,0.9756300349519834,0.07499237153489438,1.0,0.6818181818181818,1.0,1.0,1.0,1.0,1.0,0.9868421052631579,1.0,0.993738649088873,0.03997404696538832,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9939075087379957,0.038943995167439634,1.0,0.6818181818181818,1.0,1.0,1.0,1.0,1.0,1.0,1.0
100,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8764233333333332,0.24939016505301959,1.0,0.195,1.0,1.0,1.0,1.0,1.0,0.405,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9731923844930241,0.08132912513863919,1.0,0.6802721088435374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9731923844930241,0.08132912513863919,1.0,0.6802721088435374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.993298096123256,0.04227941243710494,1.0,0.6802721088435374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.993298096123256,0.04227941243710494,1.0,0.6802721088435374,1.0,1.0,1.0,1.0,1.0,1.0,1.0
125,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8942800000000001,0.22260706833172997,1.0,0.208,1.0,1.0,1.0,1.0,1.0,0.56,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9760296934865901,0.07254305526192938,1.0,0.7183908045977011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9760296934865901,0.07254305526192938,1.0,0.7183908045977011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9940074233716475,0.03771891670756651,1.0,0.7183908045977011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9940074233716475,0.03771891670756651,1.0,0.7183908045977011,1.0,1.0,1.0,1.0,1.0,1.0,1.0
150,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8907444444444446,0.2374678983931869,1.0,0.22,1.0,1.0,1.0,1.0,1.0,0.37,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9748107637584162,0.07649375023453171,1.0,0.6944444444444444,1.0,1.0,1.0,1.0,1.0,0.974025974025974,1.0,0.9748280797757322,0.07649651230369874,1.0,0.6944444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.993702690939604,0.03976279741350827,1.0,0.6944444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.993707019943933,0.03976206873686177,1.0,0.6944444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0
