Scene403,0,0,12,0.7
Scene393,0.2,0,12,0.4
Scene23,0.3,1,12,0.15
Scene393,0.2,0,12,0.9
Scene82,0.2,0.2,12,0.2
Scene351,0,0.8,12,0.5
Scene283,0,0.8,12,0.4
Scene283,0,0.8,12,0.9
Scene351,0.1,1,12,0.4
Scene351,0.1,1,12,0.9
Scene132,0.2,0.2,12,0.6
Scene392,0.1,0.8,12,0.3
Scene151,0.1,0.2,12,0.15
Scene332,0.3,0.6,12,0.5
Scene388,0.3,0.6,12,0.15
Scene405,0.2,0,12,0.8
Scene323,0,0,12,0.7
Scene392,0.2,0.4,12,0.2
Scene271,0.3,0.4,12,0.5
Scene93,0.2,0.4,12,0.8
Scene572,0,0.6,12,0.6
Scene23,0,0.4,12,0.4
Scene23,0,0.4,12,0.9
Scene342,0.1,0.4,12,0.3
Scene402,0,1,12,0.4
Scene402,0,1,12,0.9
Scene61,0.2,0.6,12,0.5
Scene81,0.1,0.4,12,0.2
Scene53,0.3,0.6,12,0.8
Scene342,0.1,0,12,0.6
Scene42,0.2,1,12,0.5
Scene543,0,0,12,0.15
Scene192,0.3,0.4,12,0.6
Scene251,0.2,0,12,0.7
Scene293,0.1,1,12,0.7
Scene63,0.1,1,12,0.4
Scene63,0.1,1,12,0.9
Scene82,0.1,1,12,0.4
Scene82,0.1,1,12,0.9
Scene193,0.1,0.6,12,0.15
Scene398,0,1,12,0.5
Scene263,0.2,0.6,12,0.3
Scene103,0.1,0.4,12,0.15
Scene393,0.1,1,12,0.6
Scene392,0,0.2,12,0.6
Scene502,0.3,0.8,12,0.3
Scene384,0,0.8,12,0.6
Scene203,0.1,0.2,12,0.6
Scene398,0.2,0,12,0.2
Scene161,0.1,0.2,12,0.3
Scene192,0.2,0.4,12,0.4
Scene192,0.2,0.4,12,0.9
Scene242,0.2,0.4,12,0.8
Scene387,0,1,12,0.15
Scene43,0.1,0.2,12,0.6
Scene408,0.2,1,12,0.4
Scene408,0.2,1,12,0.9
Scene62,0,0.6,12,0.5
Scene243,0.1,0.6,12,0.4
Scene243,0.1,0.6,12,0.9
Scene112,0.1,0.8,12,0.3
Scene163,0.3,0.6,12,0.3
Scene21,0.2,0,12,0.15
Scene112,0.2,1,12,0.2
Scene42,0.3,0.8,12,0.8
Scene51,0.1,0.8,12,0.3
Scene382,0.3,0.4,12,0.5
Scene593,0.2,0.8,12,0.6
Scene153,0,0.6,12,0.2
Scene302,0,0.6,12,0.2
Scene399,0.2,0.4,12,0.4
Scene399,0.2,0.4,12,0.9
Scene23,0.3,0.4,12,0.15
Scene313,0.2,0,12,0.15
Scene543,0.2,0.8,12,0.6
Scene388,0.2,0.2,12,0.6
Scene323,0,0.8,12,0.7
Scene502,0.1,0.2,12,0.4
Scene502,0.1,0.2,12,0.9
Scene522,0.1,0.6,12,0.4
Scene522,0.1,0.6,12,0.9
Scene563,0.1,1,12,0.5
Scene332,0.2,0.4,12,0.6
Scene32,0,0.4,12,0.8
Scene397,0.1,1,12,0.5
Scene582,0.2,0.6,12,0.5
Scene501,0,0.2,12,0.7
Scene21,0.3,1,12,0.7
Scene171,0,0.6,12,0.8
Scene53,0.2,0.4,12,0.4
Scene53,0.2,0.4,12,0.9
Scene112,0.1,0.6,12,0.15
Scene233,0.1,0,12,0.8
Scene223,0.3,0.4,12,0.3
Scene511,0.2,0.8,12,0.6
Scene543,0.1,1,12,0.7
Scene552,0.1,0,12,0.7
Scene51,0.1,0.6,12,0.15
Scene311,0,1,12,0.2
Scene303,0.2,0.4,12,0.5
Scene551,0.2,0.4,12,0.15
Scene271,0,0.4,12,0.5
Scene233,0.3,0.6,12,0.2
Scene173,0,1,12,0.2
Scene173,0.2,0.4,12,0.6
Scene201,0.3,0.4,12,0.4
Scene201,0.3,0.4,12,0.9
Scene503,0,1,12,0.8
Scene583,0.2,0.2,12,0.2
Scene201,0.3,0,12,0.2
Scene262,0,1,12,0.7
Scene572,0.1,1,12,0.3
Scene533,0.1,0.6,12,0.2
Scene403,0.3,0.4,12,0.3
Scene191,0.1,0.2,12,0.3
Scene395,0.1,0.2,12,0.2
Scene123,0.1,1,12,0.15
Scene407,0.1,0,12,0.4
Scene407,0.1,0,12,0.9
Scene221,0,0.2,12,0.5
Scene521,0.3,0.6,12,0.6
Scene162,0.3,1,12,0.15
Scene211,0.1,0.6,12,0.3
Scene563,0,1,12,0.2
Scene551,0.2,0.6,12,0.2
Scene563,0.2,0.4,12,0.6
Scene523,0.1,0.4,12,0.5
Scene132,0.2,0.4,12,0.8
Scene323,0.3,0.4,12,0.3
Scene387,0.1,0.6,12,0.3
Scene402,0.1,0.8,12,0.3
Scene385,0.3,1,12,0.6
Scene400,0.2,1,12,0.7
Scene323,0.3,0,12,0.6
Scene102,0,1,12,0.15
Scene407,0.3,0.6,12,0.3
Scene397,0.1,0.8,12,0.2
Scene171,0,1,12,0.5
Scene173,0.2,0.6,12,0.15
Scene43,0.3,0.8,12,0.15
Scene202,0,1,12,0.6
Scene402,0.3,1,12,0.8
Scene501,0.1,0.8,12,0.4
Scene41,0.3,1,12,0.3
Scene501,0.1,0.8,12,0.9
Scene63,0,0.6,12,0.7
Scene501,0.1,0.4,12,0.2
Scene232,0.2,0.6,12,0.8
Scene73,0,0.4,12,0.3
Scene303,0.1,0.4,12,0.2
Scene183,0.1,0.4,12,0.2
Scene42,0,0.4,12,0.2
Scene303,0.1,0,12,0.5
Scene62,0.1,0.2,12,0.15
Scene402,0,0.2,12,0.6
Scene71,0.3,0.8,12,0.5
Scene531,0,0.8,12,0.3
Scene386,0.3,1,12,0.7
Scene552,0,0.8,12,0.15
Scene582,0,0.8,12,0.5
Scene212,0.2,1,12,0.4
Scene212,0.2,1,12,0.9
Scene32,0.2,0.2,12,0.8
Scene31,0.3,0,12,0.15
Scene563,0.2,0.6,12,0.15
Scene406,0.3,0,12,0.6
Scene501,0.2,0,12,0.7
Scene33,0.2,0,12,0.15
Scene352,0.2,0.8,12,0.2
Scene213,0,0.4,12,0.15
Scene408,0,0,12,0.4
Scene408,0,0,12,0.9
Scene522,0.3,0,12,0.7
Scene406,0.2,0,12,0.4
Scene121,0.3,0,12,0.6
Scene406,0.2,0,12,0.9
Scene572,0.2,0,12,0.2
Scene122,0.1,0.4,12,0.5
Scene212,0,0.2,12,0.3
Scene203,0.2,0,12,0.3
Scene222,0.2,0.2,12,0.8
Scene302,0.2,0,12,0.4
Scene302,0.2,0,12,0.9
Scene395,0.3,1,12,0.15
Scene161,0.2,0.2,12,0.15
Scene383,0.1,0,12,0.7
Scene331,0.1,0.2,12,0.15
Scene389,0.1,0.6,12,0.3
Scene386,0.2,0.6,12,0.8
Scene321,0,1,12,0.3
Scene321,0.2,0.4,12,0.7
Scene351,0.3,1,12,0.6
Scene22,0.3,0,12,0.15
Scene503,0.3,0.6,12,0.7
Scene523,0,0.2,12,0.15
Scene293,0.3,0.2,12,0.5
Scene591,0.2,0.8,12,0.3
Scene501,0,0.4,12,0.4
Scene501,0,0.4,12,0.9
Scene385,0.1,0.2,12,0.8
Scene31,0.2,0.6,12,0.2
Scene182,0.3,0.4,12,0.4
Scene182,0.3,0.4,12,0.9
Scene592,0.2,0.8,12,0.2
Scene182,0.3,0,12,0.2
Scene388,0.1,0.2,12,0.8
Scene553,0,0.6,12,0.4
Scene553,0,0.6,12,0.9
Scene182,0.2,0.8,12,0.4
Scene182,0.2,0.8,12,0.9
Scene151,0,0.8,12,0.3
Scene242,0,0.6,12,0.3
Scene341,0.3,1,12,0.2
Scene52,0.1,1,12,0.2
Scene73,0.2,0,12,0.3
Scene551,0.3,0.8,12,0.2
Scene311,0.2,0,12,0.2
Scene551,0.3,0.4,12,0.5
Scene251,0.2,0.4,12,0.3
Scene533,0,1,12,0.7
Scene391,0.2,0.8,12,0.3
Scene211,0.3,0,12,0.5
Scene231,0.2,0.6,12,0.15
Scene251,0.3,0,12,0.2
Scene253,0.2,0,12,0.8
Scene512,0.2,0.8,12,0.5
Scene302,0,0,12,0.6
Scene512,0.2,0.4,12,0.3
Scene153,0.1,0.8,12,0.3
Scene121,0.3,0.8,12,0.6
Scene386,0.1,0.2,12,0.4
Scene182,0.1,0.2,12,0.2
Scene386,0.1,0.2,12,0.9
Scene512,0.3,0.4,12,0.4
Scene512,0.3,0.4,12,0.9
Scene552,0.2,0.2,12,0.6
Scene103,0.1,0.2,12,0.5
Scene382,0.2,0.6,12,0.7
Scene394,0.1,1,12,0.7
Scene172,0.1,0.4,12,0.2
Scene591,0.2,0.6,12,0.15
Scene153,0,0.4,12,0.15
Scene241,0.3,0.4,12,0.6
Scene101,0.3,0.4,12,0.2
Scene353,0.2,0.8,12,0.6
Scene561,0.3,0.2,12,0.6
Scene312,0.3,0.4,12,0.8
Scene43,0.1,0.4,12,0.15
Scene162,0.3,0.8,12,0.6
Scene563,0.3,0.2,12,0.8
Scene390,0.2,0.8,12,0.6
Scene292,0.1,0.4,12,0.2
Scene223,0.2,0.6,12,0.4
Scene223,0.2,0.6,12,0.9
Scene171,0.2,1,12,0.3
Scene271,0.1,0,12,0.15
Scene389,0.3,0.6,12,0.5
Scene62,0.3,0.8,12,0.2
Scene281,0.1,0.4,12,0.7
Scene561,0.2,0.2,12,0.4
Scene561,0.2,0.2,12,0.9
Scene202,0.3,0.2,12,0.2
Scene133,0.3,0.2,12,0.6
Scene71,0.1,0.4,12,0.5
Scene191,0.2,0,12,0.5
Scene71,0.1,0,12,0.3
Scene523,0.3,0.6,12,0.5
Scene23,0.3,0.2,12,0.5
Scene573,0.2,0,12,0.5
Scene353,0,0.6,12,0.8
Scene52,0,1,12,0.4
Scene52,0,1,12,0.9
Scene341,0.3,0.4,12,0.2
Scene52,0.2,0.4,12,0.3
Scene385,0,0.4,12,0.6
Scene151,0.3,0.4,12,0.4
Scene151,0.3,0.4,12,0.9
Scene162,0.1,0.2,12,0.7
Scene503,0,0.6,12,0.7
Scene243,0.2,0.2,12,0.8
Scene293,0.1,0.8,12,0.3
Scene121,0,0,12,0.7
Scene394,0.3,1,12,0.8
Scene293,0.1,0.4,12,0.6
Scene81,0.2,0.2,12,0.15
Scene31,0.3,0.8,12,0.2
Scene571,0.2,0.2,12,0.3
Scene406,0.3,0.2,12,0.8
Scene252,0.2,0.8,12,0.8
Scene33,0.2,0.8,12,0.2
Scene131,0,0.2,12,0.15
Scene23,0.1,0,12,0.3
Scene223,0.3,0.2,12,0.15
Scene182,0,1,12,0.15
Scene384,0.1,0.4,12,0.4
Scene384,0.1,0.4,12,0.9
Scene398,0,0.8,12,0.7
Scene171,0.3,0.8,12,0.7
Scene163,0,1,12,0.3
Scene281,0.3,0.4,12,0.8
Scene386,0,0.4,12,0.7
Scene212,0.3,0.2,12,0.2
Scene405,0.3,0.6,12,0.4
Scene405,0.3,0.6,12,0.9
Scene112,0.2,0.8,12,0.8
Scene394,0.2,0,12,0.6
Scene385,0,0.6,12,0.15
Scene163,0.2,0,12,0.5
Scene223,0.2,1,12,0.6
Scene92,0.3,0.2,12,0.6
Scene31,0.1,1,12,0.7
Scene131,0.1,0.6,12,0.2
Scene103,0,0.4,12,0.3
Scene572,0,0.8,12,0.8
Scene402,0.3,0.6,12,0.7
Scene252,0.1,1,12,0.4
Scene252,0.1,1,12,0.9
Scene389,0.2,0.4,12,0.6
Scene551,0,0.4,12,0.6
Scene582,0.1,1,12,0.15
Scene181,0.3,0.2,12,0.3
Scene293,0.1,0.6,12,0.15
Scene333,0.1,0.6,12,0.7
Scene122,0,1,12,0.8
Scene92,0.2,0.2,12,0.4
Scene113,0.3,0.4,12,0.5
Scene523,0.3,1,12,0.7
Scene92,0.2,0.2,12,0.9
Scene61,0,0.8,12,0.5
Scene193,0.1,0,12,0.7
Scene532,0,1,12,0.5
Scene241,0.2,0.2,12,0.6
Scene291,0,0.2,12,0.3
Scene202,0.1,0.8,12,0.5
Scene61,0.1,1,12,0.8
Scene323,0.3,0.2,12,0.15
Scene181,0.1,0.4,12,0.3
Scene202,0.2,0.4,12,0.4
Scene152,0.1,1,12,0.7
Scene202,0.2,0.4,12,0.9
Scene583,0.3,1,12,0.6
Scene273,0,0.8,12,0.6
Scene202,0.2,0,12,0.2
Scene311,0,0.8,12,0.8
Scene406,0,0.6,12,0.6
Scene399,0.1,0.4,12,0.7
Scene404,0.2,0.2,12,0.5
Scene203,0.3,0.8,12,0.15
Scene233,0.3,1,12,0.8
Scene397,0,0.2,12,0.4
Scene397,0,0.2,12,0.9
Scene400,0,0.2,12,0.5
Scene83,0.2,1,12,0.6
Scene405,0.3,1,12,0.6
Scene552,0.2,0.4,12,0.8
Scene83,0.3,1,12,0.2
Scene542,0,0.6,12,0.3
Scene391,0.1,0.2,12,0.5
Scene263,0,0.8,12,0.2
Scene63,0.1,0.4,12,0.15
Scene561,0.3,0.4,12,0.8
Scene572,0.1,0.8,12,0.4
Scene572,0.1,0.8,12,0.9
Scene283,0.1,0.2,12,0.4
Scene283,0.1,0.2,12,0.9
Scene389,0.1,1,12,0.3
Scene351,0,0.6,12,0.15
Scene173,0.1,1,12,0.3
Scene193,0.3,1,12,0.7
Scene203,0.1,0.4,12,0.8
Scene221,0.2,0.8,12,0.3
Scene401,0.3,0.2,12,0.8
Scene103,0.2,0.4,12,0.4
Scene103,0.2,0.4,12,0.9
Scene393,0.2,0.8,12,0.2
Scene213,0,0.2,12,0.5
Scene532,0.1,0.4,12,0.6
Scene322,0.3,0,12,0.5
Scene272,0.1,1,12,0.6
Scene252,0.3,0.6,12,0.6
Scene533,0.2,0.6,12,0.3
Scene353,0.1,0,12,0.4
Scene353,0.1,0,12,0.9
Scene322,0.2,0.4,12,0.5
Scene382,0.1,0.8,12,0.2
Scene61,0.3,0,12,0.4
Scene61,0.3,0,12,0.9
Scene403,0.1,1,12,0.3
Scene407,0.2,0,12,0.5
Scene31,0.1,0,12,0.5
Scene591,0,0,12,0.4
Scene591,0,0,12,0.9
Scene353,0.3,0.6,12,0.3
Scene583,0.3,0.8,12,0.3
Scene81,0.1,0.6,12,0.4
Scene81,0.1,0.6,12,0.9
Scene583,0.3,0.4,12,0.6
Scene43,0.2,0,12,0.3
Scene111,0,0.6,12,0.8
Scene22,0.3,0.2,12,0.2
Scene81,0.3,1,12,0.3
Scene73,0.1,0.4,12,0.8
Scene152,0.2,0,12,0.6
Scene282,0,0.2,12,0.2
Scene405,0.2,0.8,12,0.7
Scene342,0.3,1,12,0.4
Scene131,0,1,12,0.7
Scene342,0.3,1,12,0.9
Scene193,0.2,0.6,12,0.8
Scene394,0.3,0.2,12,0.5
Scene343,0,0.4,12,0.3
Scene163,0.3,1,12,0.2
Scene521,0.3,0.8,12,0.8
Scene532,0.1,0.6,12,0.15
Scene273,0.3,0.6,12,0.7
Scene293,0,0.4,12,0.8
Scene343,0.2,0.2,12,0.3
