10,0.3016772421333525,0.13225326630178832
20,0.36781319709618887,0.1606997468999802
30,0.44206951076454587,0.1845167973702875
40,0.5167978517346912,0.20462845696697737
50,0.5911967557933595,0.20814941142043403
60,0.6759390087789959,0.23870531630164066
70,0.7622974553373125,0.248539597155669
80,0.8444125748872757,0.26585806991864713
90,0.9299374909003576,0.2832709560814847
100,1.0118154553837246,0.30433251799217537
110,1.0990506207678052,0.3193386164004995
120,1.171408758441607,0.33849278910320435
130,1.2552561402055953,0.3606543558145973
140,1.3433685304986107,0.37948313446970494
150,1.4279416953192816,0.403420326295731
