10,0.2354381294912762,0.10774019943046542
20,0.24838982775476243,0.11406244200448147
30,0.2607088449597359,0.12043213240982485
40,0.2734766979018847,0.12680607036191216
50,0.28629095786147646,0.13362979856321863
60,0.29796254399087696,0.14199371026946653
70,0.30972221564584307,0.146038191585882
80,0.32394912293222217,0.15260749875790416
90,0.33384502629439033,0.16007340375316045
100,0.3469439448648029,0.1672741690493263
110,0.35974774367941753,0.1729635124749855
120,0.37043575657076305,0.1786247023312697
130,0.38115760370757845,0.1845940796185546
140,0.39421865993738175,0.19205805012339225
150,0.4067569104300605,0.1990434013068112
