Scene,Sindex,Num,Noise_Rate,Jaccard,LIP,MLMSSM
S4,2_5,20,0.6,0.3157894736842105,0.16462272858054827,0.8353772714194517
S4,2_5,20,0.8,0.25,0.16462272858054827,0.8353772714194517
S4,3_4,20,0.0,1.0,0.4458125636333883,0.5541874363666117
S4,3_4,20,0.2,0.8333333333333334,0.13389362533986993,0.43305318733006504
S4,3_4,20,0.4,0.631578947368421,0.4458125636333883,0.5541874363666117
S4,3_4,20,0.6,0.3333333333333333,0.13389362533986993,0.43305318733006504
S4,3_4,20,0.8,0.17647058823529413,0.4595834204085114,0.5404165795914886
S4,3_5,20,0.0,0.75,0.23892384881258055,0.3805380755937097
S4,3_5,20,0.2,0.7894736842105263,0.5045357798848005,0.49546422011519947
S4,3_5,20,0.4,0.6,0.6747323547632444,0.4879014678551333
S4,3_5,20,0.6,0.375,0.23892384881258055,0.3805380755937097
S4,3_5,20,0.8,0.15789473684210525,0.5120985321448668,0.4879014678551333
S4,4_5,20,0.0,0.85,0.01764941108166762,0.9823505889183324
S4,4_5,20,0.2,0.9411764705882353,0.09402203841474766,0.9059779615852523
S4,4_5,20,0.4,0.631578947368421,0.13711133548795795,0.862888664512042
S4,4_5,20,0.6,0.3,0.1864087370762253,0.8135912629237747
S4,4_5,20,0.8,0.1875,0.1864087370762253,0.8135912629237747
Scene,Sindex,Num,Noise_Rate,Jaccard,LIP,MLMSSM
S5,1_2,20,0.0,1.0,0.27247139587375224,0.3637643020631239
S5,1_2,20,0.2,0.9411764705882353,0.27247139587375224,0.3637643020631239
S5,1_2,20,0.4,0.631578947368421,0.47585318468328297,0.524146815316717
S5,1_2,20,0.6,0.4,0.6319614996146101,0.5520577505780849
S5,1_2,20,0.8,0.2222222222222222,0.4344066446390349,0.5655933553609651
S5,1_3,20,0.0,0.95,0.22812490992479617,0.7718750900752038
S5,1_3,20,0.2,0.75,0.2751034398603246,0.7248965601396754
S5,1_3,20,0.4,0.6,0.21161819864670972,0.7883818013532903
S5,1_3,20,0.6,0.4444444444444444,0.15973971351656968,0.8402602864834303
S5,1_3,20,0.8,0.05263157894736842,0.30035692687752946,0.6996430731224705
S5,1_4,20,0.0,1.0,0.27247139587375224,0.3637643020631239
S5,1_4,20,0.2,0.9411764705882353,0.27247139587375224,0.3637643020631239
S5,1_4,20,0.4,0.6666666666666666,0.3729102575154096,0.3135448712422952
S5,1_4,20,0.6,0.4,0.5053977913196177,0.49460220868038224
S5,1_4,20,0.8,0.2222222222222222,0.5313833416142598,0.4686166583857402
S5,1_5,20,0.0,1.0,0.17119093373929772,0.41440453313035114
S5,1_5,20,0.2,0.8,0.3111572037962601,0.6888427962037399
S5,1_5,20,0.4,0.631578947368421,0.19835665045069018,0.8016433495493098
S5,1_5,20,0.6,0.7272727272727273,0.17119093373929772,0.41440453313035114
S5,1_5,20,0.8,0.17647058823529413,0.2026244712819324,0.7973755287180676
S5,2_3,20,0.0,1.0,0.050326139778009815,0.4748369301109951
S5,2_3,20,0.2,1.0,0.050326139778009815,0.4748369301109951
S5,2_3,20,0.4,0.6666666666666666,0.2976305359687197,0.7023694640312803
S5,2_3,20,0.6,0.5384615384615384,0.30044527059443804,0.349777364702781
S5,2_3,20,0.8,0.15,0.41027318121460443,0.5897268187853956
S5,2_4,20,0.0,1.0,0.6302387868086465,0.18488060659567673
S5,2_4,20,0.2,0.8888888888888888,0.6432909221159873,0.17835453894200637
S5,2_4,20,0.4,0.631578947368421,0.7633442183925944,0.23665578160740564
S5,2_4,20,0.6,0.5,0.7650243525786865,0.23497564742131347
S5,2_4,20,0.8,0.23529411764705882,0.7167931047353773,0.28320689526462267
S5,2_5,20,0.0,1.0,0.05893976904405818,0.4705301154779709
S5,2_5,20,0.2,0.8,0.34593964687365863,0.6540603531263414
S5,2_5,20,0.4,0.7058823529411765,0.05893976904405818,0.4705301154779709
S5,2_5,20,0.6,0.47058823529411764,0.3393154970792489,0.6606845029207511
S5,2_5,20,0.8,0.2,0.4617699488982071,0.5382300511017929
S5,3_4,20,0.0,1.0,0.09395705987105685,0.4530214700644716
S5,3_4,20,0.2,0.8888888888888888,0.09395705987105685,0.4530214700644716
S5,3_4,20,0.4,0.7058823529411765,0.09395705987105685,0.4530214700644716
S5,3_4,20,0.6,0.5333333333333333,0.09395705987105685,0.4530214700644716
S5,3_4,20,0.8,0.2222222222222222,0.48377536383399455,0.5162246361660054
S5,3_5,20,0.0,1.0,0.029469884522029144,0.9705301154779709
S5,3_5,20,0.2,0.8,0.13257399680517734,0.8674260031948227
S5,3_5,20,0.4,0.6,0.13257399680517734,0.8674260031948227
S5,3_5,20,0.6,0.5333333333333333,0.07644841445755746,0.9235515855424425
S5,3_5,20,0.8,0.15,0.2386737936608283,0.7613262063391717
S5,4_5,20,0.0,1.0,0.4159284167510091,0.5840715832489909
S5,4_5,20,0.2,0.8421052631578947,0.4480447737560135,0.5519552262439865
S5,4_5,20,0.4,0.631578947368421,0.48074311054703256,0.5192568894529674
S5,4_5,20,0.6,0.42105263157894735,0.6632740158925954,0.505088976161107
S5,4_5,20,0.8,0.21052631578947367,0.5265513131658085,0.4734486868341915
