Scene,Sindex,Num,Noise_Rate,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf
S2,3,100,0.0,0.98,0.0,1.0,-0.9959688794668046,0.9879423542696775
S2,3,10,0.2,1.0,0.7304087662086962,0.2695912337913038,-0.9618556322057649,0.2467821397050843
S2,3,20,0.2,1.0,0.7304087662086962,0.2695912337913038,-0.9503526687063043,0.2392111100230881
S2,3,40,0.2,0.9375,0.12660810550703705,0.873391894492963,-0.9639761862343658,0.34174679830861787
S2,3,60,0.2,0.9791666666666666,0.0,1.0,-0.9614787786533162,0.8371992427580539
S2,3,80,0.2,0.8732394366197183,0.5,1.0,0.36471000226504025,0.3882091449285291
S2,3,100,0.2,0.9176470588235294,0.6280261721169855,0.743947655766029,0.5530794333537146,0.05669307015606992
S2,3,10,0.4,1.0,0.6089584587699637,0.39104154123003626,-0.9133961675329874,0.19319445317905753
S2,3,20,0.4,0.8571428571428571,0.8652043831043481,0.2695912337913038,0.3529729876038068,0.09219716514806402
S2,3,40,0.4,0.8518518518518519,0.5,1.0,0.3395432697280152,0.41301040557985697
S2,3,60,0.4,0.9230769230769231,0.6089584587699637,0.39104154123003626,-0.9012237454815236,0.15528262601462042
S2,3,80,0.4,0.8421052631578947,0.6280261721169855,0.743947655766029,0.5188968808422909,0.041929591131046356
S2,3,100,0.4,0.9508196721311475,0.6089584587699637,0.39104154123003626,-0.9316648055275054,0.21606851974923855
S2,3,10,0.6,0.5714285714285714,0.8652043831043481,0.2695912337913038,0.46386308097723394,0.04868778429601512
S2,3,20,0.6,0.6666666666666666,0.8563263051034412,0.14367369489655876,-0.8602210537718155,0.5246392733038372
S2,3,40,0.6,0.6666666666666666,0.9281631525517207,0.14367369489655876,0.5053558712268368,0.1511677056793579
S2,3,60,0.6,0.48,0.928424405159051,0.21472678452284708,0.5440082682540847,0.01856336069227622
S2,3,80,0.6,0.48484848484848486,0.8926366077385764,0.21472678452284708,0.49940233269942014,0.029521963500507387
S2,3,100,0.6,0.449438202247191,0.8926366077385764,0.21472678452284708,0.5313344688887943,0.026218662435919353
S2,3,10,0.8,0.3333333333333333,0.7166714823962144,0.5666570352075713,0.3114296576849209,0.08025318068194684
S2,3,20,0.8,0.26666666666666666,0.8563263051034412,0.14367369489655876,-0.6739733262707823,0.12492041211802145
S2,3,40,0.8,0.38095238095238093,0.8142876370052601,0.18571236299473992,-0.8166209665520237,0.08777696226856838
S2,3,60,0.8,0.25,0.9521087683678138,0.14367369489655876,0.2535812392257675,0.4124961093804318
S2,3,80,0.8,0.42105263157894735,0.7304087662086962,0.2695912337913038,-0.7830853914684786,0.008642424572946818
S2,3,100,0.8,0.24096385542168675,0.7852732154771529,0.21472678452284708,-0.7989538250124392,0.05752369486125887
S2,4,10,0.0,1.0,0.0,1.0,-0.7116242978163028,0.27906074454075697
S2,4,20,0.0,1.0,0.0,1.0,-0.6401045672970205,0.10026141824255125
S2,4,40,0.0,1.0,0.0,1.0,-0.7897101810720775,0.4742754526801937
S2,4,60,0.0,1.0,0.0,1.0,-0.7267414283044827,0.3168535707612069
S2,4,80,0.0,1.0,0.0,1.0,-0.7034508606778749,0.25862715169468725
S2,4,100,0.0,0.75,0.0,1.0,-0.7596998795846331,0.3674401973004232
S2,4,10,0.2,1.0,0.0,1.0,-0.7786614540884126,0.4243209534599799
S2,4,20,0.2,1.0,0.0,1.0,-0.8038038185452537,0.48403406904497764
S2,4,40,0.2,1.0,0.0,1.0,-0.7960576737822143,0.4656369752327589
S2,4,60,0.2,0.7708333333333334,0.0,1.0,-0.7545171970142999,0.343655012925328
S2,4,80,0.2,1.0,0.0,1.0,-0.7348937567190915,0.3203726722078424
S2,4,100,0.2,1.0,0.0,1.0,-0.7739652568007354,0.4131674849017465
S2,4,10,0.4,0.8333333333333334,0.0,1.0,-0.6620850188322391,0.1315420669598207
S2,4,20,0.4,0.5294117647058824,0.03529882216333535,0.9647011778366646,-0.7136502232412612,0.23486531361486254
S2,4,40,0.4,0.6666666666666666,0.03529882216333535,0.9647011778366646,-0.8109142368581468,0.5009213125380987
S2,4,60,0.4,1.0,0.0,1.0,-0.790238118353723,0.42803576629587686
S2,4,80,0.4,1.0,0.0,1.0,-0.8112329140659407,0.4752740566483666
S2,4,100,0.4,1.0,0.0,1.0,-0.7740866201084531,0.39169489524401946
S2,4,10,0.6,0.375,0.03529882216333535,0.9647011778366646,-0.6678561585160661,0.13150925365808785
S2,4,20,0.6,0.4444444444444444,0.13389362533986993,0.8661063746601301,-0.8191589122665084,0.0
S2,4,40,0.6,0.5517241379310345,0.03529882216333535,0.9647011778366646,-0.7318915150782069,0.2843910793873837
S2,4,60,0.6,0.5333333333333333,0.03529882216333535,0.9647011778366646,-0.7853712766776701,0.40549966773240353
S2,4,80,0.6,0.5333333333333333,0.03529882216333535,0.9647011778366646,-0.7873837428139301,0.40990193740547215
S2,4,100,0.6,0.4,0.13389362533986993,0.8661063746601301,-0.7642403555163346,0.0
S2,4,10,0.8,0.2222222222222222,0.13389362533986993,0.8661063746601301,-0.7220420481910218,0.0025464142659813813
S2,4,20,0.8,0.2,0.13389362533986993,0.8661063746601301,-0.7174430322943056,0.0
S2,4,40,0.8,0.2,0.13389362533986993,0.8661063746601301,-0.7601150077835424,0.0
S2,4,60,0.8,0.2727272727272727,0.03529882216333535,0.9647011778366646,-0.6452662020250222,0.09807677105421474
S2,4,80,0.8,0.2807017543859649,0.03529882216333535,0.9647011778366646,-0.6220688683258951,0.047241171260119334
S2,4,100,0.8,0.2,0.13389362533986993,0.8661063746601301,-0.634139153758954,0.0
S2,5,10,0.0,0.9,0.6194619244062902,0.7610761511874194,0.3717800256336434,0.3645180146129307
S2,5,20,0.0,0.9,0.7463079496041936,0.7610761511874194,0.5076606462785225,0.14819896276286515
S2,5,40,0.0,1.0,0.7463079496041936,0.7610761511874194,0.443848209011064,0.049998289122509997
S2,5,60,0.0,1.0,0.5763726273330799,0.8472547453338402,0.478029716216144,0.08274319607983499
S2,5,80,0.0,0.9875,0.6194619244062902,0.7610761511874194,0.31005611874384614,0.06555287992440163
S2,5,100,0.0,1.0,0.15274525466615985,0.8472547453338402,-0.6855542826860263,0.12811004398052517
S2,5,10,0.2,0.8,0.6194619244062902,0.7610761511874194,0.43518732682679695,0.03911338419377786
S2,5,20,0.2,0.8,0.6194619244062902,0.7610761511874194,0.26702224262597274,0.0
S2,5,40,0.2,0.8,0.6194619244062902,0.7610761511874194,0.050647757164687085,0.4577935356960941
S2,5,60,0.2,0.8571428571428571,0.6194619244062902,0.7610761511874194,0.35174974586295144,0.20687521178087379
S2,5,80,0.2,0.9696969696969697,0.15274525466615985,0.8472547453338402,-0.8809982355148956,0.41085777704914866
S2,5,100,0.2,1.0,0.0,1.0,-0.8478640731737787,0.4970487827278687
S2,5,10,0.4,0.3,0.6194619244062902,0.7610761511874194,0.5113580855279323,0.08273161482134869
S2,5,20,0.4,0.631578947368421,0.7463079496041936,0.7610761511874194,0.4486689946244715,0.168145561528365
S2,5,40,0.4,0.631578947368421,0.6194619244062902,0.7610761511874194,0.07673627777720468,0.3951731235536735
S2,5,60,0.4,0.6545454545454545,0.23892384881258055,0.7610761511874194,-0.6682557662274848,0.0
S2,5,80,0.4,0.6075949367088608,0.7463079496041936,0.7610761511874194,0.4224433064078849,0.12769967066897778
S2,5,100,0.4,0.6060606060606061,0.7463079496041936,0.7610761511874194,0.5310988842998825,0.07549350639982007
S2,5,10,0.6,0.375,0.6194619244062902,0.7610761511874194,0.07373435502261785,0.5020466038000172
S2,5,20,0.6,0.42105263157894735,0.7175817515553866,0.8472547453338402,0.5507073687340664,0.032256856979155875
S2,5,40,0.6,0.41025641025641024,0.6194619244062902,0.7610761511874194,0.49013499791011716,0.09155416840823569
S2,5,60,0.6,0.4067796610169492,0.6194619244062902,0.7610761511874194,0.17480171020849938,0.3543319081595838
S2,5,80,0.6,0.41025641025641024,0.7463079496041936,0.7610761511874194,0.4235721105241118,0.19603098830654242
S2,5,100,0.6,0.45454545454545453,0.6194619244062902,0.7610761511874194,0.2794002793127681,0.26716643390602657
S2,5,10,0.8,0.2222222222222222,0.6194619244062902,0.7610761511874194,0.3637828008149341,0.1166161440852537
S2,5,20,0.8,0.2,0.23892384881258055,0.7610761511874194,0.11189169212541364,0.0
S2,5,40,0.8,0.2,0.7463079496041936,0.7610761511874194,0.3798496541926686,0.145387623703845
S2,5,60,0.8,0.20689655172413793,0.7463079496041936,0.7610761511874194,0.5403226446021052,0.009093275598939776
S2,5,80,0.8,0.21052631578947367,0.6194619244062902,0.7610761511874194,0.29211041269272703,0.2565746560893941
S2,5,100,0.8,0.20408163265306123,0.7463079496041936,0.7610761511874194,0.5498817485992866,0.055686946000792624
Scene,Sindex,Num,Noise_Rate,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf
S3,1,10,0.0,0.8,0.0,1.0,-0.8257734691460538,0.2113283799357342
S3,1,20,0.0,1.0,0.0,1.0,-0.8022269634055053,0.5050114765016761
S3,1,40,0.0,1.0,0.0,1.0,-0.8475736507032091,0.6185938305990502
S3,1,60,0.0,0.7166666666666667,0.0,1.0,-0.88394663088402,0.3396641050969316
S3,1,80,0.0,0.7125,0.0,1.0,-0.8817749510362172,0.336932565845525
S3,1,100,0.0,1.0,0.0,1.0,-0.8401538245108051,0.6002525223079037
S3,1,10,0.2,1.0,0.0,1.0,-0.8399944563848569,0.558667551428767
S3,1,20,0.2,1.0,0.0,1.0,-0.8579531036104786,0.6045382465050988
S3,1,40,0.2,1.0,0.0,1.0,-0.8355373251685224,0.5517168539344627
S3,1,60,0.2,1.0,0.0,1.0,-0.8697582002775823,0.626517317169837
S3,1,80,0.2,1.0,0.0,1.0,-0.8633337900474339,0.6109289006854405
S3,1,100,0.2,1.0,0.0,1.0,-0.8741202360801519,0.6478712099882963
S3,1,10,0.4,1.0,0.25504832084193996,0.74495167915806,-0.7879978356898034,0.4229951303020577
S3,1,20,0.4,1.0,0.25504832084193996,0.74495167915806,-0.8350416491321886,0.5214986590120434
S3,1,40,0.4,0.96,0.25504832084193996,0.74495167915806,-0.8350468374784408,0.5235818975881934
S3,1,60,0.4,0.9473684210526315,0.25504832084193996,0.74495167915806,-0.8626334954481654,0.5874696608708962
S3,1,80,0.4,0.96,0.25504832084193996,0.74495167915806,-0.8380208819714814,0.5343725392945264
S3,1,100,0.4,0.9836065573770492,0.25504832084193996,0.74495167915806,-0.8580931732259242,0.5763408751073698
S3,1,10,0.6,0.6666666666666666,0.62752416042097,0.74495167915806,0.48048265980451754,0.10252895383792282
S3,1,20,0.6,0.5333333333333333,0.5889789109690635,0.8220421780618731,0.45113633727430547,0.07596324893592993
S3,1,40,0.6,0.5333333333333333,0.2813442376848184,0.7186557623151816,-0.8105690943867679,0.46568165104765985
S3,1,60,0.6,0.4067796610169492,0.2981522986895443,0.7018477013104557,-0.7279781491172919,0.0
S3,1,80,0.6,0.6037735849056604,0.27247139587375224,0.7275286041262478,-0.8189290584845951,0.4696620004652631
S3,1,100,0.6,0.42105263157894735,0.2981522986895443,0.7018477013104557,-0.8018107188180666,0.0
S3,1,10,0.8,0.1111111111111111,0.6731271909930272,0.6537456180139455,0.5021662310501446,0.10258392767518043
S3,1,20,0.8,0.1875,0.2981522986895443,0.7018477013104557,-0.6968852455421487,0.1674194681556549
S3,1,40,0.8,0.2857142857142857,0.6406721188424092,0.7186557623151816,0.373459719708364,0.21794800477066759
S3,1,60,0.8,0.2553191489361702,0.6127611835810414,0.7744776328379174,0.504904678698693,0.03206571003210477
S3,1,80,0.8,0.2,0.639301120619016,0.721397758761968,0.4300049677890292,0.04369094329776133
S3,1,100,0.8,0.20618556701030927,0.2981522986895443,0.7018477013104557,-0.6870279056892838,0.0
S3,2,10,0.0,1.0,0.0,1.0,-0.7563580799276608,0.35769221171141535
S3,2,20,0.0,1.0,0.0,1.0,-0.8058834406153434,0.47259786244052227
S3,2,40,0.0,1.0,0.0,1.0,-0.7631226696493668,0.3750795239827992
S3,2,60,0.0,1.0,0.0,1.0,-0.8172836942387567,0.49989883728329026
S3,2,80,0.0,1.0,0.0,1.0,-0.8066168976536399,0.4754925879226048
S3,2,100,0.0,1.0,0.0,1.0,-0.8002211176930472,0.46085206179905003
S3,2,10,0.2,0.875,0.11713946025089639,0.8828605397491036,-0.8599141501404217,0.1701839171788898
S3,2,20,0.2,0.8421052631578947,0.7536305066655933,0.7391084800032203,0.4265743192435741,0.08090858561679172
S3,2,40,0.2,0.96875,0.3661358707276229,0.6338641292723771,-0.945220133404954,0.20546424438399305
S3,2,60,0.2,0.9411764705882353,0.554255751335845,0.8914884973283099,0.400343534829704,0.3296776964546129
S3,2,80,0.2,1.0,0.06419200450856499,0.935807995491435,-0.9676530703480853,0.7478274481020649
S3,2,100,0.2,0.9186046511627907,0.726314383760694,0.5473712324786119,0.2528020746528216,0.3733281210757162
S3,2,10,0.4,0.75,0.5646809046803568,0.8706381906392864,0.2709622152776874,0.17547087821425597
S3,2,20,0.4,0.6470588235294118,0.726314383760694,0.5473712324786119,0.2746064926556219,0.3454339749453854
S3,2,40,0.4,0.7272727272727273,0.554255751335845,0.8914884973283099,0.3779811599958274,0.3612308582831597
S3,2,60,0.4,0.7954545454545454,0.554255751335845,0.8914884973283099,0.2169966230175908,0.4383193849481623
S3,2,80,0.4,0.8421052631578947,0.554255751335845,0.8914884973283099,0.3061429915499055,0.4732206834680767
S3,2,100,0.4,0.8108108108108109,0.5646809046803568,0.8706381906392864,0.3509761026485472,0.3213392649196608
S3,2,10,0.6,0.5,0.7845426515233699,0.43091469695326023,0.4200556149655846,0.06631197907716473
S3,2,20,0.6,0.6153846153846154,0.7353382985319458,0.5293234029361085,0.398287200472152,0.21487973413646275
S3,2,40,0.6,0.8421052631578947,0.7845426515233699,0.43091469695326023,0.3889420061190889,0.2580769745466408
S3,2,60,0.6,0.71875,0.5734002446186319,0.426599755381368,-0.8034257989114166,0.03858107564926373
S3,2,80,0.6,0.6274509803921569,0.554255751335845,0.8914884973283099,0.40835654826715817,0.24266202056337968
S3,2,100,0.6,0.47619047619047616,0.8563617676822466,0.43091469695326023,0.38605954714604174,0.19548669696504684
S3,2,10,0.8,0.25,0.7871703406055893,0.4256593187888214,0.4387710883211328,0.16863572369205937
S3,2,20,0.8,0.2,0.8201166464190877,0.35976670716182463,0.22282542239966774,0.11103498620023555
S3,2,40,0.8,0.23529411764705882,0.8337680040221276,0.49869598793361736,0.43936248905652087,0.19681286817965013
S3,2,60,0.8,0.21818181818181817,0.7446805448655123,0.5106389102689753,0.31036597234545,0.08851692953806375
S3,2,80,0.8,0.2077922077922078,0.6872828087458108,0.6254343825083784,0.4297012323349073,0.035235659660333415
S3,2,100,0.8,0.20202020202020202,0.7415282579772839,0.5169434840454321,0.4320177220287457,0.05179053476614097
S3,3,10,0.0,1.0,0.0,1.0,-0.6623561585149225,0.15589039628730622
S3,3,20,0.0,1.0,0.0,1.0,-0.6803485109549661,0.19973689156439314
S3,3,40,0.0,1.0,0.0,1.0,-0.7601819950280265,0.3993242374036754
S3,3,60,0.0,1.0,0.0,1.0,-0.7802714099463591,0.44983014850600916
S3,3,80,0.0,1.0,0.0,1.0,-0.6694113926288774,0.1732834885448848
S3,3,100,0.0,1.0,0.0,1.0,-0.6368245382323978,0.09195736547330205
S3,3,10,0.2,0.75,0.5,1.0,0.5679181929181929,0.05031878670271527
S3,3,20,0.2,1.0,0.0,1.0,-0.7846596120647333,0.4304671059905843
S3,3,40,0.2,1.0,0.0,1.0,-0.8529118492449349,0.5907862728455902
S3,3,60,0.2,1.0,0.0,1.0,-0.7781613920302215,0.4195110879293426
S3,3,80,0.2,1.0,0.0,1.0,-0.7802385684318051,0.42461420604060957
S3,3,100,0.2,1.0,0.0,1.0,-0.7963536166795474,0.46087656263946186
S3,3,10,0.4,1.0,0.027583062971744177,0.9724169370282558,-0.7310724092979056,0.13177328408447828
S3,3,20,0.4,0.8571428571428571,0.00639357271651908,0.9936064272834809,-0.7301394177707949,0.22240282468228986
S3,3,40,0.4,0.8275862068965517,0.09395705987105685,0.9060429401289432,-0.8022193288193276,0.467632197894695
S3,3,60,0.4,0.8571428571428571,0.09395705987105685,0.9060429401289432,-0.8398117900542426,0.5521090646729031
S3,3,80,0.4,0.9230769230769231,0.09395705987105685,0.9060429401289432,-0.8673177359098675,0.6034387709357769
S3,3,100,0.4,0.8823529411764706,0.09395705987105685,0.9060429401289432,-0.8710666383997752,0.614919688962453
S3,3,10,0.6,0.5,0.09395705987105685,0.9060429401289432,-0.8342410713073836,0.5563225443550359
S3,3,20,0.6,0.5,0.11514776870434862,0.8848522312956514,-0.8474739232582761,0.5458983601285502
S3,3,40,0.6,0.6153846153846154,0.09395705987105685,0.9060429401289432,-0.8539419624449924,0.575337258664436
S3,3,60,0.6,0.5853658536585366,0.11514776870434862,0.8848522312956514,-0.9138701149006531,0.6958441226571083
S3,3,80,0.6,0.5714285714285714,0.11514776870434862,0.8848522312956514,-0.8985300158982363,0.6445534434166467
S3,3,100,0.6,0.625,0.09395705987105685,0.9060429401289432,-0.8724665995577416,0.609644016510447
S3,3,10,0.8,0.2,0.11514776870434862,0.8848522312956514,-0.6352241175221234,0.0
S3,3,20,0.8,0.3333333333333333,0.09395705987105685,0.9060429401289432,-0.8865306900363991,0.6357399685182604
S3,3,40,0.8,0.2,0.11514776870434862,0.8848522312956514,-0.8625256371438084,0.0
S3,3,60,0.8,0.35294117647058826,0.09395705987105685,0.9060429401289432,-0.7989559228568487,0.4352160812493565
S3,3,80,0.8,0.25806451612903225,0.09395705987105685,0.9060429401289432,-0.8952888050268373,0.6551720361532951
S3,3,100,0.8,0.2777777777777778,0.09395705987105685,0.9060429401289432,-0.775888964779179,0.37816127427523494
S3,4,10,0.0,1.0,0.0,1.0,-0.9876012079488543,0.9690030198721358
S3,4,20,0.0,1.0,0.0,1.0,-0.9902580919598143,0.9756452298995357
S3,4,40,0.0,1.0,0.0,1.0,-0.9971488421284294,0.9928721053210734
S3,4,60,0.0,1.0,0.0,1.0,-0.9970696432986637,0.9926741082466591
S3,4,80,0.0,1.0,0.0,1.0,-0.9971488421284292,0.9928721053210732
S3,4,100,0.0,1.0,0.0,1.0,-0.9971013228305694,0.9927533070764235
S3,4,10,0.2,1.0,0.30321306003126847,0.6967869399687315,0.0028493388153341477,0.3323401044362858
S3,4,20,0.2,0.8421052631578947,0.5,1.0,0.3854251012145749,0.35368043978725094
S3,4,40,0.2,1.0,0.7304087662086962,0.2695912337913038,-0.9561454139683547,0.23199677090534257
S3,4,60,0.2,1.0,0.7304087662086962,0.2695912337913038,-0.963974096159398,0.24216936910835407
S3,4,80,0.2,1.0,0.5190263357943761,0.48097366420562393,-0.9714295644673999,0.2731453496894447
S3,4,100,0.2,0.9090909090909091,0.6280261721169855,0.743947655766029,0.4806802185153603,0.13058994508967814
S3,4,10,0.4,0.6666666666666666,0.6677260122788536,0.6645479754422927,0.4127972284296405,0.09489282416797665
S3,4,20,0.4,1.0,0.7304087662086962,0.2695912337913038,-0.9300416089370709,0.15159553697087913
S3,4,40,0.4,1.0,0.6089584587699637,0.39104154123003626,-0.917703898136966,0.19825646915187808
S3,4,60,0.4,0.8372093023255814,0.5,1.0,0.454236807024585,0.22749420121627212
S3,4,80,0.4,0.9411764705882353,0.7304087662086962,0.2695912337913038,-0.9229761773822629,0.18691869041167047
S3,4,100,0.4,0.8333333333333334,0.6280261721169855,0.743947655766029,0.5291639332050171,0.07539275161423296
S3,4,10,0.6,0.5,0.8563263051034412,0.14367369489655876,-0.80498931575594,0.48400255109041396
S3,4,20,0.6,0.5,0.7625279165027964,0.47494416699440717,0.37871675824934536,0.11153138851339676
S3,4,40,0.6,0.8421052631578947,0.8563263051034412,0.14367369489655876,-0.8414923531839196,0.5215314405164585
S3,4,60,0.6,0.6857142857142857,0.8142876370052601,0.18571236299473992,-0.8049894174700665,0.13215848661069682
S3,4,80,0.6,0.7111111111111111,0.9281631525517207,0.14367369489655876,0.47087739540078055,0.12375828047374678
S3,4,100,0.6,0.851063829787234,0.7852732154771529,0.21472678452284708,-0.8550880632815516,0.18341103543887935
S3,4,10,0.8,0.3333333333333333,0.6516065300156342,0.6967869399687315,0.533947823235241,0.06898175154952425
S3,4,20,0.8,0.25,0.8596865734756256,0.1403134265243744,-0.7386157808921324,0.0
S3,4,40,0.8,0.20512820512820512,0.8090521072668779,0.3818957854662441,0.5548032345611598,0.006975810246234518
S3,4,60,0.8,0.25,0.8596865734756256,0.1403134265243744,-0.7890645021025549,0.3407728807554199
S3,4,80,0.8,0.2,0.8596865734756256,0.1403134265243744,-0.8060171213984617,0.0
S3,4,100,0.8,0.2,0.8596865734756256,0.1403134265243744,-0.7358949414001339,0.0
S3,5,10,0.0,1.0,0.0,1.0,-0.7289169121611947,0.27630946643360743
S3,5,20,0.0,0.8,0.0,1.0,-0.9381237927717426,0.744883481303211
S3,5,40,0.0,0.725,0.0,1.0,-0.8431754147416083,0.5220385720981532
S3,5,60,0.0,0.6666666666666666,0.07222906971871423,0.9277709302812858,-0.8229000883330021,0.4903408100001715
S3,5,80,0.0,0.8125,0.0,1.0,-0.938835932618012,0.7328319032458209
S3,5,100,0.0,0.81,0.0,1.0,-0.9377992145877168,0.7286035039932074
S3,5,10,0.2,0.75,0.0,1.0,-0.8603324084250039,0.5519889872860511
