Scene,Sindex,Num,Noise_Rate,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf
S2,1,10,0.0,0.8,0.5,1.0,0.5470259159838334,0.13269072607887847
S2,1,10,0.2,0.6666666666666666,0.5117439494180065,0.976512101163987,0.34790647261810415,0.2080296973460205
S2,1,10,0.4,0.6666666666666666,0.0,1.0,0.23187536830114616,0.5693483889824793
S2,1,10,0.6,0.4,0.5800412096806458,0.8399175806387085,0.5130015468036712,0.025486293830104957
S2,1,10,0.8,0.2857142857142857,0.023487898836012988,0.976512101163987,0.615377686731537,0.052026056788464635
S2,1,20,0.0,1.0,0.5,1.0,0.6334972080739785,0.08385845014246213
S2,1,20,0.2,0.7894736842105263,0.6744959662786709,0.976512101163987,0.34636363277976456,0.2033117230833137
S2,1,20,0.4,0.631578947368421,0.16008241936129153,0.8399175806387085,0.4505947168893013,0.0
S2,1,20,0.6,0.4,0.5800412096806458,0.8399175806387085,0.1278469510206014,0.13290237178300598
S2,1,20,0.8,0.26666666666666666,0.5514558087350405,0.897088382529919,0.45807373887077146,0.3217897176869391
S2,1,40,0.0,1.0,0.5,1.0,0.6815868633164844,0.023329493649233615
S2,1,40,0.2,0.8,0.5117439494180065,0.976512101163987,0.670045586990881,0.016928963795381155
S2,1,40,0.4,0.5405405405405406,0.5117439494180065,0.976512101163987,0.5211730212422989,0.11936267529708977
S2,1,40,0.6,0.47058823529411764,0.5800412096806458,0.8399175806387085,0.31239160706993485,0.27686313780718935
S2,1,40,0.8,0.2,0.023487898836012988,0.976512101163987,-0.7687887396550267,0.09579745793477476
S2,1,60,0.0,1.0,0.5,1.0,0.6545416216566892,0.055142766173339464
S2,1,60,0.2,0.8,0.5117439494180065,0.976512101163987,0.6257848627715663,0.040162761425297885
S2,1,60,0.4,0.8372093023255814,0.5012487030999995,0.997502593800001,0.21746573286494858,0.5203872219989172
S2,1,60,0.6,0.4,0.5117439494180065,0.976512101163987,0.5509561963786458,0.09017113308165527
S2,1,60,0.8,0.2,0.5117439494180065,0.976512101163987,0.6372309416664571,0.0357815256363032
S2,1,80,0.0,1.0,0.5,1.0,0.6516062749654277,0.06035611144838733
S2,1,80,0.2,0.8,0.5117439494180065,0.976512101163987,0.38776718282499445,0.18187977835449454
S2,1,80,0.4,0.8571428571428571,0.5012487030999995,0.997502593800001,0.43213983238612547,0.2822631072578016
S2,1,80,0.6,0.5161290322580645,0.6666666666666667,1.0,0.42956728844939535,0.24539550639043986
S2,1,80,0.8,0.21333333333333335,0.5800412096806458,0.8399175806387085,0.41981825952630636,0.20012981462406687
S2,1,100,0.0,1.0,0.5,1.0,0.4760903587082459,0.27933420142757626
S2,1,100,0.2,0.9090909090909091,0.5012487030999995,0.997502593800001,0.32745341073387635,0.4109647243578832
S2,1,100,0.4,0.625,0.5800412096806458,0.8399175806387085,0.5176131392288593,0.12593378481816853
S2,1,100,0.6,0.5633802816901409,0.6666666666666667,1.0,0.27045404932847755,0.3823247502038949
S2,1,100,0.8,0.2,0.5117439494180065,0.976512101163987,0.5596162038820885,0.08722469194922682
S2,2,10,0.0,1.0,0.0,1.0,-0.8036591749696684,0.3074141180991508
S2,2,10,0.2,0.75,0.0,1.0,-0.7494137318526908,0.05067503218241109
S2,2,10,0.4,1.0,0.0,1.0,-0.8168285983960598,0.3140172854199966
S2,2,10,0.6,0.6666666666666666,0.5116940974289121,0.9766118051421756,0.5854333851217282,0.049727653926730606
S2,2,10,0.8,0.2857142857142857,0.5116940974289121,0.9766118051421756,0.4482169830946128,0.20692449947915167
S2,2,20,0.0,1.0,0.5,1.0,0.5659963010790872,0.13210734461523316
S2,2,20,0.2,0.8,0.5,1.0,0.6579359868366927,0.06009144737615316
S2,2,20,0.4,1.0,0.0,1.0,-0.8010975684807065,0.30329270544211945
S2,2,20,0.6,0.4444444444444444,0.5116940974289121,0.9766118051421756,0.617624318278702,0.0738164651929537
S2,2,20,0.8,0.2222222222222222,0.6744627316192748,0.9766118051421756,0.6725500536519795,0.022067430778902577
S2,2,40,0.0,1.0,0.0,1.0,-0.7538996044215631,0.17966534807187717
S2,2,40,0.2,0.65625,0.0,1.0,-0.8230214394364304,0.09686960323813293
S2,2,40,0.4,0.6666666666666666,0.023388194857824396,0.9766118051421756,-0.7249600826521988,0.07904026173196299
S2,2,40,0.6,0.4444444444444444,0.5116940974289121,0.9766118051421756,0.6044992270264743,0.08585636396265198
S2,2,40,0.8,0.21428571428571427,0.5116940974289121,0.9766118051421756,0.45551898821997805,0.20980484552880507
S2,2,60,0.0,0.6666666666666666,0.0,1.0,-0.80140823128131,0.0946990835861016
S2,2,60,0.2,0.6666666666666666,0.0,1.0,-0.8181517602114606,0.07820115030249697
S2,2,60,0.4,1.0,0.0,1.0,-0.7607884447681392,0.1823653343044178
S2,2,60,0.6,0.5333333333333333,0.023388194857824396,0.9766118051421756,-0.7431618503337254,0.12588873014003252
S2,2,60,0.8,0.2,0.6744627316192748,0.9766118051421756,0.6587694620137777,0.04332158491505739
S2,2,80,0.0,0.65,0.0,1.0,-0.8071895038195563,0.07853311343283087
S2,2,80,0.2,0.671875,0.0,1.0,-0.7771337693392344,0.051462923059679
S2,2,80,0.4,1.0,0.0,1.0,-0.7628003773048581,0.18840113191457428
S2,2,80,0.6,0.5161290322580645,0.5,1.0,0.6723324573496108,0.030628773416933285
S2,2,80,0.8,0.2,0.6744627316192748,0.9766118051421756,0.6694332398472032,0.03380555184371741
S2,2,100,0.0,0.67,0.0,1.0,-0.8172877357980809,0.08600302016685321
S2,2,100,0.2,0.7625,0.0,1.0,-0.7778600639212839,0.09084258514551655
S2,2,100,0.4,0.8666666666666667,0.0,1.0,-0.7946880679601906,0.2643023946324065
S2,2,100,0.6,0.5263157894736842,0.023388194857824396,0.9766118051421756,-0.7549125585951999,0.16107683854591984
S2,2,100,0.8,0.2597402597402597,0.5116940974289121,0.9766118051421756,0.5410481013949635,0.12498903675907924
S2,3,10,0.0,1.0,0.0,1.0,-0.8833333333333333,0.611111111111111
S2,3,10,0.2,1.0,0.3354520245577073,0.6645479754422927,0.4824724258369116,0.086700609299703
S2,3,10,0.4,1.0,0.6089584587699637,0.39104154123003626,-0.9133961675329874,0.1753986813626349
S2,3,10,0.6,0.5,0.8926366077385764,0.21472678452284708,0.32019947434921825,0.1397729980570793
S2,3,10,0.8,0.3333333333333333,0.5442427278149788,0.9115145443700423,0.2193854246141444,0.4273428615175285
S2,3,20,0.0,1.0,0.0,1.0,-0.9966736491498345,0.9889121638327816
S2,3,20,0.2,1.0,0.0,1.0,0.48748798415248984,0.29515557756598626
S2,3,20,0.4,0.7058823529411765,0.7852732154771529,0.21472678452284708,-0.8885202949209655,0.13659843137338862
S2,3,20,0.6,0.6666666666666666,0.8563263051034412,0.14367369489655876,-0.8602210537718155,0.43070180013197507
S2,3,20,0.8,0.21052631578947367,0.9101362554028988,0.2695912337913038,0.6172168886185763,0.012848608102851404
S2,3,40,0.0,1.0,0.0,1.0,-0.9898152779579878,0.9660509265266262
S2,3,40,0.2,0.9375,0.0,1.0,0.49186423117700606,0.288591612233563
S2,3,40,0.4,0.8518518518518519,0.5942326876662266,0.8115346246675468,0.5147329950193426,0.0696609518196015
