Scene,Sindex,Num,Noise_Rate,Jaccard,Precisiom,Recall,best_argminC,best_avgConf
S3,5,10,0.6,0.3333333333333333,0.4635952129019673,0.9271904258039346,0.3177679665146556,0.19752449352863455
S3,5,10,0.8,0.3333333333333333,0.41440453313035114,0.8288090662607023,0.49201732564130407,0.5079826743586959
S3,5,20,0.0,0.8,0.493387140218235,0.98677428043647,0.79394549676209,0.1974127924882887
S3,5,20,0.2,0.7222222222222222,0.4817985129817993,0.9635970259635986,0.733885284248947,0.12423337926029629
S3,5,20,0.4,0.8571428571428571,0.493387140218235,0.98677428043647,0.7329617310503413,0.2381043574953806
S3,5,20,0.6,0.47058823529411764,0.3136867436519806,0.9410602309559418,0.6767362980782503,0.26399053078011775
S3,5,20,0.8,0.2857142857142857,0.40471235915953274,0.8094247183190655,0.2224909704647079,0.4800113129521497
S3,5,40,0.0,0.875,0.32892476014549,0.98677428043647,0.7950544643203556,0.19537913181618896
S3,5,40,0.2,0.9696969696969697,0.4817985129817993,0.9635970259635986,0.7262418466006507,0.1289353066102431
S3,5,40,0.4,0.6470588235294118,0.32892476014549,0.98677428043647,0.7478647260139628,0.13045096790520988
S3,5,40,0.6,0.4,0.40471235915953274,0.8094247183190655,0.541903907945421,0.2202385057954707
S3,5,40,0.8,0.25925925925925924,0.40471235915953274,0.8094247183190655,0.33090647464305145,0.509337439361835
S3,5,60,0.0,0.9,0.32892476014549,0.98677428043647,0.7833469363369171,0.20658249764776093
S3,5,60,0.2,0.9795918367346939,0.4817985129817993,0.9635970259635986,0.744247038327261,0.12840006649044505
S3,5,60,0.4,0.782608695652174,0.4705301154779709,0.9410602309559418,0.7463083287569519,0.09649338778038002
S3,5,60,0.6,0.5217391304347826,0.493387140218235,0.98677428043647,0.6163818624630224,0.1695074057940117
S3,5,60,0.8,0.2033898305084746,0.40471235915953274,0.8094247183190655,0.4276980425369016,0.2563435851136795
S3,5,80,0.0,0.8125,0.493387140218235,0.98677428043647,0.7645682366958771,0.22403720188170406
S3,5,80,0.2,0.859375,0.493387140218235,0.98677428043647,0.7243215277569768,0.25123255452411536
S3,5,80,0.4,0.7272727272727273,0.4817985129817993,0.9635970259635986,0.66515164971259,0.24151822890221303
S3,5,80,0.6,0.6808510638297872,0.493387140218235,0.98677428043647,0.5874848773698729,0.23014128857353722
S3,5,80,0.8,0.25,0.27626968875356744,0.8288090662607023,0.48643902348850815,0.3745933703506907
S3,5,100,0.0,0.81,0.493387140218235,0.98677428043647,0.7589383115582807,0.22921551470603285
S3,5,100,0.2,1.0,0.4817985129817993,0.9635970259635986,0.7082019736163274,0.13386316006800272
S3,5,100,0.4,0.8333333333333334,0.4817985129817993,0.9635970259635986,0.658443695142814,0.2433971692013173
S3,5,100,0.6,0.43478260869565216,0.40471235915953274,0.8094247183190655,0.5343480518434701,0.06547183020435621
S3,5,100,0.8,0.24691358024691357,0.41440453313035114,0.8288090662607023,0.3094035350889404,0.6386185479565469
Scene,Sindex,Num,Noise_Rate,Jaccard,Precisiom,Recall,best_argminC,best_avgConf
S4,1_2,10,0.0,0.8,1.0,1.0,0.3223913895927546,0.33596237094939385
S4,1_2,10,0.2,0.875,0.9883059025710879,0.9883059025710879,0.33773967538544974,0.3773946325688149
S4,1_2,10,0.4,0.3,0.8863558707095257,0.8863558707095257,0.23627120234415283,0.4471480746640334
S4,1_2,10,0.6,0.3333333333333333,0.9082646928904421,0.9082646928904421,0.49700600190381056,0.2887141273027181
S4,1_2,10,0.8,0.2857142857142857,0.8302958219290499,0.8302958219290499,0.48570241653840085,0.28436188917927463
S4,1_2,20,0.0,0.85,0.9870571994710883,0.9870571994710883,0.6170890038944592,0.28441936485828356
S4,1_2,20,0.2,0.8,0.9199587903193542,0.9199587903193542,0.5798022862729797,0.0626002434662317
S4,1_2,20,0.4,0.6875,0.9870571994710883,0.9870571994710883,0.6203818424047515,0.13436606611529597
S4,1_2,20,0.6,0.5714285714285714,0.9883059025710879,0.9883059025710879,0.3511277732888187,0.5822676519936052
S4,1_2,20,0.8,0.16666666666666666,0.9765619531530814,0.9765619531530814,0.5704150657190388,0.2923796523787505
S4,1_2,40,0.0,0.9,1.0,1.0,0.4499119765084484,0.4924855902378368
S4,1_2,40,0.2,0.8787878787878788,0.9883059025710879,0.9883059025710879,0.428883410047428,0.3118208293827949
S4,1_2,40,0.4,0.6,0.8747979861450963,0.8747979861450963,0.599856042662545,0.04904547084847761
S4,1_2,40,0.6,0.3684210526315789,0.6055097952602947,0.9082646928904421,0.6642825524258165,0.3245268659883774
S4,1_2,40,0.8,0.23529411764705882,0.6510413021020542,0.9765619531530814,0.6687998814628604,0.19292904561009458
S4,1_2,60,0.0,0.8333333333333334,0.9870571994710883,0.9870571994710883,0.5680783978612279,0.16333049021683463
S4,1_2,60,0.2,0.8958333333333334,1.0,1.0,0.5789716747353355,0.2509396501510289
S4,1_2,60,0.4,0.8095238095238095,0.9883059025710879,0.9883059025710879,0.5686099941522516,0.19226168217939846
S4,1_2,60,0.6,0.5454545454545454,0.6588706017140585,0.9883059025710879,0.5230401401541118,0.3376670892912035
S4,1_2,60,0.8,0.21818181818181817,0.6510413021020542,0.9765619531530814,0.5728055263413043,0.21064660143249025
S4,1_2,80,0.0,0.875,0.9883059025710879,0.9883059025710879,0.6153525435102214,0.20187971455483797
S4,1_2,80,0.2,0.8382352941176471,0.9883059025710879,0.9883059025710879,0.5611295778807943,0.23232278383244898
S4,1_2,80,0.4,0.5882352941176471,0.9430952464077356,0.9430952464077356,0.49548995704162746,0.12487750203196787
S4,1_2,80,0.6,0.43243243243243246,0.6510413021020542,0.9765619531530814,0.6162269229900842,0.1907603776140642
S4,1_2,80,0.8,0.2,0.6510413021020542,0.9765619531530814,0.6387240766376221,0.27709654555873375
S4,1_2,100,0.0,0.87,0.9883059025710879,0.9883059025710879,0.46773831227373497,0.294115471157166
S4,1_2,100,0.2,0.8372093023255814,0.9883059025710879,0.9883059025710879,0.49419948902804023,0.24360863665370358
S4,1_2,100,0.4,0.828125,0.9548391958257421,0.9548391958257421,0.14397613978493096,0.46650531100780707
S4,1_2,100,0.6,0.4588235294117647,0.9765619531530814,0.9765619531530814,0.6588809359539501,0.10331606578538867
S4,1_2,100,0.8,0.21052631578947367,0.6510413021020542,0.9765619531530814,0.7110689053541601,0.16340613318256167
S4,1_3,10,0.0,0.7,1.0,1.0,0.25308134810436916,0.3135294255317379
S4,1_3,10,0.2,1.0,1.0,1.0,0.406657477223111,0.4284261650021912
S4,1_3,10,0.4,0.5714285714285714,0.5771721642299328,0.5771721642299328,0.3416253973640719,0.12936828984538767
S4,1_3,10,0.6,0.4,0.5128149718167242,0.5128149718167242,0.5021911990018257,0.06346571635538213
S4,1_3,10,0.8,0.2,0.5810051877454661,0.5810051877454661,0.36819015417441153,0.14027169766653846
S4,1_3,20,0.0,1.0,1.0,1.0,0.31484488622200946,0.6354652238943346
S4,1_3,20,0.2,0.875,0.59285618149737,0.59285618149737,0.28336371287252116,0.42016007280695056
S4,1_3,20,0.4,0.75,0.9199587903193542,0.9199587903193542,0.36542161419615754,0.3992482503996077
S4,1_3,20,0.6,0.47058823529411764,0.5956194428434171,0.5956194428434171,0.4252897989879688,0.18572734978492683
S4,1_3,20,0.8,0.2222222222222222,0.49179563776763363,0.49179563776763363,0.6520477142908001,0.2829889071342997
S4,1_3,40,0.0,1.0,0.9017578935919699,0.9017578935919699,0.3260576760159881,0.38844099663038767
S4,1_3,40,0.2,0.84375,1.0,1.0,0.26186360005832154,0.4248989636702798
S4,1_3,40,0.4,0.6153846153846154,0.6604456224221662,0.6604456224221662,0.11680980536304936,0.05215159482484848
S4,1_3,40,0.6,0.5517241379310345,0.5128149718167242,0.5128149718167242,0.4562794700019833,0.3171558673782856
S4,1_3,40,0.8,0.2,0.5273221825807778,0.5273221825807778,0.6466705911953795,0.042571252107963475
S4,1_3,60,0.0,0.6333333333333333,0.5128149718167242,0.5128149718167242,0.48732582824639387,0.3150568164470723
S4,1_3,60,0.2,0.9795918367346939,1.0,1.0,0.35497239766563765,0.34460389875881015
S4,1_3,60,0.4,0.5625,0.4753383705742189,0.4753383705742189,0.18954950851802466,0.19913291597915522
S4,1_3,60,0.6,0.42857142857142855,0.37339526535351525,0.5600928980302728,0.6795792364997348,0.1806765368642966
S4,1_3,60,0.8,0.2,0.5273221825807778,0.5273221825807778,0.5152343845222569,0.07460522246202461
S4,1_3,80,0.0,0.9875,1.0,1.0,0.3420734332222488,0.6023528271038331
S4,1_3,80,0.2,0.9014084507042254,0.46257296746617116,0.6938594511992567,0.15480592389966807,0.5133186833145866
S4,1_3,80,0.4,0.7619047619047619,0.39523745433158,0.59285618149737,0.5012692943341538,0.3340729054376259
S4,1_3,80,0.6,0.4,0.49179563776763363,0.49179563776763363,0.5202635086236338,0.2398682456881831
S4,1_3,80,0.8,0.25806451612903225,0.5956194428434171,0.5956194428434171,0.6690870122398713,0.09353834524137511
S4,1_3,100,0.0,0.65,0.5128149718167242,0.5128149718167242,0.3949537950437531,0.3681364812465523
S4,1_3,100,0.2,0.9302325581395349,0.445636332313,0.6684544984695,0.37656055898242186,0.2833554173112669
S4,1_3,100,0.4,0.6666666666666666,0.39523745433158,0.59285618149737,0.35347685014538366,0.3976510560030922
S4,1_3,100,0.6,0.41333333333333333,0.5128149718167242,0.5128149718167242,0.29829662368399357,0.3579482635958129
S4,1_3,100,0.8,0.2,0.3515481217205185,0.5273221825807778,0.6764079268053856,0.06317372588989535
S4,1_4,10,0.0,0.9,1.0,1.0,0.6398352043265617,0.30026847936455425
S4,1_4,10,0.2,0.6666666666666666,0.9882560505819935,0.9882560505819935,0.618426947787759,0.23996297577470077
S4,1_4,10,0.4,0.2,0.9706066395003259,0.9706066395003259,0.5525578876986904,0.2744541763390696
S4,1_4,10,0.6,0.2857142857142857,0.9374441339154096,0.9374441339154096,0.597333606831473,0.11233072088736405
S4,1_4,10,0.8,0.3333333333333333,0.6015395861584577,0.9023093792376866,0.6238058865512883,0.192613114887861
S4,1_4,20,0.0,0.8,1.0,1.0,0.6768584199450511,0.2755389990818542
S4,1_4,20,0.2,0.9411764705882353,1.0,1.0,0.621800878835973,0.32783370284117874
S4,1_4,20,0.4,0.6666666666666666,0.6549003926122215,0.9823505889183324,0.6539349136304655,0.2379655114015927
S4,1_4,20,0.6,0.4375,0.9023093792376866,0.9023093792376866,0.5495734544074202,0.4197156447567221
S4,1_4,20,0.8,0.2,0.9213092379120585,0.9213092379120585,0.27913310614074677,0.22941010679908014
S4,1_4,40,0.0,1.0,1.0,1.0,0.6187942643354236,0.3499793138424674
S4,1_4,40,0.2,0.7428571428571429,0.6666666666666666,1.0,0.7437761618107503,0.23184500334198885
S4,1_4,40,0.4,0.6,0.9023093792376866,0.9023093792376866,0.6206763024086166,0.18373491602082634
S4,1_4,40,0.6,0.48484848484848486,0.8530119776494193,0.8530119776494193,0.17143566426347182,0.4142821678682641
S4,1_4,40,0.8,0.21621621621621623,0.9706066395003259,0.9706066395003259,0.7094758521469786,0.17284536699123784
S4,1_4,60,0.0,0.7833333333333333,0.6666666666666666,1.0,0.7228188239288758,0.2126959633138147
S4,1_4,60,0.2,0.8113207547169812,0.933053187330065,0.933053187330065,0.7041041301470926,0.2510683198783554
S4,1_4,60,0.4,0.7346938775510204,0.9823505889183324,0.9823505889183324,0.5535375797791746,0.38509276441791374
S4,1_4,60,0.6,0.38461538461538464,0.6015395861584577,0.9023093792376866,0.7723600678335404,0.16009073718747527
S4,1_4,60,0.8,0.17777777777777778,0.9023093792376866,0.9023093792376866,0.6725538247754224,0.1895983907304204
S4,1_4,80,0.0,0.825,0.9023093792376866,0.9023093792376866,0.6917326257294609,0.28334909485033716
S4,1_4,80,0.2,0.8,0.9199587903193542,0.9199587903193542,0.6974374151961698,0.13799307077201717
S4,1_4,80,0.4,0.7619047619047619,0.9811018858183328,0.9811018858183328,0.718098024343241,0.19905287518085196
S4,1_4,80,0.6,0.47058823529411764,0.9318044842300655,0.9318044842300655,0.17898827338155954,0.22053051580353397
S4,1_4,80,0.8,0.15517241379310345,0.9023093792376866,0.9023093792376866,0.6087276893716818,0.3396586244912878
S4,1_4,100,0.0,0.81,1.0,1.0,0.6712427835310035,0.2818594763384016
S4,1_4,100,0.2,0.8,0.9023093792376866,0.9023093792376866,0.5028534172308092,0.23506387337456303
S4,1_4,100,0.4,0.6,0.8530119776494193,0.8530119776494193,0.6588977594564351,0.15305869767980473
S4,1_4,100,0.6,0.4878048780487805,0.9318044842300655,0.9318044842300655,0.1993118795435514,0.22784325421592083
S4,1_4,100,0.8,0.20833333333333334,0.6470710930002173,0.9706066395003259,0.6252961672092857,0.21116451993528004
S4,1_5,10,0.0,0.8,0.7648168333030564,0.7648168333030564,0.41422467633216953,0.08911576703293221
S4,1_5,10,0.2,0.6666666666666666,0.800496865913064,0.800496865913064,0.4539853991513816,0.4845879582531488
S4,1_5,10,0.4,0.6,0.800496865913064,0.800496865913064,0.03459195007844692,0.4827040249607765
S4,1_5,10,0.6,0.4,0.800496865913064,0.800496865913064,0.283192954197101,0.07114138339345347
S4,1_5,10,0.8,0.125,0.800496865913064,0.800496865913064,0.42302248223750266,0.4628874938358677
S4,1_5,20,0.0,1.0,0.9236273726669201,0.9236273726669201,0.3817569843528471,0.4461901697463491
S4,1_5,20,0.2,0.8,0.800496865913064,0.800496865913064,0.04313101610670033,0.47843449194664983
S4,1_5,20,0.4,0.631578947368421,0.533664577275376,0.800496865913064,0.4688151486642479,0.35412323422383474
S4,1_5,20,0.6,0.4,0.8399175806387085,0.41995879031935424,0.10350195411948564,0.0
S4,1_5,20,0.8,0.26666666666666666,0.800496865913064,0.800496865913064,0.21187525840799987,0.39406237079600004
S4,1_5,40,0.0,0.875,0.8687941261757033,0.8687941261757033,0.47397818279276205,0.09555227747477064
S4,1_5,40,0.2,0.8205128205128205,0.5870253837291398,0.8805380755937098,0.3646721247516402,0.23884236530677816
S4,1_5,40,0.4,0.7931034482758621,0.8792893724937102,0.8792893724937102,0.42051871797456114,0.20174650984696887
S4,1_5,40,0.6,0.4666666666666667,0.5791960841171355,0.8687941261757033,0.48859875892102805,0.24958493479942293
S4,1_5,40,0.8,0.2,0.5791960841171355,0.8687941261757033,0.5310774802249751,0.23760783014613027
S4,1_5,60,0.0,0.9666666666666667,0.800496865913064,0.800496865913064,0.4190757390173436,0.08551650925331879
S4,1_5,60,0.2,0.8,0.800496865913064,0.800496865913064,0.4761539058582721,0.26192304707086395
S4,1_5,60,0.4,0.6101694915254238,0.533664577275376,0.800496865913064,0.5527778644722858,0.19311928225006714
S4,1_5,60,0.6,0.42105263157894735,0.5861929149958068,0.8792893724937102,0.3145620973784776,0.19817911008066944
S4,1_5,60,0.8,0.25,0.533664577275376,0.800496865913064,0.31947139993096957,0.45368573337935364
S4,1_5,80,0.0,1.0,0.9882560505819935,0.9882560505819935,0.43400693857650574,0.32711260349662324
S4,1_5,80,0.2,0.810126582278481,0.800496865913064,0.800496865913064,0.32927393921259035,0.33536303039370485
S4,1_5,80,0.4,0.6075949367088608,0.800496865913064,0.800496865913064,0.4718692799141566,0.2640653600429217
S4,1_5,80,0.6,0.4,0.800496865913064,0.800496865913064,0.4659284848759753,0.26703575756201237
S4,1_5,80,0.8,0.20253164556962025,0.8687941261757033,0.8687941261757033,0.3879396526479767,0.11239280766172692
S4,1_5,100,0.0,0.91,0.800496865913064,0.800496865913064,0.13886744740528623,0.4305662762973569
S4,1_5,100,0.2,0.8163265306122449,0.800496865913064,0.800496865913064,0.4349011142706903,0.2825494428646549
S4,1_5,100,0.4,0.6,0.800496865913064,0.800496865913064,0.5192802167273836,0.24035989163630822
S4,1_5,100,0.6,0.41237113402061853,0.8687941261757033,0.8687941261757033,0.34784955772777243,0.10803137055925457
S4,1_5,100,0.8,0.20202020202020202,0.800496865913064,0.800496865913064,0.500762559362937,0.22733133457580545
S4,2_3,10,0.0,1.0,1.0,1.0,0.07218584579411547,0.9278141542058845
S4,2_3,10,0.2,0.7777777777777778,0.9883059025710879,0.9883059025710879,0.18961035779041163,0.7766234071175222
S4,2_3,10,0.4,0.7142857142857143,0.9883059025710879,0.9883059025710879,0.2833340454294641,0.21203623306110814
S4,2_3,10,0.6,0.4,0.6722951283910817,0.6722951283910817,0.632603563128445,0.047521407408328935
S4,2_3,10,0.8,0.2,0.5601427500193672,0.5601427500193672,0.44203075632052546,0.1001979042957114
S4,2_3,20,0.0,1.0,1.0,1.0,0.03896103896103896,0.961038961038961
S4,2_3,20,0.2,1.0,1.0,1.0,0.039606933467864924,0.9123734132055282
S4,2_3,20,0.4,0.7333333333333333,0.9883059025710879,0.9883059025710879,0.1146960554867387,0.5415357157051575
S4,2_3,20,0.6,0.4,0.7626715896112062,0.7626715896112062,0.2905925847626658,0.3448508268514819
S4,2_3,20,0.8,0.26666666666666666,0.5811620840684577,0.5811620840684577,0.382851063837954,0.3437144979480875
S4,2_3,40,0.0,0.9,1.0,1.0,0.07874473024864984,0.3389459147783278
S4,2_3,40,0.2,0.96875,1.0,1.0,0.074884446580151,0.8763162994830602
S4,2_3,40,0.4,0.7333333333333333,0.9883059025710879,0.9883059025710879,0.18830769649393272,0.2854704494353255
S4,2_3,40,0.6,0.5161290322580645,0.5956692948325113,0.5956692948325113,0.3732677506803811,0.3883533345805251
S4,2_3,40,0.8,0.22857142857142856,0.3874413893789718,0.5811620840684577,0.6567283401117971,0.2470896421039188
S4,2_3,60,0.0,0.8833333333333333,0.8719738278830145,0.8719738278830145,0.07607211462031684,0.3462266755736867
S4,2_3,60,0.2,0.8541666666666666,1.0,1.0,0.13679558381931617,0.5205999165383385
S4,2_3,60,0.4,0.7727272727272727,0.8915351430722235,0.8915351430722235,0.0493231942304067,0.17900375566062265
S4,2_3,60,0.6,0.4067796610169492,0.5622025880871655,0.5622025880871655,0.24138212349462354,0.09914328976754655
S4,2_3,60,0.8,0.2033898305084746,0.5622025880871655,0.5622025880871655,0.3931898613206518,0.10447219999711455
S4,2_3,80,0.0,0.9,1.0,1.0,0.04040659909415918,0.6582201751760737
S4,2_3,80,0.2,1.0,1.0,1.0,0.1402211612028626,0.772209124684748
S4,2_3,80,0.4,0.6153846153846154,0.695326027928554,0.695326027928554,0.06888787808257373,0.043150037955116315
S4,2_3,80,0.6,0.4155844155844156,0.5622025880871655,0.5622025880871655,0.23809280509047107,0.10108825921594698
S4,2_3,80,0.8,0.20253164556962025,0.5266760432740214,0.5266760432740214,0.3301480984299371,0.33492595078503146
S4,2_3,100,0.0,0.84,1.0,1.0,0.0,0.6090255012736789
S4,2_3,100,0.2,0.975,1.0,1.0,0.16142192172809836,0.7917862795977644
S4,2_3,100,0.4,0.75,0.7287927346738998,0.7287927346738998,0.09858529868828377,0.44623077884673856
S4,2_3,100,0.6,0.42105263157894735,0.6158855932518539,0.6158855932518539,0.35216357497449036,0.02793474245823221
S4,2_3,100,0.8,0.23255813953488372,0.37342850001291145,0.5601427500193672,0.5408734691397711,0.4375010058559428
S4,2_4,10,0.0,0.8,1.0,1.0,0.47836597010559695,0.34728115051613573
S4,2_4,10,0.2,0.75,0.933053187330065,0.933053187330065,0.665894814162439,0.20989056654238775
S4,2_4,10,0.4,0.5,0.9823505889183324,0.9823505889183324,0.5387443090898758,0.12542028691934523
S4,2_4,10,0.6,0.375,0.9548391958257421,0.9548391958257421,0.46383354824438283,0.052411613437305764
S4,2_4,10,0.8,0.14285714285714285,0.9371897847440743,0.9371897847440743,0.5169536821879391,0.3026734808565086
S4,2_4,20,0.0,0.85,1.0,1.0,0.6035215594239408,0.2749794693292025
S4,2_4,20,0.2,0.875,1.0,1.0,0.5648791063711278,0.25914311118253947
S4,2_4,20,0.4,0.6666666666666666,0.9706564914894201,0.9706564914894201,0.679577486139137,0.1982541951914989
S4,2_4,20,0.6,0.42105263157894735,0.6471043276596135,0.9706564914894201,0.6816953582614702,0.20991371801092637
S4,2_4,20,0.8,0.2857142857142857,0.9706564914894201,0.9706564914894201,0.24859987845976794,0.7058607202347634
S4,2_4,40,0.0,1.0,1.0,1.0,0.5100481142954094,0.4899518857045906
S4,2_4,40,0.2,0.9375,0.6666666666666666,1.0,0.7428372840610715,0.135783403161702
S4,2_4,40,0.4,0.75,0.9823505889183324,0.9823505889183324,0.683737028802171,0.2943227331064195
S4,2_4,40,0.6,0.41025641025641024,0.9213590899011528,0.9213590899011528,0.6241780783461793,0.18791096082691033
S4,2_4,40,0.8,0.24242424242424243,0.9371897847440743,0.9371897847440743,0.4816022475116092,0.31098811252182335
S4,2_4,60,0.0,0.85,1.0,1.0,0.5769826370764612,0.40246673586472326
S4,2_4,60,0.2,0.8333333333333334,1.0,1.0,0.5921110808927387,0.3718626551481123
S4,2_4,60,0.4,0.7346938775510204,0.6666666666666666,1.0,0.7614008404844418,0.16385141365365144
S4,2_4,60,0.6,0.4528301886792453,0.9371897847440743,0.9371897847440743,0.5768076272646059,0.21368546218572704
S4,2_4,60,0.8,0.2,0.9213590899011528,0.9213590899011528,0.5766943315316723,0.21165283423416387
S4,2_4,80,0.0,1.0,1.0,1.0,0.5947677373038481,0.40269797712581945
S4,2_4,80,0.2,0.875,1.0,1.0,0.5953807802735662,0.22688092951543534
S4,2_4,80,0.4,0.6212121212121212,0.9706564914894201,0.9706564914894201,0.6218497538042937,0.21165316804460108
S4,2_4,80,0.6,0.4155844155844156,0.9371897847440743,0.9371897847440743,0.42970728898009247,0.28514635550995376
S4,2_4,80,0.8,0.2191780821917808,0.9213590899011528,0.9213590899011528,0.5024581460013338,0.22389383429939982
S4,2_4,100,0.0,1.0,1.0,1.0,0.5816951056090077,0.41725913215501476
S4,2_4,100,0.2,1.0,1.0,1.0,0.5541755550908044,0.42019311163817413
S4,2_4,100,0.4,0.75,0.6588706017140585,0.9883059025710879,0.748916099050261,0.1799202770248448
S4,2_4,100,0.6,0.5072463768115942,0.9706564914894201,0.9706564914894201,0.698232945055618,0.15530010722105952
S4,2_4,100,0.8,0.2,0.9371897847440743,0.9371897847440743,0.5013441776314249,0.2224396070369624
S4,2_5,10,0.0,1.0,0.5870253837291398,0.8805380755937098,0.5204068970376673,0.36212157286704144
S4,2_5,10,0.2,0.6666666666666666,0.8688439781647975,0.8688439781647975,0.029890895643047928,0.45678214190463484
S4,2_5,10,0.4,0.6666666666666666,0.8805380755937098,0.8805380755937098,0.24907137055658576,0.24518724122374244
S4,2_5,10,0.6,0.4444444444444444,0.5792293187765317,0.8688439781647975,0.5205498315844005,0.22321750938379373
S4,2_5,10,0.8,0.2857142857142857,0.8688439781647975,0.8688439781647975,0.14801663025244644,0.38032834028051726
S4,2_5,20,0.0,0.8,1.0,1.0,0.46712581572677025,0.47655871162412267
S4,2_5,20,0.2,0.6,0.8688439781647975,0.8688439781647975,0.44698411289429507,0.5135147523124404
S4,2_5,20,0.4,0.6875,0.8353772714194517,0.8353772714194517,0.6786422002069817,0.0035185045430962455
S4,2_5,20,0.6,0.5333333333333333,0.8688439781647975,0.8688439781647975,0.6499944996428458,0.185245617539544
S4,2_5,20,0.8,0.25,0.8688439781647975,0.8688439781647975,0.4817512729785247,0.2516816188349772
S4,2_5,40,0.0,0.725,0.8688439781647975,0.8688439781647975,0.5206520881286418,0.2798719895148355
S4,2_5,40,0.2,0.6857142857142857,0.8688439781647975,0.8688439781647975,0.6546696080123549,0.1944897612251733
S4,2_5,40,0.4,0.5294117647058824,0.8688439781647975,0.8688439781647975,0.6086341215032085,0.21446473775082703
S4,2_5,40,0.6,0.41025641025641024,0.5792293187765317,0.8688439781647975,0.6132495650924157,0.13876047231995395
S4,2_5,40,0.8,0.17647058823529413,0.8688439781647975,0.8688439781647975,0.4654627572657365,0.49711963574286505
S4,2_5,60,0.0,0.9666666666666667,0.5870253837291398,0.8805380755937098,0.7356624239156118,0.029503379294856732
S4,2_5,60,0.2,0.5172413793103449,0.8688439781647975,0.8688439781647975,0.7048924337980755,0.17789683822192032
S4,2_5,60,0.4,0.6,0.8688439781647975,0.8688439781647975,0.7325826877831461,0.033744949703301504
S4,2_5,60,0.6,0.4,0.8353772714194517,0.8353772714194517,0.6287769540137491,0.004609601945216797
S4,2_5,60,0.8,0.19230769230769232,0.8688439781647975,0.8688439781647975,0.5635264936538411,0.23439957051267227
S4,2_5,80,0.0,0.85,0.5870253837291398,0.8805380755937098,0.7286469357058785,0.12833485740870468
S4,2_5,80,0.2,0.8205128205128205,0.8353772714194517,0.8353772714194517,0.7156541680948488,0.03272098478673512
S4,2_5,80,0.4,0.5333333333333333,0.8688439781647975,0.8688439781647975,0.6687374490284297,0.3001871671045013
S4,2_5,80,0.6,0.41025641025641024,0.8688439781647975,0.8688439781647975,0.541212663300062,0.20071945980622286
S4,2_5,80,0.8,0.2153846153846154,0.8688439781647975,0.8688439781647975,0.5302327267818832,0.43169498276851737
S4,2_5,100,0.0,0.89,0.5870253837291398,0.8805380755937098,0.7257903798584827,0.1281308214761646
S4,2_5,100,0.2,0.6153846153846154,0.8688439781647975,0.8688439781647975,0.6470716029593001,0.21537665256613378
S4,2_5,100,0.4,0.6588235294117647,0.8688439781647975,0.8688439781647975,0.5919113074702919,0.25365580359759143
S4,2_5,100,0.6,0.4358974358974359,0.8688439781647975,0.8688439781647975,0.6125728167538493,0.22692041504390575
S4,2_5,100,0.8,0.20618556701030927,0.8688439781647975,0.8688439781647975,0.36013599032926036,0.30215800456673814
S4,3_4,10,0.0,1.0,1.0,1.0,0.27216034250187815,0.7278396574981219
S4,3_4,10,0.2,1.0,1.0,1.0,0.2453875764863998,0.7074491470440003
S4,3_4,10,0.4,0.625,0.8078323937854642,0.8078323937854642,0.39126012635516727,0.553784190607452
S4,3_4,10,0.6,0.5714285714285714,0.6171462058139843,0.6171462058139843,0.4928348085110578,0.12780691477855413
S4,3_4,10,0.8,0.1,0.5404165795914886,0.5404165795914886,0.23284548700903845,0.01039021791616119
S4,3_4,20,0.0,1.0,1.0,1.0,0.2207207207207207,0.7792792792792793
S4,3_4,20,0.2,0.9375,1.0,1.0,0.24448490090939728,0.7187886706625873
S4,3_4,20,0.4,0.7058823529411765,0.7814466573144307,0.7814466573144307,0.031222130668724146,0.12581055708580924
S4,3_4,20,0.6,0.5714285714285714,0.525909368827435,0.525909368827435,0.3097251181628562,0.399175593229511
S4,3_4,20,0.8,0.17647058823529413,0.5404165795914886,0.5404165795914886,0.5904737242296878,0.20650629240331744
S4,3_4,40,0.0,1.0,1.0,1.0,0.1772300469483568,0.8227699530516432
S4,3_4,40,0.2,0.96875,1.0,1.0,0.26264880952380953,0.6960672045510912
S4,3_4,40,0.4,0.7419354838709677,0.9823505889183324,0.9823505889183324,0.4154521295697766,0.524418597300031
S4,3_4,40,0.6,0.48484848484848486,0.38347118027713484,0.5752067704157022,0.6970656967280535,0.22636859576925217
S4,3_4,40,0.8,0.21621621621621623,0.5678488042257169,0.5678488042257169,0.6518189216707451,0.0338780498316693
S4,3_4,60,0.0,0.9666666666666667,1.0,1.0,0.23513504430528637,0.7616780183793189
S4,3_4,60,0.2,0.9795918367346939,1.0,1.0,0.29415472662381137,0.675107509011861
S4,3_4,60,0.4,0.7446808510638298,0.8543244168013469,0.8543244168013469,0.343046701212466,0.40188245099013054
S4,3_4,60,0.6,0.4,0.5678488042257169,0.5678488042257169,0.4687393911838411,0.04318672645037495
S4,3_4,60,0.8,0.2,0.5404165795914886,0.5404165795914886,0.6147844087990757,0.06734144438210751
S4,3_4,80,0.0,0.9875,1.0,1.0,0.2208902711590659,0.7778923698896201
S4,3_4,80,0.2,1.0,1.0,1.0,0.36304894526827386,0.6070663490236043
S4,3_4,80,0.4,0.7619047619047619,0.9823505889183324,0.9823505889183324,0.3645679714506057,0.5888282764555293
