Scene,Sindex,Num,Noise_Rate,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf
S2,1,10,0.0,0.8,0.5,1.0,0.5470259159838335,0.13269072607887838
S2,1,10,0.2,0.6666666666666666,0.5117439494180065,0.976512101163987,0.34790647261810415,0.2080296973460205
S2,1,10,0.4,0.6666666666666666,0.0,1.0,0.23187536830114616,0.5693483889824793
S2,1,10,0.6,0.4,0.5117439494180065,0.976512101163987,0.4938474574894082,0.08650113246178165
S2,1,10,0.8,0.2,0.5800412096806458,0.8399175806387085,0.4171964572077478,0.2727719421239645
S2,1,20,0.0,1.0,0.0,1.0,-0.8083547380194371,0.3105228239270432
S2,1,20,0.2,0.7222222222222222,0.5117439494180065,0.976512101163987,0.4393714008129771,0.13900382203235534
S2,1,20,0.4,0.631578947368421,0.16008241936129153,0.8399175806387085,0.05200022922693089,0.0
S2,1,20,0.6,0.4,0.5117439494180065,0.976512101163987,0.27494065241044563,0.2549511867530018
S2,1,20,0.8,0.2,0.023487898836012988,0.976512101163987,-0.7919760030436146,0.12113307151243004
S2,1,40,0.0,1.0,0.5,1.0,0.6815868633164844,0.023329493649233615
S2,1,40,0.2,0.8,0.5117439494180065,0.976512101163987,0.670045586990881,0.016928963795381155
S2,1,40,0.4,0.625,0.5,1.0,0.6176802242212923,0.1072339704218402
S2,1,40,0.6,0.42105263157894735,0.5800412096806458,0.8399175806387085,0.21425556329703888,0.3469603119306865
S2,1,40,0.8,0.2,0.023487898836012988,0.976512101163987,-0.7909982032187077,0.12672708627460974
S2,1,60,0.0,1.0,0.0,1.0,-0.8415694174117403,0.37493425236240163
S2,1,60,0.2,0.8,0.5117439494180065,0.976512101163987,0.6619472517809373,0.02074316057174239
S2,1,60,0.4,0.8571428571428571,0.5012487030999995,0.997502593800001,0.19873036938331345,0.27623300016667507
S2,1,60,0.6,0.4,0.5117439494180065,0.976512101163987,0.500523665626126,0.12567910821627729
S2,1,60,0.8,0.2,0.6744959662786709,0.976512101163987,0.6986587820115546,0.0006116066502433905
S2,1,80,0.0,1.0,0.0,1.0,-0.8056484998014344,0.2925440551694263
S2,1,80,0.2,0.8,0.5117439494180065,0.976512101163987,0.3953282629464599,0.17747534838760254
S2,1,80,0.4,0.8571428571428571,0.5012487030999995,0.997502593800001,0.461501137958328,0.2517633556039819
S2,1,80,0.6,0.4,0.5117439494180065,0.976512101163987,0.5839028960751438,0.058935741437025735
S2,1,80,0.8,0.2,0.6744959662786709,0.976512101163987,0.661178055698974,0.025950026776859193
S2,1,100,0.0,1.0,0.0,1.0,-0.807842565693452,0.2987342818903913
S2,1,100,0.2,0.9090909090909091,0.5012487030999995,0.997502593800001,0.19576074299798402,0.5552363520089139
S2,1,100,0.4,0.6,0.5117439494180065,0.976512101163987,0.5112084385482287,0.10870401117624423
S2,1,100,0.6,0.47619047619047616,0.5800412096806458,0.8399175806387085,0.13266062679228707,0.40524240943408063
S2,1,100,0.8,0.2,0.5117439494180065,0.976512101163987,0.5596162038820884,0.08722469194922687
S2,2,10,0.0,1.0,0.0,1.0,-0.7684163039926352,0.20289702056430162
S2,2,10,0.2,0.75,0.0,1.0,-0.7187961712929238,0.01927594920405027
S2,2,10,0.4,1.0,0.0,1.0,-0.8057834734038116,0.31735042021143495
S2,2,10,0.6,0.6666666666666666,0.5116940974289121,0.9766118051421756,0.599150001609591,0.043773954775552376
S2,2,10,0.8,0.2857142857142857,0.5116940974289121,0.9766118051421756,0.3862511207998349,0.2578503132919204
S2,2,20,0.0,1.0,0.5,1.0,0.5592278590830335,0.19914426242891822
S2,2,20,0.2,0.8125,0.0,1.0,-0.7357434323801869,0.03989940047062831
