Scene,Sindex,Num,Noise_Rate,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf,Graph_time,Cluster_time
S3,2,100,0.6,0.6557377049180327,0.554255751335845,0.8914884973283099,0.35852394035136786,0.2824949133005869,1.1958060264587402,4.00528883934021
S3,2,10,0.8,0.2222222222222222,0.9144943353317891,0.17101132933642177,0.11450284181603403,0.4399487357450648,0.021941423416137695,0.21043705940246582
S3,2,20,0.8,0.2,0.8377633124809363,0.32447337503812745,0.4205126933914346,0.07949370690363416,0.05684661865234375,0.4168870449066162
S3,2,40,0.8,0.20512820512820512,0.9690324073568221,0.06193518528635585,0.5007561913816518,0.1321515057162513,0.06582379341125488,0.22739195823669434
S3,2,60,0.8,0.20689655172413793,0.9690324073568221,0.06193518528635585,0.4727534203929227,0.1452327764406133,0.1575791835784912,0.4936800003051758
S3,2,80,0.8,0.20512820512820512,0.9208371069589527,0.23748867912314178,0.6145871645054604,0.045589746399898955,0.1825096607208252,0.5136291980743408
S3,2,100,0.8,0.25,0.9437757894716146,0.11244842105677089,0.40392185417667403,0.3850778265618852,0.2822458744049072,0.6183464527130127
S3,3,10,0.0,0.8,0.5,1.0,0.5223105458399576,0.25082014787897133,0.038892507553100586,0.4019286632537842
S3,3,20,0.0,1.0,0.0,1.0,-0.7818510200637377,0.2728367335457926,0.02293872833251953,0.047872066497802734
S3,3,40,0.0,1.0,0.0,1.0,-0.7693380062343405,0.23047406343661167,0.04089069366455078,0.12865591049194336
S3,3,60,0.0,1.0,0.0,1.0,-0.9168998046473024,0.72027733957866,0.15957307815551758,0.3720052242279053
S3,3,80,0.0,1.0,0.0,1.0,-0.7883176003658843,0.2931451052586607,0.09773921966552734,0.20046424865722656
S3,3,100,0.0,1.0,0.0,1.0,-0.7810577144035314,0.269582035434285,0.13763093948364258,0.23337745666503906
S3,3,10,0.2,0.875,0.0,1.0,-0.9064806659521781,0.24208043263256623,0.03790140151977539,0.14062190055847168
S3,3,20,0.2,1.0,0.0,1.0,-0.866638620374048,0.5172740507444409,0.08975887298583984,0.3221404552459717
S3,3,40,0.2,1.0,0.0,1.0,-0.8206422108215657,0.3796414678466377,0.11967897415161133,0.350064754486084
S3,3,60,0.2,0.8125,0.5137915314858721,0.9724169370282558,0.6268925206329207,0.05368626607000124,0.26728391647338867,1.7243914604187012
S3,3,80,0.2,0.75,0.5137915314858721,0.9724169370282558,0.616246984093998,0.05873937070770195,0.27426648139953613,1.4780490398406982
S3,3,100,0.2,1.0,0.0,1.0,-0.7790834285194972,0.2454881426959393,0.696138858795166,1.9019155502319336
S3,3,10,0.4,0.8571428571428571,0.5469785299355284,0.9060429401289432,0.693166702665793,0.009151737501169956,0.020945072174072266,0.10172772407531738
S3,3,20,0.4,0.6666666666666666,0.5469785299355284,0.9060429401289432,0.550659074557043,0.14689767277983584,0.1027224063873291,0.9684135913848877
S3,3,40,0.4,0.9230769230769231,0.09395705987105685,0.9060429401289432,-0.7879027926650959,0.268591866476682,0.10471773147583008,0.25831174850463867
S3,3,60,0.4,0.8780487804878049,0.09395705987105685,0.9060429401289432,-0.7813492549203633,0.24706070012851097,0.38796305656433105,0.9763891696929932
S3,3,80,0.4,0.7868852459016393,0.09395705987105685,0.9060429401289432,-0.9072526902569366,0.643346892672574,0.7031219005584717,1.967738151550293
S3,3,100,0.4,0.9230769230769231,0.09395705987105685,0.9060429401289432,-0.7307966601371358,0.09170561018613796,0.5455410480499268,1.1968011856079102
S3,3,10,0.6,0.3333333333333333,0.09395705987105685,0.9060429401289432,-0.7735795610146747,0.23300194321313678,0.020943641662597656,0.07081127166748047
S3,3,20,0.6,0.5,0.09395705987105685,0.9060429401289432,-0.7714155111085951,0.21424653332578533,0.04787158966064453,0.10671520233154297
S3,3,40,0.6,0.5714285714285714,0.09395705987105685,0.9060429401289432,-0.8575603991218392,0.4780678776773755,0.6113626956939697,1.6934759616851807
S3,3,60,0.6,0.6857142857142857,0.09395705987105685,0.9060429401289432,-0.7205935488966753,0.06063656064021061,0.28324031829833984,0.6293203830718994
S3,3,80,0.6,0.64,0.09395705987105685,0.9060429401289432,-0.8790600354138487,0.536792530407317,1.1718645095825195,2.6269795894622803
S3,3,100,0.6,0.6557377049180327,0.09395705987105685,0.9060429401289432,-0.8579574991740925,0.46536300261727587,0.771934986114502,1.7812392711639404
S3,3,10,0.8,0.25,0.5469785299355284,0.9060429401289432,0.4393101220468691,0.23603294163695399,0.0887596607208252,1.175858974456787
S3,3,20,0.8,0.26666666666666666,0.19666241507298898,0.803337584927011,-0.8366482935064941,0.3985575227272744,0.1326427459716797,0.5345730781555176
S3,3,40,0.8,0.25806451612903225,0.09395705987105685,0.9060429401289432,-0.8804368160845069,0.5337922475833328,0.4358363151550293,0.6562442779541016
S3,3,60,0.8,0.26666666666666666,0.09395705987105685,0.9060429401289432,-0.760567412604324,0.17665495342927853,0.3560492992401123,0.3281221389770508
S3,3,80,0.8,0.2857142857142857,0.09395705987105685,0.9060429401289432,-0.7806005491850967,0.23077935023083251,0.18350768089294434,0.12766003608703613
S3,3,100,0.8,0.26666666666666666,0.09395705987105685,0.9060429401289432,-0.9016615568508427,0.5881795408149579,0.6522552967071533,0.5086410045623779
S3,4,10,0.0,1.0,0.0,1.0,-0.9876012079488543,0.9586706931628477,0.003989458084106445,0.009973764419555664
S3,4,20,0.0,1.0,0.0,1.0,-0.9911437199634675,0.9704790665448917,0.005983829498291016,0.009973764419555664
S3,4,40,0.0,1.0,0.0,1.0,-0.9975052368623758,0.991684122874586,0.01396322250366211,0.021941184997558594
S3,4,60,0.0,1.0,0.0,1.0,-0.9969112456391319,0.9897041521304397,0.01894998550415039,0.023936033248901367
S3,4,80,0.0,1.0,0.0,1.0,-0.997089443006105,0.9902981433536834,0.023936033248901367,0.026927947998046875
S3,4,100,0.0,1.0,0.0,1.0,-0.9971963614262886,0.9906545380876288,0.02892279624938965,0.02892279624938965
S3,4,10,0.2,1.0,0.30321306003126847,0.6967869399687315,0.0028755181708727674,0.34692564813143445,0.04288792610168457,0.7749254703521729
S3,4,20,0.2,1.0,0.0,1.0,0.6575498575498575,0.05930534607005196,0.022939682006835938,0.2293858528137207
S3,4,40,0.2,1.0,0.30321306003126847,0.6967869399687315,0.003516814231713542,0.3542994887615302,0.12366843223571777,0.9285187721252441
S3,4,60,0.2,0.9411764705882353,0.6280261721169855,0.743947655766029,0.5620862700582213,0.12880134352128111,0.09275054931640625,0.410902738571167
S3,4,80,0.2,0.8421052631578947,0.7520174480779903,0.743947655766029,0.6478351491050753,0.017147659673485933,0.14860248565673828,0.6592378616333008
S3,4,100,0.2,0.9195402298850575,0.5,1.0,0.481507579740378,0.30764737335406545,0.22440075874328613,0.7709388732910156
S3,4,10,0.4,1.0,0.8563263051034412,0.14367369489655876,0.07923719075394155,0.7882702339632488,0.04787015914916992,0.6093723773956299
S3,4,20,0.4,0.8571428571428571,0.6516065300156342,0.6967869399687315,0.008931551610056598,0.28022383180352733,0.052857160568237305,0.5355696678161621
S3,4,40,0.4,0.8275862068965517,0.5313525225579845,0.937294954884031,0.5102151321888697,0.1969422876691655,0.07779216766357422,0.5315790176391602
S3,4,60,0.4,0.8181818181818182,0.6280261721169855,0.743947655766029,0.5590593310764591,0.12851090459771297,0.08377718925476074,0.2822444438934326
S3,4,80,0.4,0.96,0.7304087662086962,0.2695912337913038,-0.9143570297770005,0.13624256532605927,0.24334955215454102,1.063157320022583
S3,4,100,0.4,0.8108108108108109,0.5,1.0,0.5219011502730316,0.23874396276144605,0.23537063598632812,0.9514565467834473
S3,4,10,0.6,0.4,0.6530759282176946,0.6938481435646108,0.3108707170504561,0.10832455867305715,0.024932384490966797,0.37400054931640625
S3,4,20,0.6,0.5333333333333333,0.9281631525517207,0.14367369489655876,0.43109711496433234,0.225493729161319,0.0468752384185791,0.3779892921447754
S3,4,40,0.6,0.5,0.6666666666666667,1.0,0.6138677715448614,0.07787875455240996,0.08776473999023438,0.4228699207305908
S3,4,60,0.6,0.75,0.8148851940434416,0.18511480595655844,-0.8510096423268917,0.053520149499901803,0.18749380111694336,1.0142922401428223
S3,4,80,0.6,0.64,0.6516065300156342,0.6967869399687315,0.6025099043397708,0.032204561050925895,0.3361024856567383,0.9803788661956787
S3,4,100,0.6,0.5405405405405406,0.9521087683678138,0.14367369489655876,0.6055994463072,0.059888506292918496,0.2932145595550537,0.7599701881408691
S3,4,10,0.8,0.0,0.9281631525517207,0.14367369489655876,0.29209867508836007,0.3400024043066796,0.11668872833251953,2.312816619873047
S3,4,20,0.8,0.3076923076923077,0.8652043831043481,0.2695912337913038,0.6554470516163428,0.013763103022572679,0.07779288291931152,0.5724694728851318
S3,4,40,0.8,0.2962962962962963,0.8596721695394106,0.2806556609211788,0.4996451313914625,0.14472621787942574,0.14760589599609375,0.8756587505340576
S3,4,60,0.8,0.26666666666666666,0.9281631525517207,0.14367369489655876,0.5839480148244746,0.0943477847581885,0.16057085990905762,0.5016584396362305
S3,4,80,0.8,0.2909090909090909,0.8582781682877207,0.28344366342455857,0.6369622235322114,0.04875403819262084,0.14161992073059082,0.31017255783081055
S3,4,100,0.8,0.39215686274509803,0.8568225097291045,0.14317749027089555,-0.7810332706977505,0.057243267349659746,0.2483375072479248,0.2433474063873291
S3,5,10,0.0,0.9,0.013225719563530025,0.98677428043647,-0.8605586340978679,0.5135800953270465,0.02593064308166504,0.06482648849487305
S3,5,20,0.0,0.8,0.0,1.0,-0.935626389157133,0.6782925296542195,0.021941184997558594,0.033908843994140625
S3,5,40,0.0,0.85,0.0,1.0,-0.9523151403155165,0.7378220912253133,0.04587745666503906,0.03889608383178711
S3,5,60,0.0,0.9,0.0,1.0,-0.9685457718825972,0.7877225233015761,0.08676934242248535,0.04188799858093262
S3,5,80,0.0,0.8125,0.013225719563530025,0.98677428043647,-0.9406104344992163,0.7467173473854615,0.11768507957458496,0.04787278175354004
S3,5,100,0.0,0.81,0.0,1.0,-0.9377981466975769,0.6835111793281095,0.14860296249389648,0.05186152458190918
S3,5,10,0.2,1.0,0.0,1.0,-0.808047849090388,0.3052822198744887,0.021941661834716797,0.06981348991394043
S3,5,20,0.2,1.0,0.023487898836012988,0.976512101163987,-0.8303517189818612,0.17517751588413333,0.04787254333496094,0.071807861328125
S3,5,40,0.2,1.0,0.013225719563530025,0.98677428043647,-0.7721486732541616,0.21067897008809194,0.08876276016235352,0.09175515174865723
S3,5,60,0.2,0.8958333333333334,0.023487898836012988,0.976512101163987,-0.819165991308666,0.1684643998995893,0.10671377182006836,0.08078408241271973
S3,5,80,0.2,0.859375,0.0,1.0,-0.9426205146376169,0.6649482747715395,0.15259099006652832,0.09275269508361816
S3,5,100,0.2,0.825,0.0,1.0,-0.9295503232624861,0.6212875356541794,0.21941447257995605,0.20844197273254395
S3,5,10,0.4,0.5555555555555556,0.506612859781765,0.98677428043647,0.5815114313184567,0.15828215874456583,0.02194070816040039,0.19647550582885742
S3,5,20,0.4,0.8,0.5350415557198817,0.9299168885602367,0.6259482097491549,0.04508134423683796,0.09574365615844727,0.6173501014709473
S3,5,40,0.4,0.71875,0.5350415557198817,0.9299168885602367,0.6549433629871129,0.04680236872297511,0.07480001449584961,0.28025078773498535
S3,5,60,0.4,0.7346938775510204,0.506612859781765,0.98677428043647,0.6105858241374307,0.11867997323565255,0.09574556350708008,0.15358877182006836
S3,5,80,0.4,0.7272727272727273,0.27864619416380165,0.7213538058361983,-0.8093922231245605,0.24141574643077493,0.1326453685760498,0.1077125072479248
S3,5,100,0.4,0.7692307692307693,0.506612859781765,0.98677428043647,0.6465755085863992,0.07061676880180384,0.19647502899169922,0.17353606224060059
S3,5,10,0.6,0.5714285714285714,0.6236742682537467,0.7526514634925066,0.5136662496286646,0.23846283529664947,0.06382918357849121,0.7779202461242676
S3,5,20,0.6,0.47058823529411764,0.5800412096806458,0.8399175806387085,0.5219696880576067,0.2328158899617983,0.04687380790710449,0.4109025001525879
S3,5,40,0.6,0.3939393939393939,0.6666666666666667,1.0,0.6450409593761266,0.05262975845346283,0.06682157516479492,0.2343740463256836
S3,5,60,0.6,0.4067796610169492,0.6880697622093062,0.6238604755813876,0.60622698478546,0.0193940840278451,0.09474587440490723,0.1515951156616211
S3,5,80,0.6,0.6153846153846154,0.5350415557198817,0.9299168885602367,0.599506388458797,0.10121290848260685,0.19547653198242188,0.31815075874328613
S3,5,100,0.6,0.5555555555555556,0.6236742682537467,0.7526514634925066,0.5785281976284465,0.10091803627284306,0.3590409755706787,0.5156204700469971
S3,5,10,0.8,0.3333333333333333,0.6875378454291523,0.6249243091416954,0.48865283246753877,0.19325449823526236,0.04089069366455078,0.3899569511413574
S3,5,20,0.8,0.2,0.506612859781765,0.98677428043647,0.3919952579697632,0.1900172326180845,0.04787278175354004,0.39693784713745117
S3,5,40,0.8,0.23529411764705882,0.7491161788358311,0.7526514634925066,0.6229533750810681,0.07704007837758235,0.22838759422302246,1.029249906539917
S3,5,60,0.8,0.2857142857142857,0.6900277038132545,0.9299168885602367,0.6628620416675765,0.029380996847392805,0.09474778175354004,0.19447946548461914
S3,5,80,0.8,0.20512820512820512,0.7491161788358311,0.7526514634925066,0.6784120199581454,0.019019364136976982,0.07679462432861328,0.06981372833251953
S3,5,100,0.8,0.2,0.6880697622093062,0.6238604755813876,0.49034213688926387,0.13761326922326308,0.25531840324401855,0.5156207084655762
Scene,Sindex,Num,Noise_Rate,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf,Graph_time,Cluster_time
S4,1_2,10,0.0,0.9,0.33333333333333337,1.0,0.6291387616785011,0.07421689364494118,0.1047220230102539,1.1100311279296875
S4,1_2,20,0.0,0.75,0.0,1.0,0.5946146596019288,0.09242209641617988,0.10372090339660645,1.2107646465301514
S4,1_2,40,0.0,0.875,0.0,1.0,0.5437306826093934,0.08562461207083376,0.36103248596191406,2.4225258827209473
S4,1_2,60,0.0,0.9,0.04680633557455249,0.9531936644254475,0.5864844276117799,0.042173021121387905,0.6642215251922607,3.6821584701538086
S4,1_2,80,0.0,0.85,0.0,1.0,0.5308720173868459,0.10777659022447586,0.946465015411377,3.4906725883483887
S4,1_2,100,0.0,0.85,0.0,1.0,0.5334329024702997,0.09311830612521678,1.4421439170837402,6.133602857589722
S4,1_2,10,0.2,0.6666666666666666,0.011743949418006494,0.9882560505819935,0.5883308179608594,0.04842311181375124,0.06482958793640137,1.1908142566680908
S4,1_2,20,0.2,0.8823529411764706,0.0,1.0,0.5312267160057513,0.09940134984482613,0.034905433654785156,0.2982034683227539
S4,1_2,40,0.2,1.0,0.0,1.0,0.6675218527387625,0.04013273231336651,0.12865471839904785,0.48470592498779297
S4,1_2,60,0.2,0.8775510204081632,0.0,1.0,0.5960157323548386,0.07804282883246919,0.4996616840362549,1.9288458824157715
S4,1_2,80,0.2,0.90625,0.0,1.0,0.5083746902916157,0.11775693311043792,1.3563721179962158,5.421507358551025
S4,1_2,100,0.2,0.723404255319149,0.023487898836012988,0.4882560505819935,-0.8168860548001802,0.10954398313153853,1.457106113433838,2.5930652618408203
S4,1_2,10,0.4,0.6666666666666666,0.34112939828594147,0.9883059025710879,0.6000338074525254,0.10168137113183827,0.12366437911987305,1.1948108673095703
S4,1_2,20,0.4,0.8571428571428571,0.011694097428912142,0.9883059025710879,0.5713420384746885,0.15718320610320513,0.06582427024841309,0.6283204555511475
S4,1_2,40,0.4,0.5142857142857142,0.1252020138549037,0.8747979861450963,0.6298289250809387,0.05685969054566372,0.31116700172424316,2.020599365234375
S4,1_2,60,0.4,0.7346938775510204,0.011694097428912142,0.9883059025710879,0.6127101557581868,0.10489116004977199,0.4009273052215576,2.111356019973755
S4,1_2,80,0.4,0.5324675324675324,0.023487898836012988,0.4882560505819935,-0.7818957024109067,0.07550598666080864,0.664222002029419,1.2376930713653564
S4,1_2,100,0.4,0.6551724137931034,0.04516080417425794,0.9548391958257421,0.6631195522396823,0.02104597433484572,0.49268031120300293,0.9335067272186279
S4,1_2,10,0.6,0.4444444444444444,0.4246013965351184,0.8630979051973223,0.6567709279705021,0.018491322127843084,0.05285811424255371,0.6213400363922119
S4,1_2,20,0.6,0.4666666666666667,0.36719986443608443,0.9492002033458733,0.5326315099540824,0.11026973015147261,0.10272598266601562,0.8337702751159668
S4,1_2,40,0.6,0.3888888888888889,0.0917353071095579,0.9082646928904421,0.6722033428766785,0.03722766579016268,0.11070370674133301,0.2932164669036865
S4,1_2,60,0.6,0.4,0.09032160834851599,0.454839195825742,-0.7508937208270567,0.0,0.1685497760772705,0.12666082382202148
S4,1_2,80,0.6,0.41025641025641024,0.023438046846918636,0.9765619531530814,0.6139995806251081,0.07905594373912798,0.1825120449066162,0.3610351085662842
S4,1_2,100,0.6,0.41975308641975306,0.023487898836012988,0.4882560505819935,-0.7620515906229521,0.06759009318509063,0.25531744956970215,0.14461302757263184
S4,1_2,10,0.8,0.2222222222222222,0.056904753592264434,0.9430952464077356,0.44354122216631936,0.10121234169276407,0.021940231323242188,0.19647502899169922
S4,1_2,20,0.8,0.23529411764705882,0.34895869789794576,0.9765619531530814,0.6129750246329431,0.04866196388444862,0.04288506507873535,0.2204113006591797
S4,1_2,40,0.8,0.2,0.023438046846918636,0.9765619531530814,0.6303891435730627,0.028548388588228883,0.2792518138885498,1.4182095527648926
S4,1_2,60,0.8,0.23076923076923078,0.023438046846918636,0.9765619531530814,0.6044602894995755,0.05791822032528611,0.11070394515991211,0.23337531089782715
S4,1_2,80,0.8,0.21621621621621623,0.023438046846918636,0.9765619531530814,0.6859968629424809,0.012149845368854505,0.2373647689819336,0.4936807155609131
S4,1_2,100,0.8,0.24050632911392406,0.023438046846918636,0.9765619531530814,0.6595394312662914,0.019696787099732948,0.24933362007141113,0.264293909072876
S4,1_3,10,0.0,0.9,0.0,1.0,0.1494641279063108,0.7289756176970386,0.030916690826416016,0.3730032444000244
S4,1_3,20,0.0,0.9,0.0,1.0,0.5088838353838068,0.24683581165218543,0.0388951301574707,0.5944108963012695
S4,1_3,40,0.0,1.0,0.0,1.0,0.5718797416596344,0.16393848985764428,0.07180571556091309,0.6273250579833984
S4,1_3,60,0.0,1.0,0.0,1.0,0.3100618106778561,0.5109659436175022,0.13563752174377441,1.0102989673614502
S4,1_3,80,0.0,0.9875,0.3628284852099859,0.9557572721850212,0.4523773423159973,0.26759604660469116,0.16456103324890137,1.05418062210083
S4,1_3,100,0.0,0.99,0.33333333333333337,1.0,0.5159770111587445,0.23567974467063266,0.2044515609741211,1.0841033458709717
S4,1_3,10,0.2,0.8888888888888888,0.0,1.0,0.2644712482476009,0.567645000098427,0.03889775276184082,1.1459345817565918
S4,1_3,20,0.2,0.9411764705882353,0.2565055675624739,0.7434944324375261,0.5565308673174674,0.12029499939927608,0.09175252914428711,1.0890905857086182
S4,1_3,40,0.2,0.6857142857142857,0.011743949418006494,0.9882560505819935,0.31602279085374485,0.3764755557552789,0.15358686447143555,1.912888765335083
S4,1_3,60,0.2,0.8867924528301887,0.33333333333333337,1.0,0.435767470300471,0.3363020315835663,0.21442890167236328,1.820131540298462
S4,1_3,80,0.2,1.0,0.0,1.0,0.3614922782500715,0.41031308576262027,0.5694794654846191,5.588059425354004
S4,1_3,100,0.2,0.9080459770114943,0.33333333333333337,1.0,0.5656620862348429,0.18044501355587172,0.7190756797790527,4.52889347076416
S4,1_3,10,0.4,0.6,0.11139373223863025,0.8886062677613698,0.36387882824932416,0.09144572436739226,0.0887596607208252,1.762291431427002
S4,1_3,20,0.4,0.6,0.3866941397870972,0.9199587903193542,0.326982177268703,0.3552550692679019,0.1456143856048584,1.8311009407043457
S4,1_3,40,0.4,0.6666666666666666,0.43990710196972715,0.5600928980302728,0.3943937037656404,0.26071139382616465,0.4807167053222656,3.5076205730438232
S4,1_3,60,0.4,0.9,0.46144507080969055,0.8078323937854642,0.5453605918662965,0.1926902830369637,0.6173479557037354,3.1705257892608643
S4,1_3,80,0.4,0.7121212121212122,0.5950910718257176,0.6073633922614236,0.5352906666188223,0.16062420684040166,0.27226996421813965,1.766279935836792
S4,1_3,100,0.4,0.631578947368421,0.27220881589518153,0.7277911841048185,0.43224682677825066,0.17578658778151174,0.6063785552978516,4.616657018661499
S4,1_3,10,0.6,0.3333333333333333,0.37762277140761547,0.6223772285923845,0.4994241826639141,0.19196804048755525,0.046874046325683594,0.3919525146484375
S4,1_3,20,0.6,0.3333333333333333,0.23144248458130667,0.38427875770934666,-0.7652667126440834,0.02494588498810579,0.06482481956481934,0.17453551292419434
S4,1_3,40,0.6,0.3611111111111111,0.16008241936129153,0.41995879031935424,-0.7555806385878567,0.17136172083392215,0.07878875732421875,0.19248628616333008
S4,1_3,60,0.6,0.48,0.5846322216815698,0.6230516674776454,0.5796709291772841,0.04646940386504983,0.07579708099365234,0.11469292640686035
S4,1_3,80,0.6,0.4492753623188406,0.5441487858686589,0.6837768211970117,0.6644068251600775,0.02529325424979187,0.3121645450592041,0.7061131000518799
S4,1_3,100,0.6,0.47560975609756095,0.6125918452804244,0.5811122320793635,0.6600609500649102,0.02881517196317236,0.22140908241271973,0.42386603355407715
S4,1_3,10,0.8,0.2857142857142857,0.4871850281832758,0.5128149718167242,0.30407143437363593,0.32574355370941155,0.020943641662597656,0.1904904842376709
S4,1_3,20,0.8,0.1111111111111111,0.602920371437722,0.5956194428434171,0.6548803140848667,0.01563216664634241,0.1575791835784912,0.9424800872802734
S4,1_3,40,0.8,0.2,0.43990710196972715,0.5600928980302728,0.4031454271698503,0.10202929757752531,0.050864458084106445,0.11070394515991211
S4,1_3,60,0.8,0.2,0.5082043622323664,0.49179563776763363,0.6254371822140856,0.053259155561367386,0.07779240608215332,0.11668729782104492
S4,1_3,80,0.8,0.2,0.5082043622323664,0.49179563776763363,0.699397366181133,0.0003706676266840292,0.1156919002532959,0.07978677749633789
S4,1_3,100,0.8,0.2,0.5082043622323664,0.49179563776763363,0.4821332450104474,0.15561911070682324,0.18650150299072266,0.2622983455657959
S4,1_4,10,0.0,0.7,0.0,1.0,0.607047282293289,0.11705679310021956,0.02792501449584961,0.2962074279785156
S4,1_4,20,0.0,0.55,0.18266805496058836,0.8173319450394116,0.6950524201838805,0.002186263376193819,0.03789949417114258,0.13364243507385254
S4,1_4,40,0.0,1.0,0.0,1.0,0.6362660822225081,0.08248513555593198,0.041886329650878906,0.16655588150024414
S4,1_4,60,0.0,0.7666666666666667,0.03529882216333535,0.4823505889183323,-0.7361816024531957,0.10653471833440982,0.1077125072479248,0.05585050582885742
S4,1_4,80,0.0,0.8,0.03529882216333535,0.4823505889183323,-0.759773379728918,0.17932013918675416,0.13962721824645996,0.0638284683227539
S4,1_4,100,0.0,0.75,0.03529882216333535,0.4823505889183323,-0.8088517046070987,0.31748413843737117,0.13065075874328613,0.06482625007629395
S4,1_4,10,0.2,0.7777777777777778,0.0,1.0,0.4588272458313424,0.1992244224803067,0.029919147491455078,0.3869664669036865
S4,1_4,20,0.2,0.7058823529411765,0.03019122803149077,0.9698087719685092,0.6192299485553436,0.06479403698487364,0.06482601165771484,0.5954079627990723
S4,1_4,40,0.2,0.8,0.03529882216333535,0.4823505889183323,-0.7743666288873684,0.2200012771251316,0.08078527450561523,0.08377456665039062
S4,1_4,60,0.2,0.7222222222222222,0.03529882216333535,0.4823505889183323,-0.7493123138069684,0.14382758193699124,0.12566375732421875,0.09075713157653809
S4,1_4,80,0.2,0.8,0.08004120968064576,0.9199587903193542,0.674982765813313,0.015984784120399897,0.10571765899658203,0.14561080932617188
S4,1_4,100,0.2,0.8,0.13389362533986993,0.43305318733006504,-0.7862195990418626,0.0,0.2373642921447754,0.1326460838317871
S4,1_4,10,0.4,0.5,0.09769062076231338,0.9023093792376866,0.643059379669696,0.0784386096386841,0.04088902473449707,0.3171536922454834
S4,1_4,20,0.4,0.6,0.14698802235058073,0.8530119776494193,0.6792735301343993,0.0006882891325893937,0.07579660415649414,0.45179247856140137
S4,1_4,40,0.4,0.75,0.029393360499674115,0.9706066395003259,0.6530040747051602,0.04829025233319261,0.10272336006164551,0.36502552032470703
S4,1_4,60,0.4,0.6,0.13389362533986993,0.43305318733006504,-0.7733027796047942,0.0,0.19647550582885742,0.22041010856628418
S4,1_4,80,0.4,0.6,0.13389362533986993,0.43305318733006504,-0.7591900908143406,0.0,0.1745319366455078,0.09873723983764648
S4,1_4,100,0.4,0.6,0.13389362533986993,0.43305318733006504,-0.7225630751267231,0.0,0.33011722564697266,0.39095520973205566
S4,1_4,10,0.6,0.375,0.24081901523880977,0.7591809847611902,0.4232633301390204,0.07196126783394685,0.05884051322937012,0.7839069366455078
S4,1_4,20,0.6,0.25,0.029393360499674115,0.9706066395003259,0.6362050491128943,0.033028094493258095,0.07280564308166504,0.6751952171325684
S4,1_4,40,0.6,0.4117647058823529,0.09769062076231338,0.9023093792376866,0.6156747878345156,0.11185997532156093,0.3021886348724365,2.2110931873321533
S4,1_4,60,0.6,0.4,0.13389362533986993,0.43305318733006504,-0.7117523835969661,0.0,0.07978630065917969,0.04886960983276367
S4,1_4,80,0.6,0.4,0.07869076208794146,0.9213092379120585,0.6619072075000899,0.013327209753043572,0.12566328048706055,0.21741938591003418
S4,1_4,100,0.6,0.4,0.13389362533986993,0.43305318733006504,-0.708735082041288,0.0,0.22040987014770508,0.1266622543334961
S4,1_4,10,0.8,0.125,0.3794034798778054,0.9308947801832919,0.42909713130194854,0.28250010606767634,0.016953468322753906,0.2094407081604004
S4,1_4,20,0.8,0.15384615384615385,0.029393360499674115,0.9706066395003259,0.6079099227530134,0.05182101235633915,0.09075808525085449,0.6811783313751221
S4,1_4,40,0.8,0.21621621621621623,0.029393360499674115,0.9706066395003259,0.6437309046464298,0.047209861295801965,0.04886984825134277,0.07280516624450684
S4,1_4,60,0.8,0.11627906976744186,0.07869076208794146,0.9213092379120585,0.6462343645000335,0.04776609695444339,0.09674191474914551,0.24733829498291016
S4,1_4,80,0.8,0.19718309859154928,0.029393360499674115,0.9706066395003259,0.6646988468868432,0.03537976118214638,0.10571765899658203,0.12865567207336426
S4,1_4,100,0.8,0.16853932584269662,0.07869076208794146,0.9213092379120585,0.6598853655728529,0.035312204253045085,0.15558385848999023,0.24235177040100098
S4,1_5,10,0.0,0.9,0.07637262733307992,0.9236273726669201,0.38173534578835266,0.2734617097731073,0.033910512924194336,0.2872309684753418
S4,1_5,20,0.0,0.85,0.13120587382429671,0.8687941261757033,0.3710037285743719,0.19926695027433844,0.1575760841369629,1.8171446323394775
S4,1_5,40,0.0,1.0,0.466335422724624,0.800496865913064,0.5793358736826093,0.11491821554037206,0.08676791191101074,0.43783020973205566
S4,1_5,60,0.0,0.9833333333333333,0.16008241936129153,0.41995879031935424,-0.7193521254362101,0.0,0.13663315773010254,0.1296541690826416
S4,1_5,80,0.0,1.0,0.41380708500419316,0.8792893724937102,0.6123778045792149,0.06392932499935305,0.20644736289978027,0.5854361057281494
S4,1_5,100,0.0,0.8,0.0,1.0,0.5868302350994641,0.12897385285174195,0.19148898124694824,0.4039194583892822
S4,1_5,10,0.2,0.8,0.11946192440629022,0.8805380755937098,0.3396811367290303,0.21742960591311356,0.06582474708557129,0.8606984615325928
S4,1_5,20,0.2,0.8823529411764706,0.41380708500419316,0.8792893724937102,0.5479365602781395,0.127101724861533,0.03789854049682617,0.45079469680786133
S4,1_5,40,0.2,0.8,0.19950313408693598,0.800496865913064,0.5445134397460921,0.10679021995460704,0.08676695823669434,0.3390946388244629
S4,1_5,60,0.2,0.8421052631578947,0.466335422724624,0.800496865913064,0.46562819167556724,0.14361871287271805,0.2583119869232178,1.038222074508667
S4,1_5,80,0.2,0.8,0.466335422724624,0.800496865913064,0.5906519587108694,0.10414099170393387,0.16655445098876953,0.37898683547973633
