Scene,Sindex,Num,Noise_Rate,Jaccard,Precisiom,Recall,best_argminC,best_avgConf
S2,2,60,0.0,1.0,0.5,1.0,0.7477581130458785,0.9924812030075187
S2,2,60,0.2,1.0,0.5,1.0,0.7743614623845648,0.9065934065934066
S2,2,60,0.4,0.7058823529411765,0.5,1.0,0.7400961776341144,0.6654872368572569
S2,2,60,0.6,0.4,0.3333333333333333,1.0,0.7478874466709302,0.968944099378882
S2,2,60,0.8,0.2,0.3255372683807252,0.9766118051421756,0.70390011515045,0.8296683388156145
S2,2,80,0.0,1.0,0.5,1.0,0.7547604885792698,0.9601658820495615
S2,2,80,0.2,1.0,0.5,1.0,0.7098890879237569,0.85945920531653
S2,2,80,0.4,0.7384615384615385,0.5,1.0,0.7114648477466182,0.797217047905064
S2,2,80,0.6,0.4,0.3333333333333333,1.0,0.7435538126008301,0.9026178278922646
S2,2,80,0.8,0.25806451612903225,0.4883059025710878,0.9766118051421756,0.5100399790973482,0.6642017203000942
S2,2,100,0.0,1.0,0.5,1.0,0.7616447423674575,0.9581469727536214
S2,2,100,0.2,1.0,0.5,1.0,0.7157435395594063,0.8955254515599342
S2,2,100,0.4,0.6419753086419753,0.4883059025710878,0.9766118051421756,0.6883728937596674,0.6665977566913026
S2,2,100,0.6,0.4,0.3333333333333333,1.0,0.7394459544773029,0.9271094340887734
S2,2,100,0.8,0.2597402597402597,0.4883059025710878,0.9766118051421756,0.4673173984629259,0.45483613586027877
S2,3,10,0.0,1.0,1.0,1.0,0.8833333333333333,1.0
S2,3,10,0.2,1.0,1.0,1.0,0.47138047138047134,0.9166666666666666
S2,3,10,0.4,0.8571428571428571,0.14367369489655876,0.14367369489655876,0.7509824565322004,0.8888888888888888
S2,3,10,0.6,0.5,0.10736339226142354,0.21472678452284708,0.32019947434921825,0.5080219622618044
S2,3,10,0.8,0.25,0.2322623133229105,0.6967869399687315,0.14626638878015405,0.5979442801608129
S2,3,20,0.0,1.0,1.0,1.0,0.9966736491498343,1.0
S2,3,20,0.2,1.0,1.0,1.0,0.7237559778781849,0.9852941176470589
S2,3,20,0.4,0.8571428571428571,0.5,1.0,0.32764210875747174,0.875
S2,3,20,0.6,0.4666666666666667,0.29113063149765434,0.873391894492963,0.5529116042296192,0.4294174653180857
S2,3,20,0.8,0.25,0.1303471804100121,0.39104154123003626,0.5975925185994695,0.45429202683495595
S2,3,40,0.0,1.0,1.0,1.0,0.9898152779579878,1.0
S2,3,40,0.2,0.9375,0.6967869399687315,0.6967869399687315,0.49562166962767557,0.6328393964523901
S2,3,40,0.4,0.8518518518518519,0.45575727218502116,0.9115145443700423,0.3407708886407369,0.8357393476838092
S2,3,40,0.6,0.6666666666666666,0.07183684744827938,0.14367369489655876,0.5053558712268368,0.9166666666666667
S2,3,40,0.8,0.27586206896551724,0.10736339226142354,0.21472678452284708,0.26286452767985036,0.25538748798377736
S2,3,60,0.0,0.9666666666666667,1.0,1.0,0.9884295368077138,0.9933333333333333
S2,3,60,0.2,0.9791666666666666,0.873391894492963,0.873391894492963,0.6789936868887653,0.7028067895568274
S2,3,60,0.4,0.7727272727272727,0.3719738278830145,0.743947655766029,0.4835757854617534,0.5298281853570661
S2,3,60,0.6,0.8275862068965517,0.07183684744827938,0.14367369489655876,0.3317389359186827,0.9069767441860466
S2,3,60,0.8,0.16216216216216217,0.08450723693488338,0.16901447386976676,0.07339651426021393,0.5222751289093127
S2,3,80,0.0,0.975,1.0,1.0,0.9884629727876222,0.995
S2,3,80,0.2,0.8732394366197183,0.5,1.0,0.36471000226504025,0.9799013064677253
S2,3,80,0.4,0.8421052631578947,0.3719738278830145,0.743947655766029,0.5188968808422909,0.5576321234477397
S2,3,80,0.6,0.48484848484848486,0.10736339226142354,0.21472678452284708,0.49940233269942014,0.272426313581647
S2,3,80,0.8,0.20512820512820512,0.15010502664985229,0.4503150799495569,0.3688372792630138,0.22226043378280966
S2,3,100,0.0,0.98,1.0,1.0,0.9891815051665547,0.996
S2,3,100,0.2,0.8333333333333334,0.24798255192200966,0.743947655766029,0.7396193151003645,0.5776469250894751
S2,3,100,0.4,0.8333333333333334,0.34839346998436577,0.6967869399687315,0.2507783780981617,0.6940196117232755
S2,3,100,0.6,0.449438202247191,0.10736339226142354,0.21472678452284708,0.5313344688887943,0.3331977946423954
S2,3,100,0.8,0.2857142857142857,0.10736426495074125,0.32209279485222375,0.41794967534650446,0.5709934660750814
S2,4,10,0.0,0.7,0.5,1.0,0.6829082666797532,0.7771480998999757
S2,4,10,0.2,1.0,0.5,1.0,0.7685654782006186,0.8510834872801223
S2,4,10,0.4,0.5,0.3333333333333333,1.0,0.6547898744951135,0.7552884599530204
S2,4,10,0.6,0.5,0.5,1.0,0.5855376517051505,0.8416666666666667
S2,4,10,0.8,0.2222222222222222,0.4823505889183323,0.9647011778366646,0.4965185956695719,0.8237168968075761
S2,4,20,0.0,0.8,0.3333333333333333,1.0,0.7465539236466167,0.7551079702336677
S2,4,20,0.2,1.0,0.5,1.0,0.7916416091851468,0.8238205010477377
S2,4,20,0.4,0.5714285714285714,0.5,1.0,0.7191956648616404,0.7093696742504859
S2,4,20,0.6,0.42105263157894735,0.4823505889183323,0.9647011778366646,0.7370864980032696,0.9444444444444444
S2,4,20,0.8,0.17647058823529413,0.4823505889183323,0.9647011778366646,0.584079952390365,0.84375
S2,4,40,0.0,0.65,0.5,1.0,0.769126603085902,0.7731651532124015
S2,4,40,0.2,0.9696969696969697,0.5,1.0,0.7960547219838974,0.9059561128526645
S2,4,40,0.4,0.7586206896551724,0.43305318733006504,0.8661063746601301,0.04595484314621889,0.5996236873355937
S2,4,40,0.6,0.48484848484848486,0.4823505889183323,0.9647011778366646,0.7318915150782069,0.8139097744360901
S2,4,40,0.8,0.15625,0.32156705927888823,0.9647011778366646,0.7855866356318248,0.6656833441847837
S2,4,60,0.0,1.0,0.5,1.0,0.7185492227725276,0.9196428571428572
S2,4,60,0.2,0.7291666666666666,0.5,1.0,0.720258270209032,0.6785637990156739
S2,4,60,0.4,0.8571428571428571,0.5,1.0,0.790238118353723,0.81877990430622
S2,4,60,0.6,0.4528301886792453,0.4823505889183323,0.9647011778366646,0.7853712766776701,0.9259259259259259
S2,4,60,0.8,0.23076923076923078,0.32156705927888823,0.9647011778366646,0.7475542932293046,0.8286937408665666
S2,4,80,0.0,0.7375,0.3333333333333333,1.0,0.786632324983453,0.7720019174973966
S2,4,80,0.2,0.75,0.5,1.0,0.7348937567190915,0.7451106978328488
S2,4,80,0.4,1.0,1.0,1.0,0.8112329140659407,0.8
S2,4,80,0.6,0.4155844155844156,0.32156705927888823,0.9647011778366646,0.7084266134646802,0.6546064904756864
S2,4,80,0.8,0.2807017543859649,0.4823505889183323,0.9647011778366646,0.6220688683258951,0.7631074168797953
S2,4,100,0.0,0.75,0.5,1.0,0.7512659614468296,0.8509078613048515
S2,4,100,0.2,1.0,0.5,1.0,0.7584283036365052,0.8600000000000001
S2,4,100,0.4,1.0,0.5,1.0,0.7740866201084531,0.8075
S2,4,100,0.6,0.4878048780487805,0.4823505889183323,0.9647011778366646,0.5553833431382991,0.8452696728558797
S2,4,100,0.8,0.21052631578947367,0.43305318733006504,0.8661063746601301,0.4686913235541921,0.5
S2,5,10,0.0,0.5,0.7610761511874194,0.7610761511874194,0.0,0.7142857142857143
S2,5,10,0.2,0.8,0.3805380755937097,0.7610761511874194,0.10734661762316233,0.5
S2,5,10,0.4,0.3,0.3805380755937097,0.7610761511874194,0.5114972642483809,0.6102106335090441
S2,5,10,0.6,0.4444444444444444,0.3805380755937097,0.7610761511874194,0.020883715039959318,0.26298954173609984
S2,5,10,0.8,0.1111111111111111,0.3805380755937097,0.7610761511874194,0.3319658162925582,0.5431631947423171
S2,5,20,0.0,0.65,0.3805380755937097,0.7610761511874194,0.36355882387490746,0.8571428571428572
S2,5,20,0.2,0.8,0.3805380755937097,0.7610761511874194,0.08455368055991322,0.5
S2,5,20,0.4,0.8,0.5,1.0,0.46265548533776124,0.7632339819106272
S2,5,20,0.6,0.4117647058823529,0.3805380755937097,0.7610761511874194,0.29838725695426493,0.05960296014459876
S2,5,20,0.8,0.2,0.7610761511874194,0.7610761511874194,0.11189169212541364,0.0
S2,5,40,0.0,1.0,0.2536920503958065,0.7610761511874194,0.4438482090110639,0.3516059859539182
S2,5,40,0.2,0.8125,0.3805380755937097,0.7610761511874194,0.03302689539740085,0.8888888888888888
S2,5,40,0.4,0.7058823529411765,0.3805380755937097,0.7610761511874194,0.03670894879912736,0.4642857142857143
S2,5,40,0.6,0.41025641025641024,0.3805380755937097,0.7610761511874194,0.49013499791011716,0.5
S2,5,40,0.8,0.2,0.2536920503958065,0.7610761511874194,0.3798496541926686,0.45911641226997935
S2,5,60,0.0,1.0,0.4236273726669201,0.8472547453338402,0.4780297162161439,0.3068641428499698
S2,5,60,0.2,0.8571428571428571,0.3805380755937097,0.7610761511874194,0.35174974586295144,0.5
S2,5,60,0.4,0.6,0.3805380755937097,0.7610761511874194,0.3769817791749537,0.18112418258153207
S2,5,60,0.6,0.4067796610169492,0.3805380755937097,0.7610761511874194,0.17480171020849938,0.5
S2,5,60,0.8,0.26666666666666666,0.2536920503958065,0.7610761511874194,0.35309654285603914,0.6666666666666666
S2,5,80,0.0,0.9875,0.3805380755937097,0.7610761511874194,0.31005611874384614,0.2583565373709269
S2,5,80,0.2,0.810126582278481,0.3805380755937097,0.7610761511874194,0.4889900434311217,0.375
S2,5,80,0.4,0.6,0.2536920503958065,0.7610761511874194,0.38617108336923933,0.6830432147919151
S2,5,80,0.6,0.6511627906976745,0.3805380755937097,0.7610761511874194,0.03626444721259116,0.5347430203214828
S2,5,80,0.8,0.23529411764705882,0.3805380755937097,0.7610761511874194,0.04027491492482227,0.2593892787203869
S2,5,100,0.0,0.98,0.3805380755937097,0.7610761511874194,0.39525365653916145,0.5
S2,5,100,0.2,0.8333333333333334,0.3805380755937097,0.7610761511874194,0.19500445538471917,0.18082884952199596
S2,5,100,0.4,0.6060606060606061,0.3805380755937097,0.7610761511874194,0.3581479345528022,0.5
S2,5,100,0.6,0.5333333333333333,0.2536920503958065,0.7610761511874194,0.2157548567663516,0.3644358781913299
S2,5,100,0.8,0.2222222222222222,0.3805380755937097,0.7610761511874194,0.36395498265623094,0.4852941176470588
Scene,Sindex,Num,Noise_Rate,Jaccard,Precisiom,Recall,best_argminC,best_avgConf
S3,1,10,0.0,1.0,0.9911945579217408,0.9911945579217408,0.8148704773616637,0.9604136815425494
S3,1,10,0.2,0.7777777777777778,0.3508142338800037,0.7016284677600074,0.7461165155978755,0.6190772452469597
S3,1,10,0.4,0.625,0.471069279354924,0.942138558709848,0.6900810072607169,0.8261963998007511
S3,1,10,0.6,0.6666666666666666,0.37247583957903,0.74495167915806,0.4846190553633123,0.5731361678347253
S3,1,10,0.8,0.2857142857142857,0.7275286041262478,0.7275286041262478,0.3576398196458649,0.8333333333333334
S3,1,20,0.0,1.0,0.4955972789608704,0.9911945579217408,0.769151037602271,0.879465200644044
S3,1,20,0.2,1.0,0.41102108903093654,0.8220421780618731,0.7941590355424387,0.6478245729491585
S3,1,20,0.4,1.0,0.37247583957903,0.74495167915806,0.7969944973397863,0.7172983586308355
S3,1,20,0.6,0.4444444444444444,0.35092385065522785,0.7018477013104557,0.3775064377874828,0.01267760163065089
S3,1,20,0.8,0.2222222222222222,0.3872388164189587,0.7744776328379174,0.625820050584907,0.5349755907158602
S3,1,40,0.0,1.0,0.9911945579217408,0.9911945579217408,0.8217184269750375,0.957114821671095
S3,1,40,0.2,1.0,0.9911945579217408,0.9911945579217408,0.8027793264689944,0.8398121613711548
S3,1,40,0.4,0.75,0.31351466314447396,0.9405439894334219,0.7759325032112104,0.39961386783600134
S3,1,40,0.6,0.5161290322580645,0.24250953470874925,0.7275286041262478,0.7853893265658791,0.7720896129265281
S3,1,40,0.8,0.2,0.35092385065522785,0.7018477013104557,0.3869250364687373,0.2955718199366599
S3,1,60,0.0,0.7166666666666667,0.8715105954668304,0.8715105954668304,0.8361881334362493,0.7320218455131763
S3,1,60,0.2,1.0,0.9911945579217408,0.9911945579217408,0.8122502149800281,0.852620721881088
S3,1,60,0.4,0.9473684210526315,0.74495167915806,0.74495167915806,0.8223010268592588,0.75
S3,1,60,0.6,0.5,0.3872388164189587,0.7744776328379174,0.565547127650984,0.29915338446875944
S3,1,60,0.8,0.2553191489361702,0.41467624749893417,0.8293524949978683,0.462266244038651,0.1419992014824896
S3,1,80,0.0,0.7125,0.8715105954668304,0.8715105954668304,0.8324916338636186,0.731367286707769
S3,1,80,0.2,1.0,0.9911945579217408,0.9911945579217408,0.8237987466275039,0.8209068300804943
S3,1,80,0.4,0.96,0.4955972789608704,0.9911945579217408,0.79249027262394,0.8016073005544398
S3,1,80,0.6,0.6666666666666666,0.37247583957903,0.74495167915806,0.7890902735398537,0.7873975409836065
S3,1,80,0.8,0.2,0.360698879380984,0.721397758761968,0.42563233338978274,0.2521260305921594
S3,1,100,0.0,1.0,0.4955972789608704,0.9911945579217408,0.7979627430863747,0.8862498586348517
S3,1,100,0.2,1.0,0.9911945579217408,0.9911945579217408,0.8336288079995237,0.8541882400398121
S3,1,100,0.4,0.9836065573770492,0.74495167915806,0.74495167915806,0.8218510348084305,0.8031914893617021
S3,1,100,0.6,0.5333333333333333,0.3593278811575908,0.7186557623151816,0.7743957888476716,0.8701298701298701
S3,1,100,0.8,0.25,0.360698879380984,0.721397758761968,0.5089378943597559,0.6487691862078442
S3,2,10,0.0,1.0,0.4171310318442386,0.8342620636884772,0.7206150828180946,0.8410836720930737
S3,2,10,0.2,1.0,0.8914884973283099,0.8914884973283099,0.0059741604677422955,0.877441088933495
S3,2,10,0.4,0.75,0.44574424866415496,0.8914884973283099,0.3930481884551985,0.6052947970605451
S3,2,10,0.6,0.5,0.26466170146805423,0.5293234029361085,0.4808324880577878,0.36938233591249675
S3,2,10,0.8,0.25,0.2206171862168549,0.4412343724337098,0.4641414053904561,0.7336303407738698
S3,2,20,0.0,1.0,0.4171310318442386,0.8342620636884772,0.7535429066387234,0.855424581944822
S3,2,20,0.2,1.0,0.8914884973283099,0.8914884973283099,0.0,0.883164988911192
S3,2,20,0.4,0.6875,0.3935300079656945,0.787060015931389,0.36272130765325505,0.578373344693688
S3,2,20,0.6,0.6153846153846154,0.26466170146805423,0.5293234029361085,0.398287200472152,0.7176613269439576
S3,2,20,0.8,0.2,0.17988335358091231,0.35976670716182463,0.2526763797034307,0.3233670666114329
S3,2,40,0.0,1.0,0.4171310318442386,0.8342620636884772,0.7225806662234964,0.8631938179271856
S3,2,40,0.2,0.96875,0.6944018676051035,0.6944018676051035,0.6241875703281271,0.626410269088239
S3,2,40,0.4,0.7272727272727273,0.44574424866415496,0.8914884973283099,0.3779811599958274,0.9524335409177207
S3,2,40,0.6,0.7142857142857143,0.19711221651993832,0.39422443303987664,0.39750184265056276,0.6973962449735986
S3,2,40,0.8,0.20512820512820512,0.15900101991309282,0.31800203982618563,0.38758535501961633,0.2599640095028542
S3,2,60,0.0,1.0,0.4679039977457175,0.935807995491435,0.7965445914690217,0.754930201603029
S3,2,60,0.2,0.9411764705882353,0.44574424866415496,0.8914884973283099,0.400343534829704,0.9814696980040145
S3,2,60,0.4,0.7954545454545454,0.3410022391522525,0.682004478304505,0.14976683361144996,0.6948234274190866
S3,2,60,0.6,0.4528301886792453,0.15900101991309282,0.31800203982618563,0.0382769496078999,0.2597472745285369
S3,2,60,0.8,0.2857142857142857,0.15437525348760667,0.46312576046282,0.3118905035842162,0.5220862676118067
S3,2,80,0.0,1.0,0.4679039977457175,0.935807995491435,0.7844665293057651,0.7544424123625817
S3,2,80,0.2,0.9545454545454546,0.3252705423063229,0.6505410846126458,0.0,0.7192251475464585
S3,2,80,0.4,0.8421052631578947,0.44574424866415496,0.8914884973283099,0.3061429915499055,0.9324528727656058
S3,2,80,0.6,0.5961538461538461,0.2018327194921043,0.4036654389842086,0.36077539235786726,0.7593785140896772
S3,2,80,0.8,0.2077922077922078,0.3127171912541892,0.6254343825083784,0.4297012323349073,0.23322118816917814
S3,2,100,0.0,1.0,0.4679039977457175,0.935807995491435,0.7772137643356763,0.7541497388183132
S3,2,100,0.2,0.9302325581395349,0.44574424866415496,0.8914884973283099,0.3929832793732394,0.9775800729754635
S3,2,100,0.4,0.8108108108108109,0.44574424866415496,0.8914884973283099,0.40146459604326223,0.9200067713352446
S3,2,100,0.6,0.6610169491525424,0.2697449020898449,0.5394898041796898,0.3797102180417516,0.7722752740924005
S3,2,100,0.8,0.2,0.25847174202271606,0.5169434840454321,0.45644444021671526,0.19876224261718986
S3,3,10,0.0,0.9,0.5,1.0,0.5713782405081425,0.984375
S3,3,10,0.2,0.75,0.5,1.0,0.5682910153281222,0.8263885530646324
S3,3,10,0.4,0.625,0.5,1.0,0.7093479439992354,0.8373121473383709
S3,3,10,0.6,0.4,0.5,1.0,0.7352773565511755,0.9714285714285714
S3,3,10,0.8,0.2857142857142857,0.31655795340733006,0.9496738602219902,0.6179093533469394,0.6601025479666838
S3,3,20,0.0,0.7,0.5,1.0,0.6801652489373626,0.825069278528963
S3,3,20,0.2,0.8125,0.5,1.0,0.7482344595526516,0.751687745654043
S3,3,20,0.4,0.6470588235294118,0.49680321364174046,0.9936064272834809,0.7286961122575754,0.9118236194427919
S3,3,20,0.6,0.5384615384615384,0.4424261156478257,0.8848522312956514,0.7637558045914581,0.7129786101324741
S3,3,20,0.8,0.21428571428571427,0.4424261156478257,0.8848522312956514,0.7738568259519991,0.6875796271923343
S3,3,40,0.0,0.775,0.5,1.0,0.6977024295016526,0.9021788807182078
S3,3,40,0.2,0.9411764705882353,0.4530214700644716,0.9060429401289432,0.7950532171594964,0.8185846720349637
S3,3,40,0.4,0.7931034482758621,0.4424261156478257,0.8848522312956514,0.7391902416101307,0.8409457002495522
S3,3,40,0.6,0.6153846153846154,0.4530214700644716,0.9060429401289432,0.7261207413570403,0.8101928023427523
S3,3,40,0.8,0.2857142857142857,0.48674087189516857,0.9734817437903371,0.7328826159832573,0.8823638427672135
S3,3,60,0.0,0.7666666666666667,0.5,1.0,0.7106352111242203,0.9117278209821853
S3,3,60,0.2,1.0,0.5,1.0,0.7198968162596049,0.8712349255327563
S3,3,60,0.4,0.75,0.4530214700644716,0.9060429401289432,0.7876051057868989,0.7413882314309173
S3,3,60,0.6,0.47058823529411764,0.9060429401289432,0.9060429401289432,0.8335979551906972,0.864406779661017
S3,3,60,0.8,0.3157894736842105,0.4530214700644716,0.9060429401289432,0.7808219433252872,0.689344923827427
S3,3,80,0.0,1.0,0.3333333333333333,1.0,0.7544079345098335,0.9873724374889514
S3,3,80,0.2,0.921875,0.4862084685141279,0.9724169370282558,0.6747479198815832,0.8009455672771062
S3,3,80,0.4,0.6857142857142857,0.4530214700644716,0.9060429401289432,0.7946002746716767,0.8646616541353382
S3,3,80,0.6,0.5714285714285714,0.8848522312956514,0.8848522312956514,0.8118222537860851,0.717948717948718
S3,3,80,0.8,0.2,0.4424261156478257,0.8848522312956514,0.7739904242345852,0.5316518311916525
S3,3,100,0.0,0.82,0.3333333333333333,1.0,0.729556161797731,0.9640996634013748
S3,3,100,0.2,0.7875,0.4862084685141279,0.9724169370282558,0.7274081405452522,0.8003660923861492
S3,3,100,0.4,0.8108108108108109,0.9060429401289432,0.9060429401289432,0.841302476780923,0.8434343434343434
S3,3,100,0.6,0.45977011494252873,0.4530214700644716,0.9060429401289432,0.7544704588826103,0.7871835921001941
S3,3,100,0.8,0.2597402597402597,0.4424261156478257,0.8848522312956514,0.5880518174625062,0.45076311915181394
S3,4,10,0.0,1.0,1.0,1.0,0.9876012079488543,1.0
S3,4,10,0.2,1.0,1.0,1.0,0.0,0.7402830838048398
S3,4,10,0.4,0.6666666666666666,0.5,1.0,0.38144637752501537,0.9464285714285714
S3,4,10,0.6,0.5,0.5,1.0,0.6755881584002029,0.8219815794329886
S3,4,10,0.8,0.25,0.1048523563226163,0.2097047126452326,0.5332714607123982,0.6615539862750897
S3,4,20,0.0,1.0,1.0,1.0,0.9652375464402596,1.0
S3,4,20,0.2,0.8421052631578947,0.5,1.0,0.3854251012145749,0.9779411764705883
S3,4,20,0.4,1.0,1.0,1.0,0.4846153846153846,0.8125
S3,4,20,0.6,0.5333333333333333,0.4450979322952874,0.8901958645905748,0.20731833159130708,0.563726854105706
S3,4,20,0.8,0.2857142857142857,0.1048523563226163,0.2097047126452326,0.5859522813800327,0.24885094765160287
S3,4,40,0.0,1.0,1.0,1.0,0.9864628999083729,1.0
S3,4,40,0.2,0.8205128205128205,0.2322623133229105,0.6967869399687315,0.7166008242966151,0.5782567923478804
S3,4,40,0.4,0.8571428571428571,0.5,1.0,0.41568513126446605,0.8890840630066632
S3,4,40,0.6,0.6666666666666666,0.10736339226142354,0.21472678452284708,0.5410560903685122,0.5143443632834268
S3,4,40,0.8,0.2857142857142857,0.1303471804100121,0.39104154123003626,0.5783195301509377,0.4222706817160355
S3,4,60,0.0,1.0,1.0,1.0,0.9861549829065814,1.0
S3,4,60,0.2,0.8135593220338984,0.24798255192200966,0.743947655766029,0.7285696766323337,0.5780892602139903
S3,4,60,0.4,0.8372093023255814,0.5,1.0,0.4529461815968229,0.7895984156692972
S3,4,60,0.6,0.5106382978723404,0.4450979322952874,0.8901958645905748,0.047861139898966384,0.3771976418867184
S3,4,60,0.8,0.3333333333333333,0.08986374459710127,0.2695912337913038,0.5959128162423739,0.3152742570559055
S3,4,80,0.0,1.0,1.0,1.0,0.9865449692359319,1.0
S3,4,80,0.2,0.9552238805970149,0.5,1.0,0.4210665445637721,0.9121376811594203
S3,4,80,0.4,0.6575342465753424,0.13718588008907442,0.41155764026722325,0.5523195289446176,0.30697480585080467
S3,4,80,0.6,0.6037735849056604,0.09068444303075594,0.18136888606151189,0.25106273700436355,0.46654522810656135
S3,4,80,0.8,0.25396825396825395,0.15727981290195933,0.31455962580391866,0.38495370240107646,0.08237526447004617
S3,4,100,0.0,1.0,1.0,1.0,0.9863406863334803,1.0
S3,4,100,0.2,0.8791208791208791,0.3333333333333333,1.0,0.735587832417413,0.9484478935698447
S3,4,100,0.4,0.7407407407407407,0.3333333333333333,1.0,0.7473110210032444,0.9347014925373135
S3,4,100,0.6,0.6349206349206349,0.10736339226142354,0.21472678452284708,0.6587933659730418,0.5824734216966037
S3,4,100,0.8,0.2777777777777778,0.09068444303075594,0.18136888606151189,0.6524029960516959,0.615019448423887
S3,5,10,0.0,0.8,0.32892476014549,0.98677428043647,0.712019034318392,0.9073639034395583
S3,5,10,0.2,0.8,0.32892476014549,0.98677428043647,0.7598171552616064,0.8546456332914779
S3,5,10,0.4,0.625,0.493387140218235,0.98677428043647,0.4144897469824629,0.6224155677323518
S3,5,10,0.6,0.42857142857142855,0.40471235915953274,0.8094247183190655,0.18800669067985706,0.7004116600937234
S3,5,10,0.8,0.2,0.40471235915953274,0.8094247183190655,0.3428201733870687,0.5
S3,5,20,0.0,0.8,0.493387140218235,0.98677428043647,0.7939454967620901,0.9161220879541411
S3,5,20,0.2,0.7222222222222222,0.4817985129817993,0.9635970259635986,0.733885284248947,0.7077414735934933
S3,5,20,0.4,0.75,0.48184770564246615,0.9636954112849323,0.4676595498772892,0.7927857575621872
