Scene,Sindex,Num,Noise_Rate,gamma,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf
S2,5,20,0.2,0.7,0.8,0.5265701608613818,0.9468596782772366,0.4192634217657099,0.06410930766532225
S2,5,20,0.2,0.7,0.8,0.5134664250338841,0.9730671499322319,0.4238247877434103,0.07154774531137396
S2,5,20,0.2,0.7,0.8,0.501363247465717,0.9972735050685658,0.42915289880676283,0.08071012160361518
S2,5,20,0.4,0.7,0.6,0.9347949649693578,0.06520503503064225,-0.7283704691455037,0.0
S2,5,20,0.4,0.7,0.6,0.6194619244062902,0.7610761511874194,0.5014650925866703,0.14181064815237834
S2,5,20,0.4,0.7,0.6,0.12760321459360058,0.8723967854063994,-0.7678719238550082,0.0
S2,5,20,0.4,0.7,0.6,0.053140321722763395,0.9468596782772366,-0.7915990300647957,0.0
S2,5,20,0.4,0.7,0.75,0.016438770902969635,0.9835612290970304,-0.7724057019534588,0.19618834049154985
S2,5,20,0.4,0.7,0.75,0.001656165717895286,0.9983438342821047,-0.7876507582353145,0.25998469868056095
S2,5,20,0.6,0.7,0.4375,0.9673974824846788,0.06520503503064225,0.46487930316073806,0.19940188013521262
S2,5,20,0.6,0.7,0.4375,0.6194619244062902,0.7610761511874194,0.47601590991808046,0.19065275394870185
S2,5,20,0.6,0.7,0.4375,0.5638016072968003,0.8723967854063994,0.5089775800817402,0.1655718099442756
S2,5,20,0.6,0.7,0.4,0.053140321722763395,0.9468596782772366,-0.7231888845317136,0.0
S2,5,20,0.6,0.7,0.4,0.026932850067768133,0.9730671499322319,-0.7370853720224014,0.0
S2,5,20,0.6,0.7,0.4,0.0027264949314341758,0.9972735050685658,-0.7515939765244734,0.0
S2,5,20,0.8,0.7,0.2,0.9673974824846788,0.06520503503064225,0.17371938355681407,0.0961358767918724
S2,5,20,0.8,0.7,0.2,0.6194619244062902,0.7610761511874194,0.280555539914589,0.29960318577529355
S2,5,20,0.8,0.7,0.15789473684210525,0.7092010715312003,0.8723967854063994,0.4784822747268903,0.23610157792473674
S2,5,20,0.8,0.7,0.15789473684210525,0.6843801072409211,0.9468596782772366,0.5667019955844381,0.1491181003498233
S2,5,20,0.8,0.7,0.16666666666666666,0.6756442833559226,0.9730671499322319,0.6199960230929653,0.08712096544365418
S2,5,20,0.8,0.7,0.16666666666666666,0.667575498310478,0.9972735050685658,0.6552948583122591,0.05043130095335057
Scene,Sindex,Num,Noise_Rate,gamma,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf
S3,1,20,0.0,0.7,1.0,0.0,1.0,-0.8438292346848898,0.4764059689053595
S3,1,20,0.0,0.7,1.0,0.0,1.0,-0.8448478582338278,0.4822952687938775
S3,1,20,0.0,0.7,1.0,0.0,1.0,-0.8508223948635225,0.5024551292539129
S3,1,20,0.0,0.7,1.0,0.0,1.0,-0.8560775085026551,0.520137377980331
S3,1,20,0.0,0.7,1.0,0.0,1.0,-0.8566905267320165,0.5222405966477489
S3,1,20,0.0,0.7,1.0,0.0,1.0,-0.8603073682465416,0.5343515971505481
S3,1,20,0.2,0.7,1.0,0.0,1.0,-0.8412294932300941,0.43873189360580545
S3,1,20,0.2,0.7,1.0,0.0,1.0,-0.8432933675734069,0.4477626356944211
S3,1,20,0.2,0.7,1.0,0.0,1.0,-0.8453219702172239,0.4543720414821708
S3,1,20,0.2,0.7,1.0,0.0,1.0,-0.8497452083232107,0.4683789059426761
S3,1,20,0.2,0.7,1.0,0.0,1.0,-0.8545809459263198,0.48356693357469666
S3,1,20,0.2,0.7,1.0,0.0,1.0,-0.8614221494156511,0.5050275356399652
S3,1,20,0.4,0.7,0.8333333333333334,0.9473642235062931,0.052635776493706876,-0.8418868713259038,0.3650890285154463
S3,1,20,0.4,0.7,0.8333333333333334,0.25504832084193996,0.74495167915806,-0.8542300220609707,0.40762803721537183
S3,1,20,0.4,0.7,0.8333333333333334,0.13689416688446598,0.863105833115534,-0.8655336037459662,0.4538788904681691
S3,1,20,0.4,0.7,0.5625,0.08910998932552017,0.9108900106744798,-0.8864486718339666,0.15247864970831695
S3,1,20,0.4,0.7,0.6,0.034310123320372754,0.9656898766796272,-0.8793166136503352,0.1841585686937323
S3,1,20,0.4,0.7,0.6,0.0034851661554743396,0.9965148338445257,-0.8632668713352256,0.22005609630246156
S3,1,20,0.6,0.7,0.4375,0.9905963388953796,0.009403661104620481,-0.8326229949243603,0.008713595115960008
S3,1,20,0.6,0.7,0.4,0.2981522986895443,0.7018477013104557,-0.8343995365748008,0.0
S3,1,20,0.6,0.7,0.4,0.16223648843456084,0.8377635115654392,-0.8594521930345863,0.0
S3,1,20,0.6,0.7,0.4375,0.08910998932552017,0.9108900106744798,-0.8633208020347969,0.0914833974277657
S3,1,20,0.6,0.7,0.4,0.034784498365945216,0.9652155016340548,-0.8440671698764382,0.0
S3,1,20,0.6,0.7,0.4375,0.00465578426475266,0.9953442157352473,-0.8178978492509665,0.1481319723987586
S3,1,20,0.8,0.7,0.2,0.9816270401429097,0.03674591971418054,0.5629058711744162,0.08813193995930388
S3,1,20,0.8,0.7,0.2,0.6406721188424092,0.7186557623151816,0.5827371980985654,0.07538322979377937
S3,1,20,0.8,0.7,0.25,0.7328946364191443,0.801316090742567,0.6421639587146614,0.058818449643736385
S3,1,20,0.8,0.7,0.26666666666666666,0.5319694663324828,0.9360610673350345,0.6348650387035011,0.05620719263478358
S3,1,20,0.8,0.7,0.2222222222222222,0.5162487552121869,0.9675024895756261,0.6033434016278965,0.094526921497787
S3,1,20,0.8,0.7,0.2222222222222222,0.5016491383914481,0.9967017232171037,0.6117558558053733,0.0889620987934912
S3,2,20,0.0,0.7,1.0,0.48492850653527775,0.5150714934647223,-1.0,0.8050023531270145
S3,2,20,0.0,0.7,1.0,0.06419200450856499,0.935807995491435,-1.0,0.8593189673905213
S3,2,20,0.0,0.7,1.0,0.032628305411288694,0.9673716945887113,-1.0,0.907190546754495
S3,2,20,0.0,0.7,1.0,0.013181346330367272,0.9868186536696327,-1.0000000000000002,0.9553271306774527
S3,2,20,0.0,0.7,1.0,0.0,1.0,-1.0000000000000002,0.9852275688282919
S3,2,20,0.0,0.7,1.0,0.0,1.0,-1.0,0.9984194191070033
S3,2,20,0.2,0.7,1.0,0.0,1.0,-0.8974939771117361,0.57785285071278
S3,2,20,0.2,0.7,1.0,0.0,1.0,-0.9014469783966423,0.6035373782610752
S3,2,20,0.2,0.7,1.0,0.0,1.0,-0.9055067970431304,0.6317609725106003
S3,2,20,0.2,0.7,1.0,0.0,1.0,-0.9095360514165726,0.6618712491161475
S3,2,20,0.2,0.7,1.0,0.0,1.0,-0.9112304647939703,0.6752273497270842
S3,2,20,0.2,0.7,1.0,0.0,1.0,-0.9129249542064969,0.6890300621345132
S3,2,20,0.4,0.7,0.8461538461538461,0.9990016540214682,0.0009983459785317434,-0.8149694273862117,0.0524271455261273
S3,2,20,0.4,0.7,0.8461538461538461,0.45613030697441304,0.543869693025587,-0.8925623715862325,0.11950346399417937
S3,2,20,0.4,0.7,0.8461538461538461,0.26252478480589814,0.7374752151941019,-0.8862542674979572,0.1369934048245574
S3,2,20,0.4,0.7,0.8461538461538461,0.11468265748889495,0.885317342511105,-0.8881166264776925,0.18041832395510135
S3,2,20,0.4,0.7,0.8461538461538461,0.05908696336425168,0.9409130366357483,-0.8926233159044087,0.2152510498329328
S3,2,20,0.4,0.7,0.8461538461538461,0.006071946725721311,0.9939280532742787,-0.8987403960925938,0.2651827505028807
S3,2,20,0.6,0.7,0.5384615384615384,0.9935501566853601,0.01289968662927993,0.24595035518601674,0.3804486242235654
S3,2,20,0.6,0.7,0.5384615384615384,0.6763855388936266,0.6472289222127469,0.24761149478567474,0.3832755349064554
S3,2,20,0.6,0.7,0.4,0.5279066571830551,0.9441866856338899,0.23979605526784434,0.12624934608447272
S3,2,20,0.6,0.7,0.4,0.511355344451115,0.97728931109777,0.24344138781448493,0.13604059592201828
S3,2,20,0.6,0.7,0.4,0.5057102795177282,0.9885794409645438,0.24566731888873194,0.14108658117335673
S3,2,20,0.6,0.7,0.4,0.5005739840118311,0.9988520319763378,0.24839191322162518,0.1467097283336853
S3,2,20,0.8,0.7,0.23529411764705882,0.9999949504844335,1.5148546699423763e-05,0.4948453935446451,0.215275651373407
S3,2,20,0.8,0.7,0.26666666666666666,0.8276855053181893,0.5169434840454321,0.5396551967911882,0.12045181684100738
S3,2,20,0.8,0.7,0.2,0.636226924121607,0.7275461517567862,0.43286716179245643,0.08115679732266665
S3,2,20,0.8,0.7,0.2,0.5597349371156419,0.8805301257687161,0.45885305764980944,0.08012664040847395
S3,2,20,0.8,0.7,0.2,0.5308171662963583,0.9383656674072832,0.47275776085390364,0.07901401672071784
S3,2,20,0.8,0.7,0.2,0.5031706824996081,0.993658635000784,0.4824076153584116,0.07953715452266384
S3,3,20,0.0,0.7,1.0,0.0,1.0,-0.7793841422287727,0.2646138074292425
S3,3,20,0.0,0.7,1.0,0.0,1.0,-0.7820428296594102,0.27347609886470076
S3,3,20,0.0,0.7,1.0,0.0,1.0,-0.7877499638446704,0.29249987948223494
S3,3,20,0.0,0.7,1.0,0.0,1.0,-0.7971375615149163,0.32379187171638785
S3,3,20,0.0,0.7,1.0,0.0,1.0,-0.8021937441187272,0.34064581372909086
S3,3,20,0.0,0.7,1.0,0.0,1.0,-0.807908198539762,0.3596939951325402
S3,3,20,0.2,0.7,1.0,0.0,1.0,-0.8777971549297728,0.5519120017611698
S3,3,20,0.2,0.7,1.0,0.0,1.0,-0.8794661286655553,0.5570927743993279
S3,3,20,0.2,0.7,1.0,0.0,1.0,-0.8838961312072874,0.5708442406226214
S3,3,20,0.2,0.7,1.0,0.005578505812754542,0.9944214941872455,-0.8773548210287713,0.2877804194990092
S3,3,20,0.2,0.7,1.0,0.0027931537603417267,0.9972068462396583,-0.875098558413171,0.2873611231435809
S3,3,20,0.2,0.7,1.0,0.00027966707520543643,0.9997203329247946,-0.870727384263727,0.28344012769731014
S3,3,20,0.4,0.7,0.6666666666666666,0.8135948910031061,0.3728102179937878,0.534359693248873,0.15868707311803848
S3,3,20,0.4,0.7,0.6666666666666666,0.5469785299355284,0.9060429401289432,0.550659074557043,0.14689767277983584
S3,3,20,0.4,0.7,0.6666666666666666,0.524068560575963,0.951862878848074,0.5554870831163427,0.14321634169243092
S3,3,20,0.4,0.7,0.6666666666666666,0.5,1.0,0.5557873799727125,0.18989765147702137
S3,3,20,0.4,0.7,0.6666666666666666,0.5,1.0,0.5554714045002587,0.1903927597254884
S3,3,20,0.4,0.7,0.6666666666666666,0.5,1.0,0.5551976787160543,0.19084230910730338
S3,3,20,0.6,0.7,0.5,0.6271897820062122,0.3728102179937878,-0.7719983586057078,0.21599507581712338
S3,3,20,0.6,0.7,0.5,0.09395705987105685,0.9060429401289432,-0.7714155111085951,0.21424653332578533
S3,3,20,0.6,0.7,0.5,0.04813712115192603,0.951862878848074,-0.770870227927346,0.21261068378203826
S3,3,20,0.6,0.7,0.5,0.019540280475156324,0.9804597195248437,-0.7689137234426409,0.2067411703279227
S3,3,20,0.6,0.7,0.5,0.009818340139121862,0.9901816598608781,-0.7624535918053499,0.18736077541604979
S3,3,20,0.6,0.7,0.5,0.0009861991734011477,0.9990138008265989,-0.7604871359174235,0.18146140775227046
S3,3,20,0.8,0.7,0.26666666666666666,0.70575607596002,0.29424392403998,-0.832396941682656,0.3861577465744134
S3,3,20,0.8,0.7,0.26666666666666666,0.11514776870434862,0.8848522312956514,-0.8366482935064941,0.3985575227272744
S3,3,20,0.8,0.7,0.26666666666666666,0.05933415534757969,0.9406658446524203,-0.8615310291297009,0.4711321682949611
S3,3,20,0.8,0.7,0.23076923076923078,0.5278513344124001,0.9442973311752,0.6263801231626656,0.03336690256009722
S3,3,20,0.8,0.7,0.23076923076923078,0.5141251881463704,0.9717496237072593,0.5738986342140513,0.06490082894162288
S3,3,20,0.8,0.7,0.23076923076923078,0.5014308037109154,0.9971383925781692,0.5225796646262831,0.10521081182960866
S3,4,20,0.0,0.7,1.0,0.0,1.0,-0.9999999999964508,0.9999999999881695
S3,4,20,0.0,0.7,1.0,0.0,1.0,-0.9911437199634675,0.9704790665448917
S3,4,20,0.0,0.7,1.0,0.0,1.0,-0.9716744271855662,0.9055814239518872
S3,4,20,0.0,0.7,1.0,0.0,1.0,-0.9449966335467439,0.816655445155813
S3,4,20,0.0,0.7,1.0,0.0,1.0,-0.9320667872287414,0.773555957429138
S3,4,20,0.0,0.7,1.0,0.0,1.0,-0.9183242447897375,0.7277474826324584
S3,4,20,0.2,0.7,1.0,0.0,1.0,0.6575498575498575,0.05930534607005196
S3,4,20,0.2,0.7,1.0,0.0,1.0,0.6575498575498575,0.05930534607005196
S3,4,20,0.2,0.7,1.0,0.0,1.0,-0.9551232473619797,0.8214052022052472
S3,4,20,0.2,0.7,1.0,0.05744114911820797,0.942558850881792,-0.9652347965661147,0.35911208403202743
S3,4,20,0.2,0.7,1.0,0.03548274784627903,0.964517252153721,-0.964165671748376,0.3706396479716672
S3,4,20,0.2,0.7,1.0,0.003606237813915003,0.996393762186085,-0.9633751746452793,0.4038249432827355
S3,4,20,0.4,0.7,0.8571428571428571,0.9865113022170178,0.026977395565964516,2.4269510133079857e-13,0.28208426896202543
S3,4,20,0.4,0.7,0.8571428571428571,0.6516065300156342,0.6967869399687315,0.008931551610056598,0.28022383180352733
S3,4,20,0.4,0.7,0.8571428571428571,0.5826311763054374,0.8347376473891253,0.06680044222485226,0.2678605009599165
S3,4,20,0.4,0.7,0.8571428571428571,0.5348532351489177,0.9302935297021645,0.23839666861947015,0.22693645316260427
S3,4,20,0.4,0.7,0.8571428571428571,0.5067229387333216,0.9865541225333566,0.28119745738591495,0.4219940505672485
S3,4,20,0.4,0.7,0.8571428571428571,0.5046727359479518,0.9906545281040964,0.5748268767546839,0.08026146780852353
S3,4,20,0.6,0.7,0.5333333333333333,0.9999999981261164,3.74776721548772e-09,0.4202765178389154,0.23384018035179316
