Scene,Sindex,Num,Noise_Rate,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf
jac,LIP,MLMSSM,avgConf,cc,,,,
0.8,0.5,1,0.238631415,0.606987044,,,,
0.8,0.5,1,0.238631415,0.606987044,,,,
0.8,0.5,1,0.275038889,0.547025916,,,,
0.8,0.5,1,0.27044137,0.554597779,,,,
0.9,0.5,1,0.358585517,0.602464104,,,,
1,0.5,1,0.221379534,0.751407188,,,,
0.8,0.5,1,0.238551482,0.60711869,,,,
0.8,0.5,1,0.238551482,0.60711869,,,,
0.9,0.5,1,0.358503394,0.602555147,,,,
1,0.5,1,0.220921507,0.751921518,,,,
1,0.666666667,1,0.220536966,0.674880555,,,,
1,0.666666667,1,0.220536966,0.674880555,,,,
0.8,0.5,1,0.275023396,0.547051431,,,,
0.8,0.5,1,0.270428964,0.554618211,,,,
0.8,0.666666667,1,0.148477734,0.669347462,,,,
0.8,0.666666667,1,0.148477734,0.669347462,,,,
S2,1,10,0,0.8,0.5,1,0.547025916,0.275038889
jac,LIP,MLMSSM,avgConf,cc,,,,
0.666666667,0.5,1,0.540596224,0.396805158,,,,
0.666666667,0.5,1,0.488439764,0.455001102,,,,
0.666666667,0.511743949,0.976512101,0.269696447,0.347906473,,,,
0.666666667,0.511743949,0.976512101,0.238052225,0.408090608,,,,
S2,1,10,0.2,0.666666667,0.511743949,0.976512101,0.347906473,0.269696447
jac,LIP,MLMSSM,avgConf,cc,,,,
0.666666667,0,1,0.600868275,0.294227664,,,,
0.666666667,0,1,0.237965163,0.329816754,,,,
0.625,0.511743949,0.976512101,0.18268419,0.356428917,,,,
0.625,0.511743949,0.976512101,0.191479986,0.325442548,,,,
0.625,0.511743949,0.976512101,0.186574762,0.34272297,,,,
0.625,0.511743949,0.976512101,0.196203901,0.30880085,,,,
0.625,0.511743949,0.976512101,0.169140783,0.404140464,,,,
0.625,0.511743949,0.976512101,0.163435718,0.424238616,,,,
0.6,0.674495966,0.976512101,0.065281763,0.743868417,,,,
0.6,0.674495966,0.976512101,0.074259043,0.739360403,,,,
0.666666667,0,1,0.616306884,0.276093667,,,,
0.666666667,0,1,0.243815474,0.313340476,,,,
0.6,0.511743949,0.976512101,0.232588873,0.331161184,,,,
0.625,0.511743949,0.976512101,0.193469712,0.318433019,,,,
0.6,0.511743949,0.976512101,0.210633949,0.394295352,,,,
0.6,0.511743949,0.976512101,0.199746662,0.425603127,,,,
0.6,0.674495966,0.976512101,0.057835447,0.729393987,,,,
0.6,0.674495966,0.976512101,0.068863099,0.744851487,,,,
0.6,0.511743949,0.976512101,0.228759087,0.34217422,,,,
0.625,0.511743949,0.976512101,0.188759336,0.335027019,,,,
0.5,0.686794152,0.939617544,0.05315294,0.72060383,,,,
0.6,0.674495966,0.976512101,0.073335222,0.742095641,,,,
0.666666667,0,1,0.592244141,0.304357463,,,,
