Path,Edge,Graph,Cluster,Total,Jac,Precision,Recall,CC,avgConf,OriNum
"Samples\AvailableSamples\S5\2_5\P[0.6, 0.8]_Q[0, 1].json",0.015957594,0.025927305,0.334109783,0.375994682,1,0.794059265,0.794059265,0.18898801,0.618252677,138
"Samples\AvailableSamples\S5\2_5\P[0.8, 1.0]_Q[0, 1].json",0.005983114,0.002991438,0.074800253,0.083774805,1,0.699105346,0.699105346,0,0.909136897,157
"Samples\AvailableSamples\S5\2_6\P[0, 0.2]_Q[0, 1].json",0.029920101,0.048869133,0.394520283,0.473309517,1,0.228838451,0.228838451,0.55780143,0.309445326,3105
"Samples\AvailableSamples\S5\2_6\P[0.2, 0.4]_Q[0, 1].json",0.013962746,0.004985571,0.079787254,0.098735571,0.966666667,0.265665467,0.265665467,0.327066765,0.304088249,1919
"Samples\AvailableSamples\S5\2_6\P[0.4, 0.6]_Q[0, 1].json",0.023936272,0.043881655,0.52118516,0.589003086,1,0.405363439,0.405363439,0.433221584,0.50889451,488
"Samples\AvailableSamples\S5\2_6\P[0.6, 0.8]_Q[0, 1].json",0.009973764,0.010969877,0.245343924,0.266287565,0.933333333,0.453846285,0.453846285,0.50281847,0.582173247,182
"Samples\AvailableSamples\S5\2_6\P[0.8, 1.0]_Q[0, 1].json",0.004986525,0.000997066,0.037899017,0.043882608,1,0.332047178,0.332047178,0.258950984,0.933333333,112
"Samples\AvailableSamples\S5\2_7\P[0, 0.2]_Q[0, 1].json",0.036901236,0.099728107,1.092635632,1.229264975,0.966666667,0.253802874,0.253802874,0.487529438,0.417064016,3289
"Samples\AvailableSamples\S5\2_7\P[0.2, 0.4]_Q[0, 1].json",0.010970354,0.002992153,0.042884827,0.056847334,0.9,0.277304824,0.277304824,0.485696735,0.222570123,1988
"Samples\AvailableSamples\S5\2_7\P[0.4, 0.6]_Q[0, 1].json",0.013962746,0.003988504,0.082778692,0.100729942,1,0.489898397,0.489898397,0.549716658,0.539952561,328
"Samples\AvailableSamples\S5\2_7\P[0.6, 0.8]_Q[0, 1].json",0.008975506,0.00398922,0.080784321,0.093749046,1,0.572570858,0.572570858,0.417632058,0.67594625,159
"Samples\AvailableSamples\S5\2_7\P[0.8, 1.0]_Q[0, 1].json",0.005983591,0.007975817,0.229021788,0.242981195,1,0.705644892,0.705644892,0,0.776127744,118
"Samples\AvailableSamples\S5\4_5\P[0, 0.2]_Q[0, 1].json",0.04587698,0.202455521,1.497672558,1.746005058,0.966666667,0.229770793,0.229770793,0.666776008,0.428490231,2908
"Samples\AvailableSamples\S5\4_5\P[0.2, 0.4]_Q[0, 1].json",0.015957355,0.004986286,0.088763475,0.109707117,0.966666667,0.353670432,0.353670432,0.527750412,0.440840985,3115
"Samples\AvailableSamples\S5\4_5\P[0.4, 0.6]_Q[0, 1].json",0.012964964,0.010168076,0.257817507,0.280950546,0.966666667,0.226136109,0.339204164,0.758011253,0.618255892,743
"Samples\AvailableSamples\S5\4_5\P[0.6, 0.8]_Q[0, 1].json",0.007978201,0.002991438,0.081782341,0.09275198,1,0.722064169,0.722064169,0.33239816,0.820515863,180
"Samples\AvailableSamples\S5\4_5\P[0.8, 1.0]_Q[0, 1].json",0.004986525,0.000997543,0.038896084,0.044880152,1,1,1,0.312664654,0.862732508,76
"Samples\AvailableSamples\S5\4_6\P[0, 0.2]_Q[0, 1].json",0.024932861,0.010971308,0.091754436,0.127658606,0.966666667,0.210200748,0.210200748,0.516661822,0.290263925,3818
"Samples\AvailableSamples\S5\4_6\P[0.2, 0.4]_Q[0, 1].json",0.013962269,0.005984068,0.085770607,0.105716944,0.966666667,0.190496604,0.190496604,0.474211186,0.369909022,2723
"Samples\AvailableSamples\S5\4_6\P[0.4, 0.6]_Q[0, 1].json",0.014960289,0.004986525,0.083776236,0.103723049,0.966666667,0.30172431,0.30172431,0.639228763,0.550120058,645
"Samples\AvailableSamples\S5\4_6\P[0.6, 0.8]_Q[0, 1].json",0.009973288,0.013962984,0.24691987,0.270856142,1,0.43729377,0.43729377,0.386977308,0.558507177,224
"Samples\AvailableSamples\S5\4_6\P[0.8, 1.0]_Q[0, 1].json",0.00398922,0.001994371,0.077792645,0.083776236,1,0.707193196,0.707193196,0.21126615,0.916666667,31
"Samples\AvailableSamples\S5\4_7\P[0, 0.2]_Q[0, 1].json",0.035904408,0.180514336,1.511715174,1.728133917,1,0.174456633,0.174456633,0.66990217,0.249018655,4002
"Samples\AvailableSamples\S5\4_7\P[0.2, 0.4]_Q[0, 1].json",0.014960289,0.002991676,0.041888237,0.059840202,1,0.294002976,0.294002976,0.601426179,0.361497168,2792
"Samples\AvailableSamples\S5\4_7\P[0.4, 0.6]_Q[0, 1].json",0.013678074,0.005984306,0.08676815,0.106430531,1,0.538766456,0.538766456,0.339437211,0.381638699,485
"Samples\AvailableSamples\S5\4_7\P[0.6, 0.8]_Q[0, 1].json",0.004987001,0.001994371,0.041888475,0.048869848,1,0.546821009,0.546821009,0.351491586,0.479134351,201
"Samples\AvailableSamples\S5\4_7\P[0.8, 1.0]_Q[0, 1].json",0.00199461,0.000997305,0.038896322,0.041888237,1,0.911585627,0.911585627,0,0.894752355,37
"Samples\AvailableSamples\S5\5_6\P[0, 0.2]_Q[0, 1].json",0.032911777,0.08078289,0.521605253,0.635299921,0.966666667,0.274410291,0.274410291,0.442898147,0.293086018,2202
"Samples\AvailableSamples\S5\5_6\P[0.2, 0.4]_Q[0, 1].json",0.01695466,0.011967421,0.174118996,0.203041077,0.933333333,0.299571665,0.299571665,0.582169016,0.318135379,2772
"Samples\AvailableSamples\S5\5_6\P[0.4, 0.6]_Q[0, 1].json",0.013962507,0.006980896,0.085770607,0.10671401,1,0.452338982,0.452338982,0.625049038,0.408609364,826
"Samples\AvailableSamples\S5\5_6\P[0.6, 0.8]_Q[0, 1].json",0.009973764,0.00398922,0.079786301,0.093749285,1,0.654445959,0.654445959,0.397741924,0.560097714,142
"Samples\AvailableSamples\S5\5_6\P[0.8, 1.0]_Q[0, 1].json",0.003990412,0.000996828,0.038896084,0.043883324,1,0.707193196,0.707193196,0.161578996,0.884619035,91
"Samples\AvailableSamples\S5\5_7\P[0, 0.2]_Q[0, 1].json",0.068814993,0.40036726,2.161924601,2.631106853,1,0.267516168,0.267516168,0.470055206,0.302398907,2386
"Samples\AvailableSamples\S5\5_7\P[0.2, 0.4]_Q[0, 1].json",0.017951965,0.017952204,0.170211315,0.206115484,0.933333333,0.298627798,0.447941697,0.737337808,0.110649488,2841
"Samples\AvailableSamples\S5\5_7\P[0.4, 0.6]_Q[0, 1].json",0.008975506,0.00199461,0.087764978,0.098735094,1,0.63666245,0.63666245,0.484877067,0.554816909,666
"Samples\AvailableSamples\S5\5_7\P[0.6, 0.8]_Q[0, 1].json",0.009973049,0.004986286,0.129653692,0.144613028,1,0.911585627,0.911585627,0.34173651,0.623852211,119
"Samples\AvailableSamples\S5\5_7\P[0.8, 1.0]_Q[0, 1].json",0.001994371,0.00199461,0.04188776,0.045876741,1,0.911585627,0.911585627,0.206053035,0.892180289,97
"Samples\AvailableSamples\S5\6_7\P[0, 0.2]_Q[0, 1].json",0.029919386,0.036902189,0.288228273,0.355049849,1,0.17273466,0.25910199,0.554672327,0.271781666,3296
"Samples\AvailableSamples\S5\6_7\P[0.2, 0.4]_Q[0, 1].json",0.010969639,0.002991915,0.047872066,0.06183362,1,0.168121758,0.252182636,0.537875225,0.340851861,2449
"Samples\AvailableSamples\S5\6_7\P[0.4, 0.6]_Q[0, 1].json",0.014959812,0.004986048,0.109026194,0.128972054,1,0.624416593,0.624416593,0.175581712,0.593125103,568
"Samples\AvailableSamples\S5\6_7\P[0.6, 0.8]_Q[0, 1].json",0.010970116,0.009972811,0.173536062,0.194478989,1,0.557298585,0.557298585,0.382672803,0.570113323,163
"Samples\AvailableSamples\S5\6_7\P[0.8, 1.0]_Q[0, 1].json",0.002992392,0.000997543,0.038895607,0.042885542,1,0.618778823,0.618778823,0,0.966090145,52
SamNum,30,min_support,0.3,gamma,0.8,avgRecall,0.468588532,,,
"Samples\AvailableSamples\S5\1_2\P[0, 0.2]_Q[0, 1].json",0.035903931,0.039865255,0.322136879,0.397906065,1,0.233385033,0.350077549,0.679702766,0.290191051,2596
"Samples\AvailableSamples\S5\1_2\P[0.2, 0.4]_Q[0, 1].json",0.015957355,0.003989458,0.050863981,0.070810795,0.9,0.305216758,0.305216758,0.598988624,0.290471914,2193
"Samples\AvailableSamples\S5\1_2\P[0.4, 0.6]_Q[0, 1].json",0.035904169,0.104715824,1.056984901,1.197604895,1,0.412698908,0.412698908,0.351760337,0.529152748,736
"Samples\AvailableSamples\S5\1_2\P[0.6, 0.8]_Q[0, 1].json",0.017951488,0.031910181,0.489263773,0.539125443,1,0.672018937,0.672018937,0,0.600579002,184
"Samples\AvailableSamples\S5\1_2\P[0.8, 1.0]_Q[0, 1].json",0.003988981,0.001995325,0.077791214,0.08377552,1,0.699105346,0.699105346,0,0.889434486,101
"Samples\AvailableSamples\S5\1_4\P[0, 0.2]_Q[0, 1].json",0.064825773,0.352058172,2.422601461,2.839485407,1,0.168682912,0.168682912,0.663298807,0.348326214,3309
"Samples\AvailableSamples\S5\1_4\P[0.2, 0.4]_Q[0, 1].json",0.02094388,0.008975983,0.095744133,0.125663996,0.925,0.17531213,0.262968195,0.793607343,0.36568411,2997
"Samples\AvailableSamples\S5\1_4\P[0.4, 0.6]_Q[0, 1].json",0.019947052,0.013962269,0.182511806,0.216421127,1,0.312201166,0.312201166,0.499470619,0.582492981,893
"Samples\AvailableSamples\S5\1_4\P[0.6, 0.8]_Q[0, 1].json",0.009973049,0.001995087,0.041888237,0.053856373,1,0.629265973,0.629265973,0.289872007,0.607400267,226
"Samples\AvailableSamples\S5\1_4\P[0.8, 1.0]_Q[0, 1].json",0.002992392,0.000996828,0.03789854,0.04188776,1,1,1,0.234903174,0.888430031,20
"Samples\AvailableSamples\S5\1_5\P[0, 0.2]_Q[0, 1].json",0.049866676,0.06682086,0.262960196,0.379647732,1,0.23901962,0.23901962,0.576704168,0.243039374,1693
"Samples\AvailableSamples\S5\1_5\P[0.2, 0.4]_Q[0, 1].json",0.023936272,0.040891647,0.378984451,0.44381237,1,0.326491303,0.489736954,0.745851408,0.437225573,3046
"Samples\AvailableSamples\S5\1_5\P[0.4, 0.6]_Q[0, 1].json",0.017951965,0.042885065,0.360037088,0.420874119,1,0.762890018,0.381445009,-0.880921356,0.516319649,1074
"Samples\AvailableSamples\S5\1_5\P[0.6, 0.8]_Q[0, 1].json",0.00897646,0.006980658,0.039535522,0.05549264,1,0.669938273,0.334969137,-0.838208196,0.503065727,144
"Samples\AvailableSamples\S5\1_5\P[0.8, 1.0]_Q[0, 1].json",0.00199461,0.000997066,0.039893866,0.042885542,1,1,1,0.764161904,0.911272274,80
"Samples\AvailableSamples\S5\1_6\P[0, 0.2]_Q[0, 1].json",0.039893627,0.022938728,0.133642197,0.196474552,1,0.263173605,0.263173605,0.722637452,0.246343696,2603
"Samples\AvailableSamples\S5\1_6\P[0.2, 0.4]_Q[0, 1].json",0.021941185,0.022938967,0.271273851,0.316154003,0.975,0.234020745,0.234020745,0.53309364,0.282468422,2654
"Samples\AvailableSamples\S5\1_6\P[0.4, 0.6]_Q[0, 1].json",0.029920101,0.056845188,0.525290251,0.61205554,1,0.4241111,0.4241111,0.288307655,0.52776877,976
"Samples\AvailableSamples\S5\1_6\P[0.6, 0.8]_Q[0, 1].json",0.008975029,0.008976221,0.125663757,0.143615007,0.95,0.508941699,0.508941699,0.419505812,0.581476434,188
"Samples\AvailableSamples\S5\1_6\P[0.8, 1.0]_Q[0, 1].json",0.002991915,0.000997066,0.036901951,0.040890932,1,0.707193196,0.707193196,0,0.910267819,35
"Samples\AvailableSamples\S5\1_7\P[0, 0.2]_Q[0, 1].json",0.04288435,0.074801922,0.569169998,0.68685627,1,0.186637138,0.279955706,0.704332962,0.213362415,2787
"Samples\AvailableSamples\S5\1_7\P[0.2, 0.4]_Q[0, 1].json",0.0249331,0.026928663,0.290223598,0.342085361,1,0.366115606,0.366115606,0.622866902,0.281788052,2723
"Samples\AvailableSamples\S5\1_7\P[0.4, 0.6]_Q[0, 1].json",0.025929928,0.057846308,0.526244164,0.610020399,1,0.521164693,0.521164693,0.290732111,0.431779851,816
"Samples\AvailableSamples\S5\1_7\P[0.6, 0.8]_Q[0, 1].json",0.006981373,0.007978439,0.241354227,0.256314039,1,0.728100558,0.728100558,0.050876806,0.751667084,165
"Samples\AvailableSamples\S5\1_7\P[0.8, 1.0]_Q[0, 1].json",0.001994371,0.000997782,0.038895607,0.04188776,1,0.911585627,0.911585627,0,0.873916512,41
"Samples\AvailableSamples\S5\2_4\P[0, 0.2]_Q[0, 1].json",0.054853439,0.216448784,1.530228376,1.8015306,0.975,0.148512613,0.148512613,0.565101878,0.404306133,3811
"Samples\AvailableSamples\S5\2_4\P[0.2, 0.4]_Q[0, 1].json",0.016954184,0.004986763,0.047872066,0.069813013,0.975,0.176728991,0.176728991,0.602631918,0.292040491,2262
"Samples\AvailableSamples\S5\2_4\P[0.4, 0.6]_Q[0, 1].json",0.02094388,0.018949032,0.264293194,0.304186106,1,0.324158117,0.324158117,0.290478506,0.51628914,405
"Samples\AvailableSamples\S5\2_4\P[0.6, 0.8]_Q[0, 1].json",0.01695323,0.016954899,0.207445383,0.241353512,1,0.430485577,0.430485577,0.051334271,0.682949566,220
"Samples\AvailableSamples\S5\2_4\P[0.8, 1.0]_Q[0, 1].json",0.004986525,0.000997782,0.039893389,0.045877695,1,0.699105346,0.699105346,0,0.901041667,97
"Samples\AvailableSamples\S5\2_5\P[0, 0.2]_Q[0, 1].json",0.055850029,0.171537161,0.847332478,1.074719667,1,0.174018972,0.174018972,0.559897802,0.277804466,2195
"Samples\AvailableSamples\S5\2_5\P[0.2, 0.4]_Q[0, 1].json",0.022938251,0.013962269,0.144275188,0.181175709,1,0.286192212,0.429288318,0.654805018,0.353095688,2311
"Samples\AvailableSamples\S5\2_5\P[0.4, 0.6]_Q[0, 1].json",0.015957355,0.006980896,0.085771322,0.108709574,0.975,0.337627402,0.337627402,0.341509531,0.505896541,586
"Samples\AvailableSamples\S5\2_5\P[0.6, 0.8]_Q[0, 1].json",0.035903692,0.16953969,1.818499804,2.023943186,1,0.69959288,0.69959288,0.127395026,0.68210704,138
"Samples\AvailableSamples\S5\2_5\P[0.8, 1.0]_Q[0, 1].json",0.009973526,0.010968208,0.165559769,0.186501503,1,0.699105346,0.699105346,0,0.900301336,157
"Samples\AvailableSamples\S5\2_6\P[0, 0.2]_Q[0, 1].json",0.038895369,0.055439711,0.458773375,0.553108454,0.975,0.189070062,0.189070062,0.556215812,0.345522007,3105
"Samples\AvailableSamples\S5\2_6\P[0.2, 0.4]_Q[0, 1].json",0.019947052,0.009973049,0.089760065,0.119680166,0.95,0.20632399,0.20632399,0.418635755,0.273344084,1919
"Samples\AvailableSamples\S5\2_6\P[0.4, 0.6]_Q[0, 1].json",0.021941423,0.030917168,0.270276546,0.323135138,1,0.39155714,0.39155714,0.40220097,0.391909247,488
"Samples\AvailableSamples\S5\2_6\P[0.6, 0.8]_Q[0, 1].json",0.020943642,0.054852962,1.005910397,1.081707001,1,0.496899041,0.496899041,0.394348736,0.633442419,182
"Samples\AvailableSamples\S5\2_6\P[0.8, 1.0]_Q[0, 1].json",0.00598526,0.005981684,0.117686272,0.129653215,1,0.494187201,0.494187201,0.295857988,0.9625,112
"Samples\AvailableSamples\S5\2_7\P[0, 0.2]_Q[0, 1].json",0.04188776,0.065823078,0.467438936,0.575149775,1,0.234268121,0.234268121,0.700476409,0.312101242,3289
"Samples\AvailableSamples\S5\2_7\P[0.2, 0.4]_Q[0, 1].json",0.018948555,0.004986525,0.047871828,0.071806908,0.95,0.378046563,0.378046563,0.504243002,0.268905161,1988
"Samples\AvailableSamples\S5\2_7\P[0.4, 0.6]_Q[0, 1].json",0.01695466,0.003989458,0.091754436,0.112698555,1,0.489898397,0.489898397,0.513287186,0.506295665,328
"Samples\AvailableSamples\S5\2_7\P[0.6, 0.8]_Q[0, 1].json",0.014960289,0.013961554,0.300198317,0.329120159,1,0.538398337,0.538398337,0.388101724,0.75456435,159
"Samples\AvailableSamples\S5\2_7\P[0.8, 1.0]_Q[0, 1].json",0.003989697,0.002993345,0.079785585,0.086768627,1,0.698579632,0.698579632,0,0.946939216,118
"Samples\AvailableSamples\S5\4_5\P[0, 0.2]_Q[0, 1].json",0.048869371,0.12637496,0.157576323,0.332820654,1,0.051105989,0.025552995,-0.832966352,0.280163506,2908
"Samples\AvailableSamples\S5\4_5\P[0.2, 0.4]_Q[0, 1].json",0.026928186,0.01794982,0.151596308,0.196474314,1,0.303181604,0.303181604,0.683677532,0.351906739,3115
"Samples\AvailableSamples\S5\4_5\P[0.4, 0.6]_Q[0, 1].json",0.012965202,0.002991438,0.085770607,0.101727247,0.975,0.284299604,0.426449406,0.72559512,0.751882556,743
"Samples\AvailableSamples\S5\4_5\P[0.6, 0.8]_Q[0, 1].json",0.014959574,0.012964487,0.174533844,0.202457905,1,0.688224489,0.688224489,0.414980928,0.597568092,180
"Samples\AvailableSamples\S5\4_5\P[0.8, 1.0]_Q[0, 1].json",0.002992392,0.000997305,0.037898779,0.041888475,1,1,1,0.325581395,0.872916667,76
"Samples\AvailableSamples\S5\4_6\P[0, 0.2]_Q[0, 1].json",0.031914473,0.037896156,0.300978422,0.370789051,1,0.108382854,0.108382854,0.605419566,0.341742905,3818
"Samples\AvailableSamples\S5\4_6\P[0.2, 0.4]_Q[0, 1].json",0.018948793,0.005984306,0.089760065,0.114693165,1,0.179896218,0.179896218,0.588962998,0.50603553,2723
"Samples\AvailableSamples\S5\4_6\P[0.4, 0.6]_Q[0, 1].json",0.020943165,0.004986525,0.091754436,0.117684126,1,0.201543886,0.30231583,0.769306415,0.748228878,645
"Samples\AvailableSamples\S5\4_6\P[0.6, 0.8]_Q[0, 1].json",0.011968613,0.011968136,0.171541452,0.195478201,1,0.36801543,0.36801543,0.419874273,0.548484999,224
"Samples\AvailableSamples\S5\4_6\P[0.8, 1.0]_Q[0, 1].json",0.002991199,0.00199461,0.076795101,0.08178091,1,0.707193196,0.707193196,0.222055514,0.932291667,31
"Samples\AvailableSamples\S5\4_7\P[0, 0.2]_Q[0, 1].json",0.04787159,0.097738504,0.43651557,0.582125664,1,0.274626392,0.274626392,0.343103523,0.230499111,4002
"Samples\AvailableSamples\S5\4_7\P[0.2, 0.4]_Q[0, 1].json",0.01894927,0.008976221,0.084773064,0.112698555,0.95,0.260796069,0.260796069,0.356292191,0.323750146,2792
"Samples\AvailableSamples\S5\4_7\P[0.4, 0.6]_Q[0, 1].json",0.019946337,0.008976221,0.088762283,0.117684841,1,0.510510869,0.510510869,0.357453293,0.394447099,485
"Samples\AvailableSamples\S5\4_7\P[0.6, 0.8]_Q[0, 1].json",0.009973526,0.003989458,0.082778454,0.096741438,1,0.430130037,0.430130037,0.263642228,0.465591208,201
"Samples\AvailableSamples\S5\4_7\P[0.8, 1.0]_Q[0, 1].json",0.001994848,0.000997305,0.038896084,0.041888237,1,0.911585627,0.911585627,0,0.885416667,37
"Samples\AvailableSamples\S5\5_6\P[0, 0.2]_Q[0, 1].json",0.045877457,0.050863266,0.299199581,0.395940304,1,0.131529241,0.197293861,0.590810579,0.232080734,2202
"Samples\AvailableSamples\S5\5_6\P[0.2, 0.4]_Q[0, 1].json",0.025929928,0.02692771,0.283242464,0.336100101,1,0.240432868,0.360649302,0.60430175,0.433879589,2772
"Samples\AvailableSamples\S5\5_6\P[0.4, 0.6]_Q[0, 1].json",0.019946575,0.021941423,0.27127409,0.313162088,1,0.250544091,0.375816137,0.75529232,0.446424848,826
"Samples\AvailableSamples\S5\5_6\P[0.6, 0.8]_Q[0, 1].json",0.015958071,0.005983829,0.085770369,0.107712269,1,0.733765401,0.733765401,0.258628384,0.670971682,142
"Samples\AvailableSamples\S5\5_6\P[0.8, 1.0]_Q[0, 1].json",0.005983829,0.002992153,0.040890455,0.049866438,1,0.707193196,0.707193196,0.173540745,0.928125,91
"Samples\AvailableSamples\S5\5_7\P[0, 0.2]_Q[0, 1].json",0.067818165,0.394938946,2.38163209,2.8443892,1,0.235486694,0.235486694,0.617636195,0.238623928,2386
"Samples\AvailableSamples\S5\5_7\P[0.2, 0.4]_Q[0, 1].json",0.02094388,0.004986763,0.043882608,0.069813251,1,0.411035361,0.411035361,0.219073035,0.304149388,2841
"Samples\AvailableSamples\S5\5_7\P[0.4, 0.6]_Q[0, 1].json",0.014959574,0.001994848,0.043882847,0.060837269,1,0.747642316,0.747642316,0.415964894,0.604255761,666
"Samples\AvailableSamples\S5\5_7\P[0.6, 0.8]_Q[0, 1].json",0.011968136,0.001994371,0.081781387,0.095743895,1,0.838805457,0.838805457,0.298237376,0.770791443,119
"Samples\AvailableSamples\S5\5_7\P[0.8, 1.0]_Q[0, 1].json",0.004986525,0.002992392,0.039893627,0.047872543,1,0.911585627,0.911585627,0.204793918,0.855555499,97
"Samples\AvailableSamples\S5\6_7\P[0, 0.2]_Q[0, 1].json",0.038894892,0.024933577,0.139626265,0.203454733,1,0.291746446,0.291746446,0.567102807,0.284031677,3296
"Samples\AvailableSamples\S5\6_7\P[0.2, 0.4]_Q[0, 1].json",0.018949032,0.001994133,0.042886019,0.063829184,0.95,0.317222894,0.317222894,0.414718015,0.370241522,2449
"Samples\AvailableSamples\S5\6_7\P[0.4, 0.6]_Q[0, 1].json",0.023936033,0.022936583,0.25531888,0.302191496,1,0.639691737,0.639691737,0.269342912,0.548904008,568
"Samples\AvailableSamples\S5\6_7\P[0.6, 0.8]_Q[0, 1].json",0.00698328,0.003988028,0.086767673,0.097738981,0.95,0.558886341,0.558886341,0.183373145,0.736315779,163
"Samples\AvailableSamples\S5\6_7\P[0.8, 1.0]_Q[0, 1].json",0.002992153,0.000997543,0.037898302,0.041887999,1,0.618778823,0.618778823,0,0.951970666,52
SamNum,40,min_support,0.3,gamma,0.8,avgRecall,0.465067755,,,
"Samples\AvailableSamples\S5\1_2\P[0, 0.2]_Q[0, 1].json",0.041918278,0.04388237,0.302162886,0.387963533,1,0.302200137,0.302200137,0.45403181,0.35616082,2596
"Samples\AvailableSamples\S5\1_2\P[0.2, 0.4]_Q[0, 1].json",0.02293849,0.015957355,0.190489531,0.229385376,0.92,0.286855013,0.286855013,0.507938111,0.255935489,2193
"Samples\AvailableSamples\S5\1_2\P[0.4, 0.6]_Q[0, 1].json",0.029919386,0.049867868,0.381976366,0.46176362,1,0.284686181,0.284686181,0.411362947,0.419652565,736
"Samples\AvailableSamples\S5\1_2\P[0.6, 0.8]_Q[0, 1].json",0.016954899,0.014960051,0.170543432,0.202458382,1,0.611725073,0.611725073,0.000552434,0.56553751,184
"Samples\AvailableSamples\S5\1_2\P[0.8, 1.0]_Q[0, 1].json",0.004986525,0.001995087,0.074799776,0.081781387,1,0.699105346,0.699105346,0,0.899851152,101
"Samples\AvailableSamples\S5\1_4\P[0, 0.2]_Q[0, 1].json",0.067818403,0.229385376,0.914553404,1.211757183,0.98,0.269792394,0.269792394,0.67123072,0.255954771,3309
"Samples\AvailableSamples\S5\1_4\P[0.2, 0.4]_Q[0, 1].json",0.0249331,0.010970592,0.09474659,0.130650282,0.98,0.205816804,0.308725205,0.694922393,0.377751793,2997
"Samples\AvailableSamples\S5\1_4\P[0.4, 0.6]_Q[0, 1].json",0.028922319,0.054854393,0.355048895,0.438825607,1,0.190560398,0.190560398,0.411426299,0.526057748,893
"Samples\AvailableSamples\S5\1_4\P[0.6, 0.8]_Q[0, 1].json",0.007978201,0.00199461,0.042885542,0.052858353,1,0.489571922,0.489571922,0.3537687,0.577617618,226
"Samples\AvailableSamples\S5\1_4\P[0.8, 1.0]_Q[0, 1].json",0.002991676,0,0.037898779,0.040890455,1,1,1,0.225929395,0.918173349,20
"Samples\AvailableSamples\S5\1_5\P[0, 0.2]_Q[0, 1].json",0.049866199,0.117685318,0.564489841,0.732041359,1,0.306981733,0.306981733,0.5630464,0.291339635,1693
"Samples\AvailableSamples\S5\1_5\P[0.2, 0.4]_Q[0, 1].json",0.032911539,0.072807074,0.57845068,0.684169292,1,0.365895718,0.365895718,0.683091554,0.475505435,3046
"Samples\AvailableSamples\S5\1_5\P[0.4, 0.6]_Q[0, 1].json",0.017951965,0.01396203,0.131647825,0.163561821,1,0.454334694,0.68150204,0.784276564,0.6494626,1074
"Samples\AvailableSamples\S5\1_5\P[0.6, 0.8]_Q[0, 1].json",0.011967897,0.009972334,0.050864935,0.072805166,1,0.865693853,0.432846926,-0.87221466,0.678300033,144
"Samples\AvailableSamples\S5\1_5\P[0.8, 1.0]_Q[0, 1].json",0.002991676,0.00199461,0.038895845,0.043882132,1,0.666666667,1,0.735093539,0.964442755,80
"Samples\AvailableSamples\S5\1_6\P[0, 0.2]_Q[0, 1].json",0.053855896,0.0359025,0.184507608,0.274266005,1,0.24189773,0.24189773,0.569776234,0.244066884,2603
"Samples\AvailableSamples\S5\1_6\P[0.2, 0.4]_Q[0, 1].json",0.028922796,0.021939993,0.204453945,0.255316734,1,0.236065478,0.236065478,0.529425143,0.265869493,2654
"Samples\AvailableSamples\S5\1_6\P[0.4, 0.6]_Q[0, 1].json",0.03789854,0.116688013,0.690152645,0.844739199,1,0.36145744,0.36145744,0.334421358,0.575247583,976
"Samples\AvailableSamples\S5\1_6\P[0.6, 0.8]_Q[0, 1].json",0.011967897,0.006982327,0.099732399,0.118682623,1,0.583877339,0.583877339,0.29081917,0.585652688,188
"Samples\AvailableSamples\S5\1_6\P[0.8, 1.0]_Q[0, 1].json",0.002991676,0.000998259,0.037898064,0.041887999,1,0.707193196,0.707193196,0,0.910267819,35
"Samples\AvailableSamples\S5\1_7\P[0, 0.2]_Q[0, 1].json",0.053855658,0.062833071,0.334105253,0.450793982,1,0.227909821,0.341864732,0.666260856,0.340250038,2787
"Samples\AvailableSamples\S5\1_7\P[0.2, 0.4]_Q[0, 1].json",0.034906626,0.038896084,0.31116724,0.38496995,1,0.380185025,0.380185025,0.584479051,0.308820398,2723
"Samples\AvailableSamples\S5\1_7\P[0.4, 0.6]_Q[0, 1].json",0.028922558,0.040892601,0.277256012,0.347071171,1,0.49221383,0.49221383,0.318643099,0.434694305,816
"Samples\AvailableSamples\S5\1_7\P[0.6, 0.8]_Q[0, 1].json",0.011968136,0.004986525,0.126661539,0.143616199,1,0.716765129,0.716765129,0.090846452,0.668552915,165
"Samples\AvailableSamples\S5\1_7\P[0.8, 1.0]_Q[0, 1].json",0.001994371,0.000997305,0.036901712,0.039893389,1,0.911585627,0.911585627,0,0.889246706,41
"Samples\AvailableSamples\S5\2_4\P[0, 0.2]_Q[0, 1].json",0.053855896,0.16854763,0.45079565,0.673199177,0.92,0.0874514,0.0437257,-0.813156078,0.263223378,3811
"Samples\AvailableSamples\S5\2_4\P[0.2, 0.4]_Q[0, 1].json",0.02593112,0.010970116,0.09474659,0.131647825,0.94,0.123507224,0.185260836,0.758241258,0.204462398,2262
"Samples\AvailableSamples\S5\2_4\P[0.4, 0.6]_Q[0, 1].json",0.021941185,0.007978678,0.088762045,0.118681908,1,0.282640957,0.282640957,0.22145943,0.404098025,405
"Samples\AvailableSamples\S5\2_4\P[0.6, 0.8]_Q[0, 1].json",0.01695466,0.017951488,0.168549538,0.203455687,1,0.437550837,0.437550837,0.049663941,0.525621219,220
"Samples\AvailableSamples\S5\2_4\P[0.8, 1.0]_Q[0, 1].json",0.004987001,0.000997305,0.036901474,0.04288578,1,0.699105346,0.699105346,0,0.901041667,97
