Scene,Sindex,Num,Noise_Rate,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf,inertia,silhouette,calinski_harabasz
S2,4,10,0.8,0.14285714285714285,0.5176494110816676,0.9647011778366646,0.3738151672331177,0.30459824633815136,0.14888157759897303,0.69233505202234,44.36046362182037
S2,4,20,0.0,1.0,0.0,1.0,-0.7535122318582697,0.1783741061942323,1.0,-1.0,0.0
S2,4,20,0.2,1.0,0.0,1.0,-0.8175981329421211,0.37239408765005033,1.0,-1.0,0.0
S2,4,20,0.4,1.0,0.0,1.0,-0.8321437505925001,0.39643125177750044,1.0,-1.0,0.0
S2,4,20,0.6,0.5714285714285714,0.5,1.0,0.6561899405869251,0.059232988492167474,0.2026244599050857,0.694889828469939,70.14220269163062
S2,4,20,0.8,0.2857142857142857,0.5176494110816676,0.9647011778366646,0.5354498036017656,0.2178568617537951,0.17077739638513822,0.6928056226246694,84.77917877393149
S2,4,40,0.0,1.0,0.5,1.0,0.6449203692345988,0.07639020219249085,0.10313502456685245,0.7874416191951529,310.11573034345844
S2,4,40,0.2,0.71875,0.5,1.0,0.5784516330072006,0.11103626416311413,0.18724963738475292,0.6839303810353978,157.61031464776414
S2,4,40,0.4,1.0,0.0,1.0,-0.7695106790413164,0.20853203712394938,1.0,-1.0,0.0
S2,4,40,0.6,0.5161290322580645,0.03529882216333535,0.9647011778366646,-0.8288797193097674,0.38126916962472873,1.0,-1.0,0.0
S2,4,40,0.8,0.2,0.5176494110816676,0.9647011778366646,0.6322952738167057,0.0967210374047061,0.19092604407260352,0.6848046747820182,158.837543978022
S2,4,60,0.0,1.0,0.0,1.0,-0.7376589428762974,0.12552980958765816,1.0,-1.0,0.0
S2,4,60,0.2,1.0,0.0,1.0,-0.7475885052452718,0.15069693327669403,1.0,-1.0,0.0
S2,4,60,0.4,1.0,0.0,1.0,-0.7190743441382443,0.057223032414733144,1.0,-1.0,0.0
S2,4,60,0.6,0.5333333333333333,0.03529882216333535,0.9647011778366646,-0.8019174117453824,0.2972591175906989,1.0,-1.0,0.0
S2,4,60,0.8,0.2,0.13389362533986993,0.8661063746601301,-0.7300495874857326,0.0,1.0,-1.0,0.0
S2,4,80,0.0,1.0,0.0,1.0,-0.7352540546973774,0.11751351565792469,1.0,-1.0,0.0
S2,4,80,0.2,1.0,0.0,1.0,-0.7197522493210723,0.06254878951672904,1.0,-1.0,0.0
S2,4,80,0.4,1.0,0.0,1.0,-0.8182267966701942,0.35468039001058255,1.0,-1.0,0.0
S2,4,80,0.6,0.5161290322580645,0.03529882216333535,0.9647011778366646,-0.7623260369616778,0.18438119267829683,1.0,-1.0,0.0
S2,4,80,0.8,0.2,0.13389362533986993,0.8661063746601301,-0.7189695349301491,0.0,1.0,-1.0,0.0
S2,4,100,0.0,1.0,0.0,1.0,-0.7266318053190525,0.0887726843968417,1.0,-1.0,0.0
S2,4,100,0.2,1.0,0.0,1.0,-0.7523232940109363,0.16569043103463185,1.0,-1.0,0.0
S2,4,100,0.4,1.0,0.0,1.0,-0.7288193877837594,0.08645816335127841,1.0,-1.0,0.0
S2,4,100,0.6,0.5970149253731343,0.5,1.0,0.6690161632143317,0.040193839754135444,0.2368194523436708,0.6685395648326447,315.02119820887435
S2,4,100,0.8,0.2,0.13389362533986993,0.8661063746601301,-0.7167310279865076,0.0,1.0,-1.0,0.0
S2,5,10,0.0,0.7,0.6194619244062902,0.7610761511874194,0.4382794896751169,0.24181143641763936,0.10949747929353866,0.7720719348997004,64.55520337637924
S2,5,10,0.2,0.8,0.6194619244062902,0.7610761511874194,0.3097225189698644,0.2508926663765157,0.29084985117319023,0.5005920520190357,19.14542452077578
S2,5,10,0.4,0.5555555555555556,0.6194619244062902,0.7610761511874194,0.38431305134571503,0.1133106927194074,0.15112117833348745,0.7299951348804259,43.92456019934749
S2,5,10,0.6,0.4,0.6194619244062902,0.7610761511874194,0.1798568619572401,0.0951824740021298,0.08588331571570787,0.8249667541005717,84.76178996976294
S2,5,10,0.8,0.2857142857142857,0.6194619244062902,0.7610761511874194,0.20266580585549251,0.43322071589451316,0.015800389998759413,0.9317726856851664,497.8475116887389
S2,5,20,0.0,0.75,0.6194619244062902,0.7610761511874194,0.5099751877298039,0.14073547923450772,0.12870786826564692,0.7758599954735702,107.2114992947022
S2,5,20,0.2,0.8,0.6194619244062902,0.7610761511874194,0.3568778873419397,0.06354881350205027,0.19284358987581546,0.7145581608140112,74.64721928022446
S2,5,20,0.4,0.6,0.6194619244062902,0.7610761511874194,0.5014650925866703,0.14181064815237834,0.315401251220163,0.7533563648211533,38.28367820321982
S2,5,20,0.6,0.4375,0.6194619244062902,0.7610761511874194,0.47601590991808046,0.19065275394870185,0.2992515705458587,0.6370919941118278,42.14100754448419
S2,5,20,0.8,0.2,0.6194619244062902,0.7610761511874194,0.280555539914589,0.29960318577529355,0.2128785675367664,0.7036216013226985,66.40716532763949
S2,5,40,0.0,1.0,0.6194619244062902,0.7610761511874194,0.5476301519668434,0.10046363606581753,0.33909626374995006,0.6050723319280098,73.79322420720517
S2,5,40,0.2,0.8,0.7463079496041936,0.7610761511874194,0.5314293064870032,0.16054351763142555,0.23764446857401864,0.7056174805192846,113.94047848734768
S2,5,40,0.4,0.6,0.7463079496041936,0.7610761511874194,0.37158445973749876,0.20188325743468724,0.2477666121065908,0.7206208942409192,130.79355102431091
S2,5,40,0.6,0.46875,0.7463079496041936,0.7610761511874194,0.4159717646056392,0.28881947644557243,0.22741148477468748,0.7375711380527906,114.96721574007117
S2,5,40,0.8,0.2,0.6194619244062902,0.7610761511874194,0.12485671341437005,0.4108166332754499,0.11165759290745314,0.7860083445018657,312.14363797382777
S2,5,60,0.0,0.9833333333333333,0.7463079496041936,0.7610761511874194,0.5578428088500409,0.07211542824694746,0.5198146713245706,0.5649842990294488,79.67164668970628
S2,5,60,0.2,1.0,0.0,1.0,-0.8397501028147789,0.36198022834121685,1.0,-1.0,0.0
S2,5,60,0.4,0.72,0.5,1.0,0.4346716251917159,0.3352883443214447,0.17465667527102136,0.7533280518296217,273.78717884124484
S2,5,60,0.6,0.4,0.7463079496041936,0.7610761511874194,0.5265609741269285,0.0442360609550882,0.5119155230851243,0.6052477813819489,76.97338937023727
S2,5,60,0.8,0.2,0.6194619244062902,0.7610761511874194,0.14202809048991216,0.398551363935777,0.0557224532068005,0.9413947139790627,982.6703122682326
S2,5,80,0.0,1.0,0.6194619244062902,0.7610761511874194,0.15682185775129198,0.3879843873205057,0.23415144908839222,0.7369603797413999,252.6209149181587
S2,5,80,0.2,0.8205128205128205,0.6194619244062902,0.7610761511874194,0.4013218417795451,0.21334154158603919,0.12121064649882604,0.8449000024347018,549.3978295783962
S2,5,80,0.4,0.631578947368421,0.6194619244062902,0.7610761511874194,0.09751232932093823,0.07782963887955317,0.17656963588938773,0.853312663276592,345.0649002250875
S2,5,80,0.6,0.41025641025641024,0.7463079496041936,0.7610761511874194,0.37509074847444346,0.19752913059490698,0.12249602303225104,0.8008029829206418,523.0800984688441
S2,5,80,0.8,0.20253164556962025,0.6194619244062902,0.7610761511874194,0.4846863186058217,0.15379548671012735,0.27926502661913355,0.7465143445802972,198.53298614371883
S2,5,100,0.0,0.95,0.6194619244062902,0.7610761511874194,0.44619977510754283,0.05105729403625228,0.2680263688492286,0.7566799733564866,253.97924312451187
S2,5,100,0.2,0.8080808080808081,0.6194619244062902,0.7610761511874194,0.41529827067178293,0.2033583780915836,0.1867398578826112,0.7941729506659905,422.3650402624963
S2,5,100,0.4,0.6060606060606061,0.6194619244062902,0.7610761511874194,0.17882519269310293,0.3722677195049265,0.15250894792635303,0.8595012753775305,537.6488026649007
S2,5,100,0.6,0.4166666666666667,0.7463079496041936,0.7610761511874194,0.22940218277253843,0.4481883973594872,0.27253391776232344,0.7490530194845585,294.6890471863999
S2,5,100,0.8,0.20408163265306123,0.7463079496041936,0.7610761511874194,0.5004748283451593,0.12015495454284626,0.3252170464648552,0.7259260747796986,243.9811744806822
Scene,Sindex,Num,Noise_Rate,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf,inertia,silhouette,calinski_harabasz
S3,1,10,0.0,1.0,0.0,1.0,-0.8325733741770139,0.4409393784031669,1.0,-1.0,0.0
S3,1,10,0.2,1.0,0.0,1.0,-0.8458234123071428,0.4758888155649027,1.0,-1.0,0.0
S3,1,10,0.4,0.75,0.4149756773309634,0.5850243226690366,-0.8077995258026414,0.32339857740792416,1.0,-1.0,0.0
S3,1,10,0.6,0.5714285714285714,0.5,1.0,0.3220234108183944,0.3114605632492285,0.054655140443527726,0.8629058048674072,137.22037191118338
S3,1,10,0.8,0.16666666666666666,0.6916353589764388,0.6167292820471223,0.32270288319659574,0.3424710899511789,0.046959687660988306,0.8611464034734381,161.31379335646272
S3,1,20,0.0,1.0,0.0,1.0,-0.8448478582338278,0.4822952687938775,1.0,-1.0,0.0
S3,1,20,0.2,1.0,0.0,1.0,-0.8432933675734069,0.4477626356944211,1.0,-1.0,0.0
S3,1,20,0.4,0.8333333333333334,0.25504832084193996,0.74495167915806,-0.8542300220609707,0.40762803721537183,1.0,-1.0,0.0
S3,1,20,0.6,0.4,0.5439006778439985,0.45609932215600146,-0.8343995365748008,0.0,1.0,-1.0,0.0
S3,1,20,0.8,0.2,0.7074878386654817,0.5850243226690366,0.5827371980985654,0.07538322979377937,0.19340765303999977,0.6738784690778421,75.00614372914815
S3,1,40,0.0,1.0,0.0,1.0,-0.8490547742049159,0.49657607467567916,1.0,-1.0,0.0
S3,1,40,0.2,1.0,0.0,1.0,-0.8447568443893027,0.45209984285819627,1.0,-1.0,0.0
S3,1,40,0.4,0.7916666666666666,0.25504832084193996,0.74495167915806,-0.8616611544868849,0.4393208769591265,1.0,-1.0,0.0
S3,1,40,0.6,0.5517241379310345,0.6696018140260864,0.9911945579217408,0.6429616735682465,0.04370695355568932,0.3016979754862452,0.6728436482698184,103.93170303012887
S3,1,40,0.8,0.2,0.7719503389219993,0.45609932215600146,0.4549172728553856,0.050635466367389935,0.14911082332369613,0.7547527277842209,216.6976776822088
S3,1,60,0.0,0.7166666666666667,0.0,1.0,-0.8800112695205848,0.28730581481282147,1.0,-1.0,0.0
S3,1,60,0.2,1.0,0.0,1.0,-0.8574909329051574,0.488321119467413,1.0,-1.0,0.0
S3,1,60,0.4,0.972972972972973,0.063982175030039,0.936017824969961,-0.9107421374987591,0.2707885139517703,1.0,-1.0,0.0
S3,1,60,0.6,0.5106382978723404,0.4609412584159196,0.5390587415840804,-0.8058537835602536,0.023967306612708333,1.0,-1.0,0.0
S3,1,60,0.8,0.2727272727272727,0.4609412584159196,0.5390587415840804,-0.7354657637650454,0.009007061247268827,1.0,-1.0,0.0
S3,1,80,0.0,1.0,0.0,1.0,-0.8487026426884192,0.49553921196674633,1.0,-1.0,0.0
S3,1,80,0.2,1.0,0.0,1.0,-0.8731657945613993,0.5484468116912841,1.0,-1.0,0.0
S3,1,80,0.4,0.7083333333333334,0.17795782193812693,0.8220421780618731,-0.8910947903150159,0.18175664955791973,1.0,-1.0,0.0
S3,1,80,0.6,0.47058823529411764,0.4609412584159196,0.5390587415840804,-0.8294050398193378,0.04595278047401392,1.0,-1.0,0.0
S3,1,80,0.8,0.26229508196721313,0.7664695851707594,0.7005912444877219,0.6301411355673432,0.05062803960005968,0.4903362489315691,0.6337478848483062,118.21875505774356
S3,1,100,0.0,1.0,0.0,1.0,-0.8477760391974454,0.4924784656702245,1.0,-1.0,0.0
S3,1,100,0.2,1.0,0.0,1.0,-0.8664143827366253,0.5181707256434195,1.0,-1.0,0.0
S3,1,100,0.4,0.967741935483871,0.25504832084193996,0.74495167915806,-0.8447261757341415,0.42965583421073283,1.0,-1.0,0.0
S3,1,100,0.6,0.6153846153846154,0.38433521242907154,0.6156647875709285,-0.8341244181022355,0.3849867556638241,1.0,-1.0,0.0
S3,1,100,0.8,0.2,0.7719503389219993,0.45609932215600146,0.6671405074097395,0.016315320267258352,0.24623050943804034,0.6518665087028067,299.9742021660912
S3,2,10,0.0,1.0,0.10851150267169007,0.8914884973283099,-0.8700100684287682,0.5566971133640323,1.0,-1.0,0.0
S3,2,10,0.2,1.0,0.0,1.0,-0.890534689163672,0.5367102463465212,1.0,-1.0,0.0
S3,2,10,0.4,0.75,0.554255751335845,0.8914884973283099,0.45859174463305313,0.2373205860071514,0.1910168303371471,0.7083403275242764,33.254098687223866
S3,2,10,0.6,0.8,0.8875515789432291,0.11244842105677089,0.18395627432996095,0.6757715455202893,0.12017830331107801,0.74064681119474,57.6290334288044
S3,2,10,0.8,0.2222222222222222,0.9144943353317891,0.17101132933642177,0.11450284181603403,0.4399487357450648,0.05051839930806739,0.8647225646089097,150.28140640005668
S3,2,20,0.0,1.0,0.0,1.0,-1.0,0.9181852819790148,1.0,-1.0,0.0
S3,2,20,0.2,1.0,0.0,1.0,-0.9014469783966423,0.6035373782610752,1.0,-1.0,0.0
S3,2,20,0.4,0.9230769230769231,0.7480146911199266,0.25198530888007337,-0.8921594821125192,0.22992287340156353,1.0,-1.0,0.0
S3,2,20,0.6,0.42105263157894735,0.554255751335845,0.8914884973283099,0.23543033360407967,0.3052383615310116,0.13152616576897452,0.7647702868518081,108.62319846759773
S3,2,20,0.8,0.2,0.8377633124809363,0.32447337503812745,0.4205126933914346,0.07949370690363416,0.2072434670080623,0.6728586721294899,68.63284261141509
S3,2,40,0.0,1.0,0.0,1.0,-0.8063730285998647,0.3261213990477856,1.0,-1.0,0.0
S3,2,40,0.2,0.8888888888888888,0.70283716755723,0.8914884973283099,0.6695363977780542,0.012897055240993579,0.050326517027100864,0.9520688323676827,683.7587444717564
S3,2,40,0.4,0.8275862068965517,0.554255751335845,0.8914884973283099,0.4608844988890225,0.23500325100930186,0.03230618527462215,0.9421167129440583,1061.758177556778
S3,2,40,0.6,0.5161290322580645,0.7741468981909813,0.4517062036180374,0.2604199532166237,0.40874996363572363,0.13377288434177853,0.763078238952294,239.49673512437062
S3,2,40,0.8,0.20512820512820512,0.9690324073568221,0.06193518528635585,0.5007561913816518,0.1321515057162513,0.2167622455833948,0.6618076575105685,132.29581013748106
S3,2,60,0.0,1.0,0.0,1.0,-0.8065356762528011,0.3268050761903569,1.0,-1.0,0.0
S3,2,60,0.2,0.9230769230769231,0.554255751335845,0.8914884973283099,0.35260991187464513,0.3559872029394842,0.03026117905638137,0.9777636938914113,1775.4411939174188
