mu,10,gamma,0.7,min_support,0.3
Scene,Sindex,Num,Noise_Rate,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf
jac,LIP,MLMSSM,avgConf,cc
0.4,0.5117439494180065,0.976512101163987,0.24678875629258934,0.2885492078772195
0.4,0.5800412096806458,0.8399175806387085,0.0,0.22332612489663906
0.4,0.5117439494180065,0.976512101163987,0.2549511867530018,0.27494065241044563
0.4,0.5800412096806458,0.8399175806387085,0.0,0.2040822042492884
0.4,0.5117439494180065,0.976512101163987,0.1566443554446861,0.43129907913181587
0.4,0.5800412096806458,0.8399175806387085,0.22235797439158594,0.38869883585177967
0.4,0.5117439494180065,0.976512101163987,0.16466281369735514,0.41754456426073217
0.4,0.5800412096806458,0.8399175806387085,0.16105831528857217,0.36062720386777725
0.4,0.5117439494180065,0.976512101163987,0.1707756667856194,0.41527964065375417
0.4,0.5800412096806458,0.8399175806387085,0.1567336956632437,0.36973979300560833
0.4,0.5117439494180065,0.976512101163987,0.17672852440554604,0.4053549260115316
0.4,0.5800412096806458,0.8399175806387085,0.16403397889749038,0.3543570570734433
S2,1,20,0.6,0.4,0.5800412096806458,0.8399175806387085,0.19876117928498496,0.31327426294688443
jac,LIP,MLMSSM,avgConf,cc
0.2,0.5117439494180065,0.976512101163987,0.01595161412457888,0.664147190441404
0.1,0.7009705391566936,0.897088382529919,0.14326931580222432,0.5513989149763631
0.2,0.5117439494180065,0.976512101163987,0.01856815246015084,0.6675810394364338
0.1,0.7009705391566936,0.897088382529919,0.13925635211922177,0.5555612211485921
0.2,0.5117439494180065,0.976512101163987,0.015934386602408396,0.6641780126488963
0.1,0.7009705391566936,0.897088382529919,0.14381323461789952,0.5508347542157597
0.2,0.023487898836012988,0.976512101163987,0.10205406222190833,-0.7774893645503926
0.10526315789473684,0.7009705391566936,0.897088382529919,0.06971425495309404,0.6236456387650451
0.2,0.023487898836012988,0.976512101163987,0.10085361273856933,-0.776577866608875
0.10526315789473684,0.7009705391566936,0.897088382529919,0.06709089575181043,0.626518866288435
0.2,0.023487898836012988,0.976512101163987,0.10042632537098978,-0.7762534285034897
0.10526315789473684,0.7009705391566936,0.897088382529919,0.07015207661263334,0.6231661157009107
0.2,0.5117439494180065,0.976512101163987,0.014408110889458058,0.6647859000579762
0.2,0.5514558087350405,0.897088382529919,0.153052408218276,0.473374197196545
0.2,0.5117439494180065,0.976512101163987,0.01426914074783791,0.6682336783825229
0.2,0.5514558087350405,0.897088382529919,0.14915554399085004,0.47914431211493946
0.2,0.5117439494180065,0.976512101163987,0.014392857366184758,0.6648088939726474
0.2,0.5514558087350405,0.897088382529919,0.15305429935019937,0.4733713969838902
0.2,0.023487898836012988,0.976512101163987,0.12128632782291814,-0.792092370132337
0.15,0.7009705391566936,0.897088382529919,0.04282917950800166,0.6667895802026886
0.2,0.023487898836012988,0.976512101163987,0.16316215829728536,-0.8238885713107168
0.15,0.7009705391566936,0.897088382529919,0.03931912502854252,0.6695113316841171
0.2,0.023487898836012988,0.976512101163987,0.12113307151243004,-0.7919760030436146
0.15,0.7009705391566936,0.897088382529919,0.04289102191719019,0.666741626625384
S2,1,20,0.8,0.2,0.5514558087350405,0.897088382529919,0.4733713969838902,0.15305429935019937
jac,LIP,MLMSSM,avgConf,cc
1.0,0.5,1.0,0.11539635063715933,0.5807507655455649
0.95,0.5,1.0,0.056434499348155955,0.6347996045475905
1.0,0.5,1.0,0.11663926456806983,0.5882347215577504
0.95,0.5,1.0,0.04957749374514259,0.6469501414943242
1.0,0.5,1.0,0.19914426242891822,0.5592278590830335
0.95,0.5,1.0,0.12156321317683913,0.6068904152557023
1.0,0.5,1.0,0.12335856738957504,0.5807166384963756
0.95,0.5,1.0,0.06036061452268261,0.6347523501479515
1.0,0.5,1.0,0.09832585544603667,0.6001802802850861
0.95,0.5,1.0,0.034835180526417917,0.6604086050322708
1.0,0.5,1.0,0.10899247651898597,0.5941132074726049
0.95,0.5,1.0,0.04268503825138697,0.6536166484194371
1.0,0.5,1.0,0.1180590263088443,0.587591017669808
0.95,0.5,1.0,0.05078272175933649,0.646044673252473
1.0,0.5,1.0,0.08354397946004967,0.6085908249451565
0.75,0.5,1.0,0.024876279742681206,0.6690411017966487
1.0,0.5,1.0,0.07629451790592609,0.6195220840252383
0.75,0.5,1.0,0.014286065232389487,0.6828212441861888
1.0,0.5,1.0,0.11560765540412687,0.5819377211946177
0.95,0.5,1.0,0.05746649423404565,0.6342520349411822
1.0,0.5,1.0,0.08631913722667552,0.6085463827415274
0.75,0.5,1.0,0.02567109481461302,0.6689886517306854
1.0,0.5,1.0,0.061620504657328205,0.633236015167872
0.75,0.5,1.0,0.007625563772172116,0.690698660016448
1.0,0.5,1.0,0.06956351726150851,0.6262949752866735
0.75,0.5,1.0,0.009588519363294185,0.6885311709782859
1.0,0.5,1.0,0.07720446681501456,0.6186673342012134
0.75,0.5,1.0,0.015153101431928485,0.6818032482318283
1.0,0.5,1.0,0.08340894926657433,0.6087070888172452
0.75,0.5,1.0,0.024739900712504797,0.6691997540304644
1.0,0.5,1.0,0.07611785027473754,0.6196750551594974
0.75,0.5,1.0,0.014109035709761719,0.6830266941457575
1.0,0.5,1.0,0.1155021511565228,0.5819978419924328
0.95,0.5,1.0,0.057326015282934586,0.6343830900872209
1.0,0.5,1.0,0.08617352153879575,0.60866253382258
0.75,0.5,1.0,0.025528673679276904,0.6691471628264571
0.8,0.5,1.0,0.05917650256736828,0.6329415037324115
0.75,0.5,1.0,0.007514422906640353,0.6908311471327698
1.0,0.5,1.0,0.06937927912238442,0.6264594845692041
0.75,0.5,1.0,0.009479240753130627,0.6886576594581818
1.0,0.5,1.0,0.07702952628693231,0.6188179311174208
0.75,0.5,1.0,0.01497796384433865,0.6820056887381036
S2,2,20,0,1.0,0.5,1.0,0.5592278590830335,0.19914426242891822
jac,LIP,MLMSSM,avgConf,cc
0.8,0.5,1.0,0.022493504610295624,0.6784124525215409
0.8,0.5,1.0,0.01896768875184053,0.6817036705501467
0.8,0.5,1.0,0.05427631578947371,0.6620065789473684
1.0,0.0,1.0,0.011231417993466329,-0.7035467635768841
1.0,0.0,1.0,0.0066685830803094115,-0.7021058683411503
0.8,0.5,1.0,0.04701259552388617,0.6670911831332796
0.8125,0.0,1.0,0.0005136038631575369,-0.7004601062857194
0.8,0.5,1.0,0.018769105873538736,0.6868616258885228
1.0,0.0,1.0,0.01554395985328031,-0.7049086189010358
1.0,0.0,1.0,0.03545486884553642,-0.7111962743722746
0.8,0.5,1.0,0.014099519106532425,0.6857175316124178
1.0,0.0,1.0,0.09917111757397735,-0.7313171950233612
1.0,0.0,1.0,0.09829602860973909,-0.7310408511399176
0.8,0.5,1.0,0.007435328655535728,0.6924681937255028
0.8125,0.0,1.0,0.03894127253338994,-0.7348851041664219
1.0,0.0,1.0,0.03663578048440798,-0.7115691938371814
1.0,0.0,1.0,0.00929800535233501,-0.7029362122165268
1.0,0.0,1.0,0.029205737514578015,-0.7092228644782878
0.8,0.5,1.0,0.016130073809346036,0.6836307267557602
1.0,0.0,1.0,0.09366291122199573,-0.7295777614385249
1.0,0.0,1.0,0.09271661280700119,-0.7292789303601056
0.8,0.5,1.0,0.009458797881262544,0.6904009337520384
0.8125,0.0,1.0,0.03694276623452288,-0.7330947646146405
1.0,0.0,1.0,0.030751561463631928,-0.7097110194095679
S2,2,20,0.2,0.8125,0.0,1.0,-0.7348851041664219,0.03894127253338994
jac,LIP,MLMSSM,avgConf,cc
1.0,0.0,1.0,0.1576490993003081,-0.7525496997667693
1.0,0.0,1.0,0.17440528468831637,-0.7581350948961054
1.0,0.0,1.0,0.11135600321763638,-0.7371186677392121
1.0,0.0,1.0,0.12905491723318072,-0.7430183057443935
1.0,0.0,1.0,0.1575915759950134,-0.7525305253316711
1.0,0.0,1.0,0.1743492188937251,-0.7581164062979083
1.0,0.0,1.0,0.10994036826541097,-0.7366467894218036
1.0,0.0,1.0,0.12767210775331128,-0.7425573692511037
1.0,0.0,1.0,0.21910124025320565,-0.7730337467510685
1.0,0.0,1.0,0.23362976852285763,-0.7778765895076192
1.0,0.0,1.0,0.15924867141371044,-0.7530828904712368
1.0,0.0,1.0,0.17596421896942946,-0.7586547396564765
1.0,0.0,1.0,0.11130806625764321,-0.7371026887525477
1.0,0.0,1.0,0.12900809458048898,-0.7430026981934963
1.0,0.0,1.0,0.2102178389757421,-0.770072612991914
1.0,0.0,1.0,0.22561899399477411,-0.7752063313315913
1.0,0.0,1.0,0.15702620878112603,-0.7523420695937086
1.0,0.0,1.0,0.1736350786908096,-0.7578783595636032
1.0,0.0,1.0,0.21014483599415454,-0.7700482786647181
1.0,0.0,1.0,0.22554807154504375,-0.7751826905150145
1.0,0.0,1.0,0.15526105726370454,-0.7517536857545681
1.0,0.0,1.0,0.1719155892905718,-0.7573051964301906
1.0,0.0,1.0,0.2909657754198204,-0.7969885918066067
1.0,0.0,1.0,0.30329270544211945,-0.8010975684807065
1.0,0.0,1.0,0.21224905289939064,-0.7707496842997968
1.0,0.0,1.0,0.22759214910582148,-0.7758640497019405
1.0,0.0,1.0,0.15696640688315575,-0.7523221356277185
1.0,0.0,1.0,0.17357682797773652,-0.7578589426592455
S2,2,20,0.4,1.0,0.0,1.0,-0.8010975684807065,0.30329270544211945
jac,LIP,MLMSSM,avgConf,cc
0.4,0.5116940974289121,0.9766118051421756,0.05014103283747946,0.6649012770137643
0.47058823529411764,0.5116940974289121,0.9766118051421756,0.015236255077547948,0.6871383123355158
0.4,0.5116940974289121,0.9766118051421756,0.07696432641649986,0.64612497150845
0.47058823529411764,0.5116940974289121,0.9766118051421756,0.04098435612596199,0.6654030478658182
0.4,0.5116940974289121,0.9766118051421756,0.11789019444306771,0.6174768638898526
0.47058823529411764,0.5116940974289121,0.9766118051421756,0.07996122575230444,0.6325007158477581
0.4444444444444444,0.5116940974289121,0.9766118051421756,0.032552668400101285,0.6646282469725829
0.5333333333333333,0.5116940974289121,0.9766118051421756,0.009569172287255314,0.6875824820960995
0.5333333333333333,0.023388194857824396,0.9766118051421756,0.022589816488108774,-0.7077450799387801
0.6153846153846154,0.023388194857824396,0.9766118051421756,0.09650819996868124,-0.7377606475871945
0.4444444444444444,0.5116940974289121,0.9766118051421756,0.01274944131107635,0.6850161871361338
0.6153846153846154,0.023388194857824396,0.9766118051421756,0.027306442507456747,-0.7106841589908285
0.4444444444444444,0.5116940974289121,0.9766118051421756,0.04192460827826838,0.6507279990153988
0.5,0.5116940974289121,0.9766118051421756,0.021436767266740993,0.6702843397315037
0.5333333333333333,0.023388194857824396,0.9766118051421756,0.023893240185736728,-0.7081919680636811
0.6153846153846154,0.023388194857824396,0.9766118051421756,0.10012028925638018,-0.739173945428109
0.5333333333333333,0.023388194857824396,0.9766118051421756,0.02266192835029749,-0.7077698040058162
0.6153846153846154,0.023388194857824396,0.9766118051421756,0.09676798394020959,-0.737862292949981
0.4444444444444444,0.5116940974289121,0.9766118051421756,0.01274495230395633,0.6850175645238831
0.6153846153846154,0.023388194857824396,0.9766118051421756,0.02748838571928182,-0.7107553476929785
0.4444444444444444,0.5116940974289121,0.9766118051421756,0.04194056385960346,0.6506964187175963
0.5,0.5116940974289121,0.9766118051421756,0.021411274707483868,0.6703127465770529
0.5333333333333333,0.023388194857824396,0.9766118051421756,0.02398533233240717,-0.7082235425139681
0.6153846153846154,0.023388194857824396,0.9766118051421756,0.10040005074472509,-0.7392834073699263
S2,2,20,0.6,0.4,0.5116940974289121,0.9766118051421756,0.6174768638898526,0.11789019444306771
jac,LIP,MLMSSM,avgConf,cc
0.2222222222222222,0.6744627316192748,0.9766118051421756,0.017057325151030058,0.678197718780988
0.23529411764705882,0.6744627316192748,0.9766118051421756,0.0016596532304290533,0.6957208057701014
0.2222222222222222,0.6744627316192748,0.9766118051421756,0.015864232006402208,0.6796563093479411
0.23529411764705882,0.6744627316192748,0.9766118051421756,0.0009446088512218338,0.6975525733409491
0.2222222222222222,0.6744627316192748,0.9766118051421756,0.017675764200283533,0.6814462760648221
0.23529411764705882,0.6744627316192748,0.9766118051421756,0.006338075476961147,0.6846425759748707
0.2222222222222222,0.6744627316192748,0.9766118051421756,0.021604592808694464,0.6731257834493144
0.23529411764705882,0.6744627316192748,0.9766118051421756,0.003102957539509074,0.6921337741256399
S2,2,20,0.8,0.2222222222222222,0.6744627316192748,0.9766118051421756,0.6731257834493144,0.021604592808694464
jac,LIP,MLMSSM,avgConf,cc
1.0,0.0,1.0,0.9889121638327816,-0.9966736491498345
S2,3,20,0,1.0,0.0,1.0,-0.9966736491498345,0.9889121638327816
jac,LIP,MLMSSM,avgConf,cc
1.0,0.0,1.0,0.29515557756598626,0.48748798415248984
1.0,0.0,1.0,0.755675479954729,-0.9364608005433975
1.0,0.30321306003126847,0.6967869399687315,0.10780491287870558,0.4916664351920203
1.0,0.30321306003126847,0.6967869399687315,0.3083709449785602,-0.9463376430046254
1.0,0.25605234423397105,0.743947655766029,0.10237423106898771,0.49727411072853905
1.0,0.25605234423397105,0.743947655766029,0.3065118482714294,-0.9493526348077654
1.0,0.7304087662086962,0.2695912337913038,0.06470678922730477,0.5057395388812449
1.0,0.7304087662086962,0.2695912337913038,0.2279118352358645,-0.9503526687063043
S2,3,20,0.2,1.0,0.0,1.0,0.48748798415248984,0.29515557756598626
jac,LIP,MLMSSM,avgConf,cc
0.8571428571428571,0.5,1.0,0.49869360434267174,0.32764210875747174
1.0,0.8563263051034412,0.14367369489655876,0.4889921076167544,-0.8667046246828266
0.8571428571428571,0.6516065300156342,0.6967869399687315,0.33881685219415114,0.3331258630491285
1.0,0.8142876370052601,0.18571236299473992,0.20016220543630936,-0.9062920942518691
0.8571428571428571,0.5313525225579845,0.937294954884031,0.35893487462655227,0.33069349246763846
1.0,0.8563263051034412,0.14367369489655876,0.5181371614715204,-0.8766406035842028
0.8571428571428571,0.759513167897188,0.48097366420562393,0.3184519196706046,0.3385819711715804
1.0,0.8142876370052601,0.18571236299473992,0.15309033601161315,-0.8577786673399092
0.8571428571428571,0.5633040527535185,0.873391894492963,0.3184792137976748,0.3590905094528939
1.0,0.6779072051477762,0.32209279485222375,0.1905386750179074,-0.8813433696523827
0.8571428571428571,0.8044792293849818,0.39104154123003626,0.285782558667003,0.36959123635316427
1.0,0.6089584587699637,0.39104154123003626,0.12500709739973132,-0.8578195472296236
0.8571428571428571,0.8926366077385764,0.21472678452284708,0.13525988580478476,0.34233296257754264
0.7058823529411765,0.7852732154771529,0.21472678452284708,0.1365124875573324,-0.888401683357226
0.6,0.9101362554028988,0.2695912337913038,0.022477623190662748,0.6060799944992465
0.7058823529411765,0.7852732154771529,0.21472678452284708,0.15726215102824828,-0.9170384154025247
S2,3,20,0.4,0.8571428571428571,0.5,1.0,0.32764210875747174,0.49869360434267174
jac,LIP,MLMSSM,avgConf,cc
0.4375,0.6666666666666667,1.0,0.10424810287891138,0.5825333639059336
0.47058823529411764,0.8563263051034412,0.14367369489655876,0.19013739667591423,-0.7772351059869127
0.47058823529411764,0.8563263051034412,0.14367369489655876,0.2147254519682045,-0.7819614866766657
0.4666666666666667,0.7677376866770895,0.6967869399687315,0.028232044241032286,0.6064155904214662
0.47058823529411764,0.8563263051034412,0.14367369489655876,0.22154198547651638,-0.7899918639256164
0.47058823529411764,0.8563263051034412,0.14367369489655876,0.25011392756578665,-0.7954693966361623
0.4666666666666667,0.7088693685023457,0.873391894492963,0.04719119013795007,0.5529116042296192
0.47058823529411764,0.8563263051034412,0.14367369489655876,0.3045459530680413,-0.8237086410896207
0.47058823529411764,0.8563263051034412,0.14367369489655876,0.3273343103344629,-0.8249446978426493
0.7272727272727273,0.8142876370052601,0.18571236299473992,0.02117722361773805,-0.7340320069203728
0.47058823529411764,0.8563263051034412,0.14367369489655876,0.22933024041075187,-0.7931555061433757
0.47058823529411764,0.8563263051034412,0.14367369489655876,0.2747358847342454,-0.8048676873181393
0.5,0.928424405159051,0.21472678452284708,0.031100388880244873,0.5718826660040086
0.5333333333333333,0.7852732154771529,0.21472678452284708,0.04720551052558522,-0.8162844607263354
0.5333333333333333,0.7852732154771529,0.21472678452284708,0.0568747700292631,-0.8182392194459852
0.5714285714285714,0.9101362554028988,0.2695912337913038,0.016466206184691627,0.6059527592722159
0.5333333333333333,0.7852732154771529,0.21472678452284708,0.03362975689244991,-0.7828424076141864
0.5333333333333333,0.7852732154771529,0.21472678452284708,0.046416154941586296,-0.796496388946334
S2,3,20,0.6,0.47058823529411764,0.8563263051034412,0.14367369489655876,-0.8249446978426493,0.3273343103344629
jac,LIP,MLMSSM,avgConf,cc
0.25,0.869652819589988,0.39104154123003626,0.05832391670341461,0.5975925185994695
0.21052631578947367,0.9101362554028988,0.2695912337913038,0.012848608102851404,0.6172168886185763
0.21052631578947367,0.9521087683678138,0.14367369489655876,0.049339160788585766,0.6344916323023693
0.2222222222222222,0.928424405159051,0.21472678452284708,0.00904719494038384,0.6531059840830791
S2,3,20,0.8,0.25,0.869652819589988,0.39104154123003626,0.5975925185994695,0.05832391670341461
jac,LIP,MLMSSM,avgConf,cc
1.0,0.5,1.0,0.08437650241887983,0.6401045672970205
1.0,0.5,1.0,0.08467393644329888,0.6398934310317991
S2,4,20,0,1.0,0.5,1.0,0.6398934310317991,0.08467393644329888
jac,LIP,MLMSSM,avgConf,cc
1.0,0.0,1.0,0.29019842908629834,-0.7916416091851468
1.0,0.0,1.0,0.3287120920599702,-0.8038038185452537
S2,4,20,0.2,1.0,0.0,1.0,-0.8038038185452537,0.3287120920599702
jac,LIP,MLMSSM,avgConf,cc
0.5294117647058824,0.03529882216333535,0.9647011778366646,0.06296547481750177,-0.7228515233668211
0.5294117647058824,0.03529882216333535,0.9647011778366646,0.0652834245592108,-0.7236927571197517
0.6666666666666666,0.03529882216333535,0.9647011778366646,0.017823649367909363,-0.705628520853024
0.6666666666666666,0.03529882216333535,0.9647011778366646,0.01374695159159254,-0.7043411426078713
S2,4,20,0.4,0.5294117647058824,0.03529882216333535,0.9647011778366646,-0.7236927571197517,0.0652834245592108
jac,LIP,MLMSSM,avgConf,cc
0.47058823529411764,0.03529882216333535,0.9647011778366646,0.2171571260834657,-0.7704293381892321
0.47058823529411764,0.03529882216333535,0.9647011778366646,0.21558184411570014,-0.7699184359294162
0.47058823529411764,0.03529882216333535,0.9647011778366646,0.20120800413064932,-0.7652566499883187
0.47058823529411764,0.03529882216333535,0.9647011778366646,0.19960489439817825,-0.7647367225075172
S2,4,20,0.6,0.47058823529411764,0.03529882216333535,0.9647011778366646,-0.7704293381892321,0.2171571260834657
jac,LIP,MLMSSM,avgConf,cc
0.21052631578947367,0.6784329407211118,0.9647011778366646,0.009600886266443077,0.6915132422351978
0.21052631578947367,0.6784329407211118,0.9647011778366646,0.009666728114312535,0.69145504096105
0.17647058823529413,0.5176494110816676,0.9647011778366646,0.1508324473971187,0.5854695992645607
0.17647058823529413,0.5176494110816676,0.9647011778366646,0.15218623957439614,0.5844416350350348
S2,4,20,0.8,0.17647058823529413,0.5176494110816676,0.9647011778366646,0.5844416350350348,0.15218623957439614
jac,LIP,MLMSSM,avgConf,cc
1.0,0.5,1.0,0.06785160705226062,0.6454272527837902
1.0,0.5,1.0,0.07852638991994682,0.6368415721737868
0.9,0.7463079496041936,0.7610761511874194,0.24080877912018672,0.5249505413318643
0.9,0.7463079496041936,0.7610761511874194,0.26459381993430764,0.5076606462785225
0.65,0.5080294861683798,0.9839410276632402,0.07504069665498386,0.6378068673031694
0.95,0.6720196574455866,0.9839410276632402,0.0019885826536776593,0.698482475413426
S2,5,20,0,0.9,0.7463079496041936,0.7610761511874194,0.5076606462785225,0.26459381993430764
jac,LIP,MLMSSM,avgConf,cc
1.0,0.5,1.0,0.17701753870452838,0.5402157130741695
1.0,0.5,1.0,0.17729823953311996,0.5399623394137727
1.0,0.5,1.0,0.17588501047821087,0.5412379858748753
1.0,0.5,1.0,0.17616318678969511,0.5409868909613686
1.0,0.5,1.0,0.2104986044823786,0.5099941414718198
1.0,0.5,1.0,0.21086766351161132,0.5096610115783016
0.8888888888888888,0.5763726273330799,0.8472547453338402,0.12798420553871281,0.45258648713218075
0.8888888888888888,0.5763726273330799,0.8472547453338402,0.17326686797249724,0.421801947122178
0.8888888888888888,0.5763726273330799,0.8472547453338402,0.17271380444411027,0.42268994838009544
0.8888888888888888,0.5763726273330799,0.8472547453338402,0.12760385990497408,0.45332175480799386
0.8888888888888888,0.5763726273330799,0.8472547453338402,0.15281443019828306,0.4045857742124668
0.8888888888888888,0.5763726273330799,0.8472547453338402,0.15309014899992907,0.4040527665886603
0.8,0.6194619244062902,0.7610761511874194,0.25054202223993843,0.30539631497209696
0.8,0.6194619244062902,0.7610761511874194,0.2510703033994918,0.30456427214580034
0.8,0.6194619244062902,0.7610761511874194,0.25080293050177394,0.304985384459706
0.8,0.6194619244062902,0.7610761511874194,0.25133231893281927,0.30415159768080957
0.8,0.6194619244062902,0.7610761511874194,0.0,0.28916953066363515
0.8,0.6194619244062902,0.7610761511874194,0.0,0.28840614135364084
S2,5,20,0.2,0.8,0.6194619244062902,0.7610761511874194,0.28840614135364084,0.0
jac,LIP,MLMSSM,avgConf,cc
0.6666666666666666,0.6666666666666667,1.0,0.06412502204143859,0.6506557529233131
0.6666666666666666,0.6666666666666667,1.0,0.06766135259645863,0.6479345442110731
0.6875,0.6666666666666667,1.0,0.03739252492340059,0.641922755210184
0.75,0.6666666666666667,1.0,0.04563846179361525,0.6518988381013016
0.6,0.5763726273330799,0.8472547453338402,0.17125553568872437,0.39474986272393664
0.6,0.5763726273330799,0.8472547453338402,0.1533427688195734,0.4266780250680778
0.6,0.5763726273330799,0.8472547453338402,0.044153260954832,0.39236116028149814
0.6,0.5763726273330799,0.8472547453338402,0.03924955374776848,0.42652785064313453
0.6,0.6194619244062902,0.7610761511874194,0.21622753472382525,0.3972814513866446
0.6,0.7463079496041936,0.7610761511874194,0.17052900569946303,0.5209445440155638
0.6,0.6194619244062902,0.7610761511874194,0.05741800619942842,0.39486445834171685
0.6,0.6194619244062902,0.7610761511874194,0.18882234471468506,0.4180252985594036
S2,5,20,0.4,0.6,0.5763726273330799,0.8472547453338402,0.39236116028149814,0.044153260954832
jac,LIP,MLMSSM,avgConf,cc
0.4,0.23892384881258055,0.7610761511874194,0.0,-0.7122819715559285
0.4,0.23892384881258055,0.7610761511874194,0.0,-0.711808851429758
0.4,0.23892384881258055,0.7610761511874194,0.0,-0.7105753612232661
0.47058823529411764,0.7175817515553866,0.8472547453338402,0.026199144417604906,0.6069016265046308
0.47058823529411764,0.7175817515553866,0.8472547453338402,0.02721306530538413,0.6032986697057134
0.4,0.23892384881258055,0.7610761511874194,0.0,-0.7214953492617973
0.4,0.6194619244062902,0.7610761511874194,0.04282471216606893,0.4834330100730838
0.4,0.6194619244062902,0.7610761511874194,0.05041414214625889,0.5030513116231463
0.4,0.7463079496041936,0.7610761511874194,0.04574598075641253,0.5570183228425074
S2,5,20,0.6,0.4,0.6194619244062902,0.7610761511874194,0.4834330100730838,0.04282471216606893
jac,LIP,MLMSSM,avgConf,cc
0.16666666666666666,0.7175817515553866,0.8472547453338402,0.054686984603443546,0.6398736768538329
0.2,0.23892384881258055,0.7610761511874194,0.0,0.11189169212541364
S2,5,20,0.8,0.2,0.23892384881258055,0.7610761511874194,0.11189169212541364,0.0
Scene,Sindex,Num,Noise_Rate,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf
jac,LIP,MLMSSM,avgConf,cc
1.0,0.008805442078259174,0.9911945579217408,0.30591107729495515,-0.7937316375954999
1.0,0.008805442078259174,0.9911945579217408,0.32289182658607896,-0.7989345660174774
1.0,0.008805442078259174,0.9911945579217408,0.22230115315243118,-0.7681134246873152
1.0,0.008805442078259174,0.9911945579217408,0.2985761286000608,-0.7914841977220215
1.0,0.0,1.0,0.3286911381018943,-0.798715891394834
1.0,0.0,1.0,0.3446204870934545,-0.8034999567460386
1.0,0.0,1.0,0.24205742205035066,-0.7726971658695236
1.0,0.0,1.0,0.3216837703297155,-0.7966113668860302
S3,1,20,0,1.0,0.0,1.0,-0.8034999567460386,0.3446204870934545
jac,LIP,MLMSSM,avgConf,cc
1.0,0.008805442078259174,0.9911945579217408,0.4734407453226724,-0.8541760428654624
1.0,0.008805442078259174,0.9911945579217408,0.4546345825780193,-0.8480518134194346
1.0,0.008805442078259174,0.9911945579217408,0.3760937247854049,-0.8224749724369979
0.75,0.03525120127445003,0.96474879872555,0.16308127129468364,-0.8531452817851926
1.0,0.17795782193812693,0.8220421780618731,0.12818547500917446,-0.8218795424553798
1.0,0.17795782193812693,0.8220421780618731,0.12401420579958279,-0.8179134738919418
1.0,0.17795782193812693,0.8220421780618731,0.09903073521819321,-0.7941590355424387
0.75,0.25137899448792766,0.7486210055120723,0.08794534114582153,-0.819789887183628
1.0,0.0,1.0,0.49357132982802115,-0.8579531036104786
1.0,0.0,1.0,0.47397507922653626,-0.8516818953482164
1.0,0.0,1.0,0.393958598555171,-0.8260749552805389
0.75,0.0,1.0,0.17356870904703137,-0.8570200779584916
S3,1,20,0.2,1.0,0.0,1.0,-0.8579531036104786,0.49357132982802115
jac,LIP,MLMSSM,avgConf,cc
0.8333333333333334,0.42285540155047696,0.577144598449523,0.12138091983991013,-0.828882156124737
1.0,0.25504832084193996,0.74495167915806,0.38717475711494675,-0.8308759742360383
1.0,0.25504832084193996,0.74495167915806,0.3879048078821724,-0.8311227519601709
1.0,0.25504832084193996,0.74495167915806,0.28599050587325403,-0.7966728470557478
