Scene,Sindex,Num,Noise_Rate,Jaccard,Precisiom,Recall,best_argminC,best_avgConf
S2,2,80,0.0,1.0,0.5,1.0,0.760782967032967,0.9905660377358491
S2,2,80,0.2,1.0,0.5,1.0,0.7174917032766651,0.8860930735930737
S2,2,80,0.4,0.7164179104477612,0.4883059025710878,0.9766118051421756,0.7856646934685957,0.7385770047423394
S2,2,80,0.6,0.4,0.3255372683807252,0.9766118051421756,0.7991278885174431,0.8287689789182799
S2,2,80,0.8,0.2,0.3255372683807252,0.9766118051421756,0.6683973550097773,0.8220041939552152
S2,2,100,0.0,1.0,0.5,1.0,0.7727931769722816,0.9926470588235294
S2,2,100,0.2,1.0,0.5,1.0,0.7234961612598614,0.8904653634914073
S2,2,100,0.4,1.0,1.0,1.0,0.8458488540562678,0.8
S2,2,100,0.6,0.625,0.4883059025710878,0.9766118051421756,0.7598743567833864,0.6130631961049302
S2,2,100,0.8,0.2,0.4883059025710878,0.9766118051421756,0.5361247241738776,1.0
S2,3,10,0.0,1.0,1.0,1.0,1.0,1.0
S2,3,10,0.2,1.0,1.0,1.0,0.47138047138047134,0.9166666666666666
S2,3,10,0.4,0.75,0.1347956168956519,0.2695912337913038,0.7622904747494317,0.2580679219322408
S2,3,10,0.6,0.6666666666666666,0.1347956168956519,0.2695912337913038,0.7463980699479454,0.4230191021423164
S2,3,10,0.8,0.2222222222222222,0.10736339226142354,0.21472678452284708,0.29627586262939554,0.30795736184063455
S2,3,20,0.0,1.0,1.0,1.0,1.0,1.0
S2,3,20,0.2,1.0,0.743947655766029,0.743947655766029,0.7238084667867599,0.713400323663891
S2,3,20,0.4,0.8571428571428571,0.5,1.0,0.3277310924369748,0.925
S2,3,20,0.6,0.4444444444444444,0.08986374459710127,0.2695912337913038,0.6887012834424838,0.2882257610220577
S2,3,20,0.8,0.23529411764705882,0.10736339226142354,0.21472678452284708,0.42005529674420083,0.26709694998600714
S2,3,40,0.0,1.0,1.0,1.0,1.0,1.0
S2,3,40,0.2,0.9375,0.6967869399687315,0.6967869399687315,0.4957620261283595,0.6328393964523901
S2,3,40,0.4,0.8518518518518519,0.5,1.0,0.3395432697280152,0.9028592049753507
S2,3,40,0.6,0.7272727272727273,0.09285618149736996,0.18571236299473992,0.555676640962029,0.7452406343665046
S2,3,40,0.8,0.2962962962962963,0.1347956168956519,0.2695912337913038,0.49062050954861924,0.293901919856168
S2,3,60,0.0,0.9666666666666667,1.0,1.0,0.9933333333333333,0.9933333333333333
S2,3,60,0.2,0.9791666666666666,0.873391894492963,0.873391894492963,0.6791406371362603,0.7028067895568274
S2,3,60,0.4,0.7727272727272727,0.3719738278830145,0.743947655766029,0.4835757854617534,0.5298281853570661
S2,3,60,0.6,0.7058823529411765,0.1347956168956519,0.2695912337913038,0.3524431761000473,0.2651503275035129
S2,3,60,0.8,0.24489795918367346,0.08986374459710127,0.2695912337913038,0.5946875415491383,0.30675565191697624
S2,3,80,0.0,0.975,1.0,1.0,0.995,0.995
S2,3,80,0.2,0.8732394366197183,0.5,1.0,0.36484512489214727,0.9799013064677253
S2,3,80,0.4,0.8421052631578947,0.3719738278830145,0.743947655766029,0.5188968808422909,0.5576321234477397
S2,3,80,0.6,0.6530612244897959,0.1347956168956519,0.2695912337913038,0.5272436585946793,0.2665299134127367
S2,3,80,0.8,0.35555555555555557,0.1347956168956519,0.2695912337913038,0.4255199009569912,0.2738446392850933
S2,3,100,0.0,0.98,1.0,1.0,0.996,0.996
S2,3,100,0.2,0.8333333333333334,0.24798255192200966,0.743947655766029,0.7396193151003645,0.5776469250894751
S2,3,100,0.4,0.8529411764705882,0.10736339226142354,0.21472678452284708,0.5757074773620332,0.548067808560873
S2,3,100,0.6,0.47619047619047616,0.09285618149736996,0.18571236299473992,0.5734811314824342,0.46201662265156473
S2,3,100,0.8,0.24096385542168675,0.08986374459710127,0.2695912337913038,0.6373075257428974,0.3301718485893044
S2,4,10,0.0,1.0,0.5,1.0,0.7783549194093521,1.0
S2,4,10,0.2,1.0,1.0,1.0,0.845307678041698,0.9
S2,4,10,0.4,0.6,0.4823505889183323,0.9647011778366646,0.7488379255579951,0.8763549984432446
S2,4,10,0.6,0.5,0.4823505889183323,0.9647011778366646,0.7526743197162227,0.7988752986565575
S2,4,10,0.8,0.25,0.32156705927888823,0.9647011778366646,0.742026794838837,0.5153632552036089
S2,4,20,0.0,1.0,0.5,1.0,0.7999999999999999,1.0
S2,4,20,0.2,1.0,1.0,1.0,0.8456451265937854,0.9
S2,4,20,0.4,0.8,0.5,1.0,0.7180020448183769,0.8873626373626373
S2,4,20,0.6,0.4,0.5,1.0,0.7977989943925698,0.6498700190831259
S2,4,20,0.8,0.2,0.32156705927888823,0.9647011778366646,0.715126050420168,1.0
S2,4,40,0.0,1.0,1.0,1.0,0.8008203654023089,1.0
S2,4,40,0.2,1.0,0.5,1.0,0.7507608306480487,0.9152421652421653
S2,4,40,0.4,0.8,0.5,1.0,0.7337850627980614,0.8866666666666667
S2,4,40,0.6,0.4,0.32156705927888823,0.9647011778366646,0.7903336935520844,0.9583333333333334
S2,4,40,0.8,0.2,0.32156705927888823,0.9647011778366646,0.7536520457088309,0.786662388375948
S2,4,60,0.0,1.0,1.0,1.0,0.8232558139534883,1.0
S2,4,60,0.2,1.0,1.0,1.0,0.8267612023185368,0.9
S2,4,60,0.4,1.0,0.5,1.0,0.7716876775125816,0.8339208773991382
S2,4,60,0.6,0.4,0.32156705927888823,0.9647011778366646,0.7993104678573,1.0
S2,4,60,0.8,0.2222222222222222,0.32156705927888823,0.9647011778366646,0.7813760197329025,0.8607818112735511
S2,4,80,0.0,1.0,0.5,1.0,0.775,1.0
S2,4,80,0.2,1.0,0.5,1.0,0.7776822829880904,0.9166666666666666
S2,4,80,0.4,0.6956521739130435,0.5,1.0,0.7714492287313535,0.9144144144144144
S2,4,80,0.6,0.4,0.3333333333333333,1.0,0.7853085176325765,0.9375
S2,4,80,0.8,0.2318840579710145,0.32156705927888823,0.9647011778366646,0.7284978251494032,0.638724072920705
S2,4,100,0.0,1.0,1.0,1.0,0.8139814814814816,1.0
S2,4,100,0.2,1.0,0.5,1.0,0.7617534319344591,0.9153645833333333
S2,4,100,0.4,1.0,0.5,1.0,0.7581582111845271,0.8330881322684601
S2,4,100,0.6,0.4,0.32156705927888823,0.9647011778366646,0.7540396825396827,0.9611111111111111
S2,4,100,0.8,0.21978021978021978,0.32156705927888823,0.9647011778366646,0.676988455138386,0.8386941424881256
S2,5,10,0.0,0.8,0.3805380755937097,0.7610761511874194,0.25810826216981564,0.5279335094374183
S2,5,10,0.2,0.875,0.2536920503958065,0.7610761511874194,0.5386823787511076,0.5345359547937795
S2,5,10,0.4,0.5555555555555556,0.3805380755937097,0.7610761511874194,0.700631916248782,0.6544134205056793
S2,5,10,0.6,0.2,0.7610761511874194,0.7610761511874194,0.15855578116074898,0.04514754239627786
S2,5,10,0.8,0.125,0.7610761511874194,0.7610761511874194,0.20693646299519725,0.3574142231716344
S2,5,20,0.0,0.5,0.3805380755937097,0.7610761511874194,0.2964450287802747,0.7136550360945093
S2,5,20,0.2,0.8888888888888888,0.2536920503958065,0.7610761511874194,0.484417451925508,0.2116808232235422
S2,5,20,0.4,0.631578947368421,0.3805380755937097,0.7610761511874194,0.2146383326829033,0.5
S2,5,20,0.6,0.5,0.3805380755937097,0.7610761511874194,0.14249369050486124,0.5
S2,5,20,0.8,0.2727272727272727,0.7610761511874194,0.7610761511874194,0.0,1.0
S2,5,40,0.0,0.75,0.3805380755937097,0.7610761511874194,0.1359802608721119,0.5278098427392403
S2,5,40,0.2,0.9142857142857143,0.2536920503958065,0.7610761511874194,0.3896785261410293,0.3647582541050533
S2,5,40,0.4,0.6333333333333333,0.3805380755937097,0.7610761511874194,0.1739361494308446,0.29231428408702387
S2,5,40,0.6,0.6153846153846154,0.3805380755937097,0.7610761511874194,0.0,0.5351245172568434
S2,5,40,0.8,0.36363636363636365,0.3805380755937097,0.7610761511874194,0.1262079325376738,0.28029797615160723
S2,5,60,0.0,0.7,0.3805380755937097,0.7610761511874194,0.1547333610325998,0.5246537262173488
S2,5,60,0.2,0.75,0.3805380755937097,0.7610761511874194,0.18764863277000815,0.5324469327592091
S2,5,60,0.4,0.8780487804878049,0.3805380755937097,0.7610761511874194,0.13523331073695316,0.5303248079077689
S2,5,60,0.6,0.5128205128205128,0.3805380755937097,0.7610761511874194,0.06454842310055559,0.5215226056138618
S2,5,60,0.8,0.3157894736842105,0.3805380755937097,0.7610761511874194,0.09321261936892647,0.2835644065701343
S2,5,80,0.0,0.725,0.3805380755937097,0.7610761511874194,0.10304016377994357,0.5374886785834168
S2,5,80,0.2,0.84375,0.3805380755937097,0.7610761511874194,0.15152736898506794,0.5304744978779911
S2,5,80,0.4,0.8363636363636363,0.3805380755937097,0.7610761511874194,0.17395932125416744,0.2952717344420074
S2,5,80,0.6,0.21875,0.7610761511874194,0.7610761511874194,1.0,1.0
S2,5,80,0.8,0.3125,0.3805380755937097,0.7610761511874194,0.07478165903671931,0.26085064505819033
S2,5,100,0.0,0.72,0.3805380755937097,0.7610761511874194,0.14306116438531558,0.5199335723027537
S2,5,100,0.2,0.7073170731707317,0.3805380755937097,0.7610761511874194,0.11054941888980649,0.2777414591800347
S2,5,100,0.4,0.9523809523809523,0.3805380755937097,0.7610761511874194,0.12216632602902072,0.5383654762673801
S2,5,100,0.6,0.15,0.7610761511874194,0.7610761511874194,1.0,1.0
S2,5,100,0.8,0.325,0.3805380755937097,0.7610761511874194,0.08030628669110362,0.5118384933578265
