gamma(cc),0.8,mu,10,min_support,0.3
Scene,Sindex,Num,Noise_Rate,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf
S2,1,10,0.2,0.6666666666666666,0.5117439494180065,0.976512101163987,0.28484056292728194,0.2957795948373529
S2,1,20,0.2,0.6842105263157895,0.5117439494180065,0.976512101163987,0.41640847375033047,0.15917628823092494
S2,1,40,0.2,0.8,0.6744959662786709,0.976512101163987,0.702797531423455,0.13008894020796388
S2,1,60,0.2,0.8,0.5117439494180065,0.976512101163987,0.5643293292582058,0.17544683155812746
S2,1,80,0.2,0.8,0.5117439494180065,0.976512101163987,0.40232346409820774,0.2437081848177406
S2,1,100,0.2,0.9090909090909091,0.5012487030999995,0.997502593800001,0.4494892641408299,0.4221347975566413
S2,2,10,0.2,0.7777777777777778,0.5,1.0,0.6761979438658742,0.22903762375503625
S2,2,20,0.2,0.8,0.5,1.0,0.7004601062857194,0.20733596420234512
S2,2,40,0.2,0.84375,0.5,1.0,0.7851078191214006,0.08203633457356918
S2,2,60,0.2,1.0,0.5,1.0,0.7743614623845648,0.21510047404548355
S2,2,80,0.2,1.0,0.5,1.0,0.7098890879237569,0.2373661782029683
S2,2,100,0.2,1.0,0.5,1.0,0.7157435395594063,0.2694076777677425
S2,3,10,0.2,1.0,0.0,1.0,0.47138047138047134,0.5065937149270483
S2,3,20,0.2,1.0,0.0,1.0,0.7237559778781849,0.27421281607680176
S2,3,40,0.2,0.9375,0.30321306003126847,0.6967869399687315,0.49562166962767557,0.16286715440502952
S2,3,60,0.2,0.9791666666666666,0.12660810550703705,0.873391894492963,0.6789936868887653,0.11585991115460206
S2,3,80,0.2,0.8732394366197183,0.5,1.0,0.36471000226504025,0.6289057482506626
S2,3,100,0.2,0.9411764705882353,0.5633040527535185,0.873391894492963,0.05530445438726149,0.8374645856691533
S2,4,10,0.2,0.6666666666666666,0.5,1.0,0.7329195482097363,0.14380460003558998
S2,4,20,0.2,1.0,0.5,1.0,0.7916416091851468,0.1379170256772388
S2,4,40,0.2,0.9696969696969697,0.5,1.0,0.7960547219838974,0.19435537466111347
S2,4,60,0.2,1.0,0.5,1.0,0.7190919739971623,0.2640503667500656
S2,4,80,0.2,0.75,0.5,1.0,0.7348937567190915,0.17175640526469702
S2,4,100,0.2,1.0,0.5,1.0,0.7584283036365052,0.22466167761805023
S2,5,10,0.2,0.8,0.6194619244062902,0.7610761511874194,0.43518732682679695,0.08042488963256529
S2,5,20,0.2,0.9411764705882353,0.6194619244062902,0.7610761511874194,0.0773782035942237,0.13116791757443247
S2,5,40,0.2,0.8,0.6194619244062902,0.7610761511874194,0.050647757164687085,0.47467612141765647
S2,5,60,0.2,0.8571428571428571,0.6194619244062902,0.7610761511874194,0.35174974586295144,0.32412512706852425
S2,5,80,0.2,0.810126582278481,0.6194619244062902,0.7610761511874194,0.4889900434311217,0.2235668559988843
S2,5,100,0.2,0.8333333333333334,0.6194619244062902,0.7610761511874194,0.19500445538471917,0.07281314509948461
Scene,Sindex,Num,Noise_Rate,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf
S3,1,10,0.2,0.7777777777777778,0.6491857661199962,0.7016284677600074,0.7461165155978755,0.07993918403409185
S3,1,20,0.2,1.0,0.5889789109690635,0.8220421780618731,0.7941590355424387,0.06920391132899686
S3,1,40,0.2,1.0,0.5889789109690635,0.8220421780618731,0.7821430776791185,0.07410802267420441
S3,1,60,0.2,1.0,0.5889789109690635,0.8220421780618731,0.7650696930544083,0.07882283920214558
S3,1,80,0.2,1.0,0.5889789109690635,0.8220421780618731,0.7903379588832831,0.07387319980704773
S3,1,100,0.2,0.9876543209876543,0.5889789109690635,0.8220421780618731,0.7970413156230769,0.07466387263089622
S3,2,10,0.2,1.0,0.10851150267169007,0.8914884973283099,0.005961144287711775,0.8836937840034069
S3,2,20,0.2,1.0,0.16573793631152278,0.8342620636884772,0.0,0.9002271833256221
S3,2,40,0.2,0.96875,0.10851150267169007,0.8914884973283099,0.6244868059077898,0.12981108529934263
S3,2,60,0.2,0.9411764705882353,0.554255751335845,0.8914884973283099,0.39975070343727315,0.5763548795452988
S3,2,80,0.2,0.9696969696969697,0.5785957271664721,0.8428085456670558,0.0,0.7814999853100786
S3,2,100,0.2,0.8888888888888888,0.70283716755723,0.8914884973283099,0.7289083284390189,0.15264486551272524
S3,3,10,0.2,0.75,0.5,1.0,0.5682910153281222,0.28657810174731346
S3,3,20,0.2,0.8125,0.5,1.0,0.7530899968836667,0.22759339582031604
S3,3,40,0.2,0.9411764705882353,0.5469785299355284,0.9060429401289432,0.7950532171594964,0.13516023696877644
S3,3,60,0.2,1.0,0.5,1.0,0.7198968162596049,0.2620694300839731
S3,3,80,0.2,1.0,0.5137915314858721,0.9724169370282558,0.6981377227171546,0.14006302352371958
S3,3,100,0.2,0.7875,0.5137915314858721,0.9724169370282558,0.7274081405452522,0.1371936003550872
S3,4,10,0.2,1.0,0.30321306003126847,0.6967869399687315,0.0028493388153341477,0.33297441642554754
S3,4,20,0.2,0.8421052631578947,0.5,1.0,0.3854251012145749,0.6077964991664683
S3,4,40,0.2,0.8421052631578947,0.6666666666666667,1.0,0.7131877669328419,0.1374103591881976
S3,4,60,0.2,0.8135593220338984,0.7520174480779903,0.743947655766029,0.7285696766323337,0.12630019148175142
S3,4,80,0.2,0.9552238805970149,0.5,1.0,0.4210665445637721,0.5535002375117197
S3,4,100,0.2,0.8791208791208791,0.6666666666666667,1.0,0.7360594172419795,0.25713723625123114
S3,5,10,0.2,0.8,0.67107523985451,0.98677428043647,0.7598171552616064,0.15687685370903823
S3,5,20,0.2,0.7222222222222222,0.5182014870182007,0.9635970259635986,0.733885284248947,0.12423337926029629
S3,5,40,0.2,0.9696969696969697,0.5182014870182007,0.9635970259635986,0.7262418466006507,0.1289353066102431
S3,5,60,0.2,0.9795918367346939,0.5182014870182007,0.9635970259635986,0.744247038327261,0.12840006649044505
S3,5,80,0.2,0.859375,0.506612859781765,0.98677428043647,0.7243215277569768,0.25123255452411536
S3,5,100,0.2,1.0,0.5182014870182007,0.9635970259635986,0.7082019736163275,0.13386316006800267
Scene,Sindex,Num,Noise_Rate,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf
S4,1_2,10,0.2,0.875,0.0,1.0,0.39995485995992264,0.459880507897768
S4,1_2,20,0.2,0.8888888888888888,0.011694097428912142,0.9883059025710879,0.6177258536726186,0.31302924128866505
S4,1_2,40,0.2,0.8181818181818182,0.012942800528911724,0.9870571994710883,0.5163123364147671,0.21596611792506176
S4,1_2,60,0.2,0.8958333333333334,0.0,1.0,0.5833814463968091,0.3489437413501998
S4,1_2,80,0.2,0.8,0.04516080417425794,0.9548391958257421,0.17442732219744647,0.3386651613172681
S4,1_2,100,0.2,0.8470588235294118,0.011694097428912142,0.9883059025710879,0.3445876387649013,0.33975610622995583
S4,1_3,10,0.2,1.0,0.0,1.0,0.412190962054631,0.5469697868467132
S4,1_3,20,0.2,0.8235294117647058,0.44524559278499387,0.5547544072150061,0.16520273905458838,0.4730109748495963
S4,1_3,40,0.2,0.84375,0.0,1.0,0.2608021892594403,0.6569727611808369
S4,1_3,60,0.2,0.9795918367346939,0.06330405275351847,0.9366959472464815,0.36755744523978773,0.3607783908147151
S4,1_3,80,0.2,0.8289473684210527,0.06918678269405698,0.930813217305943,0.2074016169270486,0.27188335554135745
S4,1_3,100,0.2,0.9195402298850575,0.43517334190151546,0.8472399871477267,0.0977156659530913,0.5973589240788616
S4,1_4,10,0.2,0.75,0.0,1.0,0.6131776588968773,0.33620551207078675
S4,1_4,20,0.2,0.9411764705882353,0.0,1.0,0.6218008788359731,0.32783370284117863
S4,1_4,40,0.2,0.7428571428571429,0.33333333333333337,1.0,0.7437761618107503,0.23184500334198885
S4,1_4,60,0.2,0.8113207547169812,0.06694681266993496,0.933053187330065,0.7041041301470926,0.2510683198783554
