Scene,Sindex,Num,Noise_Rate,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf
S2,1,10,0.0,0.8,0.5,1.0,0.5470514311619331,0.27502339630556116
S2,1,10,0.2,0.6666666666666666,0.5117439494180065,0.976512101163987,0.34790647261810415,0.26969644715107854
S2,1,10,0.4,0.6666666666666666,0.0,1.0,0.23187536830114613,0.6539526963276466
S2,1,10,0.6,0.4,0.5117439494180065,0.976512101163987,0.4938474574894082,0.1486663094942365
S2,1,10,0.8,0.2,0.5117439494180065,0.976512101163987,0.3081460135257656,0.21142023478710886
S2,1,20,0.0,1.0,0.5,1.0,0.6334972080739785,0.32350595590924214
S2,1,20,0.2,0.6842105263157895,0.6744959662786709,0.976512101163987,0.4724964454962929,0.21655074327917564
S2,1,20,0.4,0.631578947368421,0.16008241936129153,0.8399175806387085,0.4505947168893013,0.0
S2,1,20,0.6,0.4,0.5800412096806458,0.8399175806387085,0.05743163851370432,0.4712841807431478
S2,1,20,0.8,0.1875,0.5514558087350405,0.897088382529919,0.46281266482403394,0.4915558328385173
S2,1,40,0.0,1.0,0.5,1.0,0.6815868633164844,0.2824012097688211
S2,1,40,0.2,0.8,0.6744959662786709,0.976512101163987,0.702797531423455,0.13008894020796388
S2,1,40,0.4,0.5405405405405406,0.5117439494180065,0.976512101163987,0.6441781306250943,0.16859586877133764
S2,1,40,0.6,0.41025641025641024,0.5800412096806458,0.8399175806387085,0.20030109953180675,0.3998494502340966
S2,1,40,0.8,0.2222222222222222,0.7009705391566936,0.897088382529919,0.6314737534447349,0.23564074679432537
S2,1,60,0.0,0.6333333333333333,0.6666666666666667,1.0,0.7010471528803586,0.2567949618726757
S2,1,60,0.2,0.9411764705882353,0.5,1.0,0.6402432973568306,0.29876472248247565
S2,1,60,0.4,0.6206896551724138,0.5800412096806458,0.8399175806387085,0.37039250098367066,0.3148037495081647
S2,1,60,0.6,0.5,0.5012487030999995,0.997502593800001,0.3223384159442282,0.2073006566916254
S2,1,60,0.8,0.2,0.5117439494180065,0.976512101163987,0.6553754448859361,0.11712986893339372
S2,1,80,0.0,1.0,0.6666666666666667,1.0,0.6671756998778755,0.29503000674220886
S2,1,80,0.2,0.8,0.5117439494180065,0.976512101163987,0.40232346409820774,0.2437081848177406
S2,1,80,0.4,0.6233766233766234,0.5800412096806458,0.8399175806387085,0.4350213238872461,0.28248933805637694
S2,1,80,0.6,0.4,0.5117439494180065,0.976512101163987,0.4491535042061894,0.24231219547308697
S2,1,80,0.8,0.3076923076923077,0.7009705391566936,0.897088382529919,0.38366792015484735,0.4095134036133061
S2,1,100,0.0,1.0,0.5,1.0,0.6864865074468711,0.2737824436755356
S2,1,100,0.2,0.9090909090909091,0.5012487030999995,0.997502593800001,0.32745341073387635,0.5193311444725229
S2,1,100,0.4,0.8571428571428571,0.5,1.0,0.508786065569743,0.4274858719715992
S2,1,100,0.6,0.5633802816901409,0.6666666666666667,1.0,0.2883996394757752,0.4379185511640942
S2,1,100,0.8,0.2,0.5117439494180065,0.976512101163987,0.5596162038820884,0.19153662611094235
S2,2,10,0.0,1.0,0.5,1.0,0.6916196938396925,0.2662170172805497
S2,2,10,0.2,0.7777777777777778,0.5,1.0,0.7046297074360482,0.20405613982177823
S2,2,10,0.4,0.6666666666666666,0.5116940974289121,0.9766118051421756,0.7664473220787618,0.14891811433485302
S2,2,10,0.6,0.5,0.5116940974289121,0.9766118051421756,0.5882486936241255,0.262367361654765
S2,2,10,0.8,0.25,0.5451608041742579,0.909678391651484,0.28544569411133713,0.6847812098099686
S2,2,20,0.0,0.75,0.5,1.0,0.6691997540304644,0.18599772463951256
S2,2,20,0.2,0.8,0.5,1.0,0.7004601062857194,0.20733596420234512
S2,2,20,0.4,0.7058823529411765,0.5,1.0,0.7700482786647183,0.1470698208450975
S2,2,20,0.6,0.4,0.5116940974289121,0.9766118051421756,0.6174768638898526,0.38252313611014743
S2,2,20,0.8,0.25,0.5116940974289121,0.9766118051421756,0.5171218079551609,0.3027423440876469
S2,2,40,0.0,1.0,0.5,1.0,0.6975247079726359,0.3010021980726854
S2,2,40,0.2,0.84375,0.5,1.0,0.7922590557075027,0.07930630859126671
S2,2,40,0.4,0.6666666666666666,0.6666666666666667,1.0,0.7542643177854391,0.2196733771759287
S2,2,40,0.6,0.4444444444444444,0.5116940974289121,0.9766118051421756,0.5889410644922795,0.26840649973895236
S2,2,40,0.8,0.27586206896551724,0.5116940974289121,0.9766118051421756,0.5584315851916345,0.24026743065952783
S2,2,60,0.0,1.0,0.5,1.0,0.7477581130458785,0.2512936091836173
S2,2,60,0.2,1.0,0.5,1.0,0.7743614623845648,0.21510047404548355
S2,2,60,0.4,0.7058823529411765,0.5,1.0,0.7400961776341144,0.15145735687873052
S2,2,60,0.6,0.4,0.6666666666666667,1.0,0.7478874466709302,0.24819776212830783
S2,2,60,0.8,0.2,0.6744627316192748,0.9766118051421756,0.6603725685393538,0.25005795082010285
S2,2,80,0.0,1.0,0.5,1.0,0.7547604885792698,0.2120581949063176
S2,2,80,0.2,1.0,0.5,1.0,0.7098890879237569,0.2373661782029683
S2,2,80,0.4,0.7384615384615385,0.5,1.0,0.7114648477466182,0.19058993200847893
S2,2,80,0.6,0.4,0.6666666666666667,1.0,0.7384088901466132,0.23321573345812263
S2,2,80,0.8,0.2,0.5116940974289121,0.9766118051421756,0.5853527305884767,0.4088882795585855
S2,2,100,0.0,1.0,0.5,1.0,0.7616447423674575,0.20586478335970448
S2,2,100,0.2,1.0,0.5,1.0,0.7157435395594063,0.2694076777677425
S2,2,100,0.4,0.6419753086419753,0.5116940974289121,0.9766118051421756,0.6635091582349785,0.19306934159853006
S2,2,100,0.6,0.4,0.6666666666666667,1.0,0.7394459544773029,0.20869156814128745
S2,2,100,0.8,0.2597402597402597,0.5116940974289121,0.9766118051421756,0.5255454134459875,0.2632928228637629
S2,3,10,0.0,1.0,0.0,1.0,0.8833333333333333,0.1166666666666667
S2,3,10,0.2,1.0,0.0,1.0,0.47138047138047134,0.5065937149270483
S2,3,10,0.4,0.8571428571428571,0.8563263051034412,0.14367369489655876,0.7509824565322004,0.23518323549736628
S2,3,10,0.6,0.5,0.8926366077385764,0.21472678452284708,0.32019947434921825,0.1751246398928064
S2,3,10,0.8,0.2222222222222222,0.8926366077385764,0.21472678452284708,0.1137489883706919,0.15834650276286177
S2,3,20,0.0,1.0,0.0,1.0,0.9966736491498345,0.003326350850165527
S2,3,20,0.2,1.0,0.0,1.0,0.7237559778781849,0.27421281607680176
S2,3,20,0.4,0.8571428571428571,0.5633040527535185,0.873391894492963,0.057159417466528174,0.603365959735932
S2,3,20,0.6,0.5333333333333333,0.8926366077385764,0.21472678452284708,0.5954379532499396,0.08180893786481658
S2,3,20,0.8,0.25,0.869652819589988,0.39104154123003626,0.5154706235219143,0.19825346058201906
S2,3,40,0.0,1.0,0.0,1.0,0.9898152779579878,0.010184722042012151
S2,3,40,0.2,0.9375,0.30321306003126847,0.6967869399687315,0.49562166962767557,0.16286715440502952
S2,3,40,0.4,0.8518518518518519,0.6516065300156342,0.6967869399687315,0.34433251518880426,0.42812054203704014
S2,3,40,0.6,0.6666666666666666,0.9281631525517207,0.14367369489655876,0.5053558712268368,0.47403395674094806
S2,3,40,0.8,0.24242424242424243,0.8926366077385764,0.21472678452284708,0.2886133861706548,0.293099775051509
S2,3,60,0.0,0.9666666666666667,0.0,1.0,0.9884295368077138,0.011531894981645207
S2,3,60,0.2,0.9791666666666666,0.12660810550703705,0.873391894492963,0.6789936868887653,0.11585991115460206
S2,3,60,0.4,0.7727272727272727,0.5633040527535185,0.873391894492963,0.25132408771700215,0.49081562432964354
S2,3,60,0.6,0.8275862068965517,0.9281631525517207,0.14367369489655876,0.3317389359186827,0.6371791541240468
S2,3,60,0.8,0.2857142857142857,0.8650543744846465,0.40483687654606054,0.16251048802487253,0.6413469269391596
S2,3,80,0.0,0.975,0.0,1.0,0.9884629727876222,0.01150818464434687
S2,3,80,0.2,0.8732394366197183,0.5,1.0,0.36471000226504025,0.6289057482506626
S2,3,80,0.4,0.8135593220338984,0.5633040527535185,0.873391894492963,0.31829551446375953,0.5353013854942961
S2,3,80,0.6,0.48484848484848486,0.8926366077385764,0.21472678452284708,0.49940233269942014,0.08814494287424701
S2,3,80,0.8,0.2857142857142857,0.7685066752348488,0.6944799742954536,0.3256209827712079,0.34009407277445297
S2,3,100,0.0,0.98,0.0,1.0,0.9891815051665547,0.010796857843778434
S2,3,100,0.2,0.8333333333333334,0.7520174480779903,0.743947655766029,0.7396193151003645,0.12949467390708463
S2,3,100,0.4,0.8405797101449275,0.5633040527535185,0.873391894492963,0.44589706886388686,0.4405508633118279
S2,3,100,0.6,0.449438202247191,0.8926366077385764,0.21472678452284708,0.5313344688887943,0.10737075639003069
S2,3,100,0.8,0.2702702702702703,0.8650543744846465,0.40483687654606054,0.3059105713156537,0.4093012318734937
S2,4,10,0.0,0.7,0.5,1.0,0.6829082666797532,0.1295815745980976
S2,4,10,0.2,1.0,0.5,1.0,0.7685654782006185,0.15747516523980734
S2,4,10,0.4,0.5,0.6666666666666667,1.0,0.6547898744951135,0.15305828617199457
S2,4,10,0.6,0.5,0.5,1.0,0.6849543618586402,0.19313509240742188
S2,4,10,0.8,0.2222222222222222,0.5176494110816676,0.9647011778366646,0.5794791984067669,0.405502201536332
S2,4,20,0.0,0.85,0.6666666666666667,1.0,0.7473368155071586,0.14939760719195314
S2,4,20,0.2,1.0,0.5,1.0,0.7576532365526376,0.2295970389393993
S2,4,20,0.4,0.8571428571428571,0.5,1.0,0.703516710968197,0.274864715873234
S2,4,20,0.6,0.29411764705882354,0.5176494110816676,0.9647011778366646,0.7632338356161881,0.14206079279799722
S2,4,20,0.8,0.17647058823529413,0.5176494110816676,0.9647011778366646,0.5106832765761801,0.45261796916703345
S2,4,40,0.0,0.65,0.5,1.0,0.769126603085902,0.11234700689970697
S2,4,40,0.2,0.9696969696969697,0.5,1.0,0.7960547219838975,0.19435537466111336
S2,4,40,0.4,0.6666666666666666,0.5176494110816676,0.9647011778366646,0.6588148040128344,0.32341513369616737
S2,4,40,0.6,0.4,0.6666666666666667,1.0,0.8135782975020875,0.17951719499798977
S2,4,40,0.8,0.15625,0.6784329407211118,0.9647011778366646,0.785586635631825,0.11820013408953346
S2,4,60,0.0,1.0,0.5,1.0,0.7230532162892299,0.2018286631487317
S2,4,60,0.2,0.7708333333333334,0.5,1.0,0.7191507252120994,0.18375237746307144
S2,4,60,0.4,0.8571428571428571,0.5,1.0,0.7904099029325118,0.1897024350954557
S2,4,60,0.6,0.4528301886792453,0.5176494110816676,0.9647011778366646,0.7853712766776701,0.20667951134742873
S2,4,60,0.8,0.23076923076923078,0.6784329407211118,0.9647011778366646,0.7475542932293047,0.1909129725226514
S2,4,80,0.0,0.775,0.5,1.0,0.7055404527680402,0.20402621951337602
S2,4,80,0.2,0.75,0.5,1.0,0.7348937567190915,0.17175640526469702
S2,4,80,0.4,1.0,0.0,1.0,0.8112329140659406,0.16989037734065351
S2,4,80,0.6,0.4,0.5176494110816676,0.9647011778366646,0.7854712249193159,0.20976146896778003
S2,4,80,0.8,0.2807017543859649,0.5176494110816676,0.9647011778366646,0.6220688683258951,0.33316659066219445
