Scene,Sindex,Num,Noise_Rate,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf,Graph_time,Cluster_time
S2,2,10,0.8,0.2,0.6744627316192748,0.9766118051421756,0.583338252545684,0.1029993694018961,0.05684638023376465,0.6841721534729004
S2,2,20,0.8,0.2222222222222222,0.6744627316192748,0.9766118051421756,0.6731257834493144,0.021604592808694464,0.050863027572631836,0.35205960273742676
S2,2,40,0.8,0.21621621621621623,0.6744627316192748,0.9766118051421756,0.6527801167290159,0.049696120215636526,0.11469292640686035,0.5515258312225342
S2,2,60,0.8,0.2,0.09032160834851599,0.909678391651484,-0.7158504262552511,0.0,0.15857505798339844,0.14461469650268555
S2,2,80,0.8,0.2222222222222222,0.5116940974289121,0.9766118051421756,0.6612249203188737,0.050956181107871416,0.3670163154602051,0.8148245811462402
S2,2,100,0.8,0.23529411764705882,0.5116940974289121,0.9766118051421756,0.6585382095771011,0.03524800994466604,1.4321701526641846,3.608353614807129
S2,3,10,0.0,1.0,0.0,1.0,-0.8833333333333333,0.611111111111111,0.003989458084106445,0.007979154586791992
S2,3,20,0.0,1.0,0.0,1.0,-0.9966736491498345,0.9889121638327816,0.005983591079711914,0.007978677749633789
S2,3,40,0.0,1.0,0.0,1.0,-0.9973864386177274,0.9912881287257579,0.011968374252319336,0.01795220375061035
S2,3,60,0.0,0.9666666666666667,0.0,1.0,-0.9884295368077138,0.9582270167278492,0.016954898834228516,0.009973764419555664
S2,3,80,0.0,0.975,0.0,1.0,-0.9949645593405051,0.9807571598071795,0.02892279624938965,0.02293872833251953
S2,3,100,0.0,0.98,0.0,1.0,-0.9959688794668046,0.9845898056929031,0.034906625747680664,0.025930404663085938
S2,3,10,0.2,1.0,0.30321306003126847,0.6967869399687315,0.4799605245073121,0.10950316570364363,0.015956878662109375,0.18251276016235352
S2,3,20,0.2,1.0,0.0,1.0,0.48748798415248984,0.29515557756598626,0.02592945098876953,0.19148898124694824
S2,3,40,0.2,0.9375,0.0,1.0,0.49186423117700606,0.288591612233563,0.09773802757263184,0.5116329193115234
S2,3,60,0.2,0.9791666666666666,0.0,1.0,-0.9614787786533162,0.8074603486688853,0.12765741348266602,0.4248661994934082
S2,3,80,0.2,0.8732394366197183,0.5,1.0,0.36471000226504025,0.47417221754357675,0.22739219665527344,0.9155519008636475
S2,3,100,0.2,0.9176470588235294,0.6280261721169855,0.743947655766029,0.5530794333537146,0.15216071247219237,0.21542572975158691,0.7589690685272217
S2,3,10,0.4,1.0,0.6089584587699637,0.39104154123003626,-0.9133961675329874,0.1753986813626349,0.043881893157958984,0.26928091049194336
S2,3,20,0.4,0.8571428571428571,0.5,1.0,0.32764210875747174,0.49869360434267174,0.051859378814697266,0.4308497905731201
S2,3,40,0.4,0.8518518518518519,0.5,1.0,0.3395432697280152,0.4899274337095453,0.0857696533203125,0.6283211708068848
S2,3,60,0.4,0.7727272727272727,0.5,1.0,0.5663268942957599,0.18309526450966326,0.1077110767364502,0.3560495376586914
S2,3,80,0.4,0.8421052631578947,0.6280261721169855,0.743947655766029,0.5188968808422909,0.08025317276188476,0.17253708839416504,0.5415542125701904
S2,3,100,0.4,0.8529411764705882,0.8926366077385764,0.21472678452284708,0.5757074773620332,0.059024508647874015,0.28025126457214355,0.8307785987854004
S2,3,10,0.6,0.5,0.8926366077385764,0.21472678452284708,0.32019947434921825,0.1397729980570793,0.021941423416137695,0.3151576519012451
S2,3,20,0.6,0.47058823529411764,0.8563263051034412,0.14367369489655876,-0.8249446978426493,0.3273343103344629,0.07380032539367676,0.3361043930053711
S2,3,40,0.6,0.6666666666666666,0.9281631525517207,0.14367369489655876,0.5139334619875827,0.252756202784725,0.10970306396484375,0.7978706359863281
S2,3,60,0.6,0.8275862068965517,0.9281631525517207,0.14367369489655876,0.3317389359186827,0.501618060708771,0.13762903213500977,0.6662216186523438
S2,3,80,0.6,0.7209302325581395,0.8389536025738882,0.32209279485222375,0.5026977113447105,0.20090992723671025,0.16755175590515137,0.7330410480499268
S2,3,100,0.6,0.7142857142857143,0.8389536025738882,0.32209279485222375,0.5322372754382232,0.15345697635399258,0.2692759037017822,1.081113576889038
S2,3,10,0.8,0.3333333333333333,0.6516065300156342,0.6967869399687315,0.2944725044208358,0.11453945846726801,0.10371851921081543,1.41322660446167
S2,3,20,0.8,0.25,0.869652819589988,0.39104154123003626,0.5975925185994695,0.05832391670341461,0.03191328048706055,0.16655588150024414
S2,3,40,0.8,0.38095238095238093,0.8142876370052601,0.18571236299473992,-0.806203898971636,0.05623694580047665,0.1984691619873047,0.43982434272766113
S2,3,60,0.8,0.24489795918367346,0.8926366077385764,0.21472678452284708,0.5175352807345699,0.0595155418817048,1.1180124282836914,3.7120742797851562
S2,3,80,0.8,0.37209302325581395,0.8142876370052601,0.18571236299473992,-0.7947890076651525,0.04663961734885023,0.2982003688812256,0.5415549278259277
S2,3,100,0.8,0.20618556701030927,0.9281631525517207,0.14367369489655876,0.5973368382889703,0.06258407025487643,0.3091721534729004,0.7629609107971191
S2,4,10,0.0,0.7,0.5,1.0,0.6829082666797532,0.009978066658041507,0.029919862747192383,0.09574508666992188
S2,4,20,0.0,1.0,0.5,1.0,0.6398934310317991,0.08467393644329888,0.02094435691833496,0.0827789306640625
S2,4,40,0.0,1.0,0.0,1.0,-0.7897101810720775,0.299033936906925,0.03690004348754883,0.02992105484008789
S2,4,60,0.0,1.0,0.0,1.0,-0.7267414283044827,0.08913809434827594,0.060837745666503906,0.060837507247924805
S2,4,80,0.0,1.0,0.5,1.0,0.6858336069663905,0.014836872797341206,0.07679462432861328,0.06582403182983398
S2,4,100,0.0,0.75,0.0,1.0,-0.7596998795846331,0.18314466352296394,0.13364219665527344,0.07679557800292969
S2,4,10,0.2,1.0,0.0,1.0,-0.7735470137793874,0.23289887696806016,0.055850982666015625,0.11668801307678223
S2,4,20,0.2,1.0,0.0,1.0,-0.8038038185452537,0.3287120920599702,0.02692723274230957,0.017952680587768555
S2,4,40,0.2,1.0,0.0,1.0,-0.7960576737822143,0.3041826336436786,0.03490614891052246,0.02094435691833496
S2,4,60,0.2,0.7708333333333334,0.0,1.0,-0.750922333985564,0.15100554658544874,0.14860177040100098,0.1575791835784912
S2,4,80,0.2,1.0,0.0,1.0,-0.7371737448248474,0.11771685861201697,0.0827786922454834,0.02393651008605957
S2,4,100,0.2,1.0,0.0,1.0,-0.7748816903166645,0.2371253526694378,0.1077115535736084,0.027925729751586914
S2,4,10,0.4,0.5,0.6666666666666667,1.0,0.6547898744951134,0.028635910280847898,0.015958070755004883,0.08377599716186523
S2,4,20,0.4,0.5294117647058824,0.03529882216333535,0.9647011778366646,-0.7236927571197518,0.0652834245592111,0.03490710258483887,0.03789854049682617
S2,4,40,0.4,0.6666666666666666,0.03529882216333535,0.9647011778366646,-0.8220890770155629,0.38661541054928256,0.05186033248901367,0.042885541915893555
S2,4,60,0.4,1.0,0.0,1.0,-0.790238118353723,0.2707143550611692,0.05684828758239746,0.011968135833740234
S2,4,80,0.4,1.0,0.0,1.0,-0.8112329140659406,0.33369874219782175,0.07280492782592773,0.013962984085083008
S2,4,100,0.4,1.0,0.0,1.0,-0.7740866201084531,0.22225986032535935,0.09075736999511719,0.014960289001464844
S2,4,10,0.6,0.5,0.5,1.0,0.6822735417191554,0.018018497179832886,0.03690028190612793,0.33211374282836914
S2,4,20,0.6,0.47058823529411764,0.03529882216333535,0.9647011778366646,-0.7704293381892321,0.2171571260834657,0.03191351890563965,0.038896799087524414
S2,4,40,0.6,0.5517241379310345,0.03529882216333535,0.9647011778366646,-0.7318915150782069,0.09168810584984506,0.03191423416137695,0.011968374252319336
S2,4,60,0.6,0.4186046511627907,0.03529882216333535,0.9647011778366646,-0.8013141016129518,0.2687433775823051,0.06482672691345215,0.025930404663085938
S2,4,80,0.6,0.5333333333333333,0.03529882216333535,0.9647011778366646,-0.7873837428139301,0.25486924987396287,0.09275245666503906,0.024933338165283203
S2,4,100,0.6,0.4878048780487805,0.5176494110816676,0.9647011778366646,0.6713479907094877,0.03658247614770762,0.17353534698486328,0.20644927024841309
S2,4,10,0.8,0.2222222222222222,0.6784329407211118,0.9647011778366646,0.6636086568551218,0.014757621704012873,0.026927709579467773,0.1735367774963379
S2,4,20,0.8,0.17647058823529413,0.5176494110816676,0.9647011778366646,0.5844416350350349,0.15218623957439598,0.02792501449584961,0.17553186416625977
S2,4,40,0.8,0.2,0.13389362533986993,0.8661063746601301,-0.7478441341080606,0.0,0.05585026741027832,0.021941661834716797
S2,4,60,0.8,0.21052631578947367,0.5176494110816676,0.9647011778366646,0.6452662020250222,0.07012380012667224,0.05884265899658203,0.04587745666503906
S2,4,80,0.8,0.2807017543859649,0.5176494110816676,0.9647011778366646,0.6220688683258951,0.09814354018603583,0.07779240608215332,0.049866437911987305
S2,4,100,0.8,0.2,0.5176494110816676,0.9647011778366646,0.628111407304436,0.04584731677013005,0.11668777465820312,0.15658164024353027
S2,5,10,0.0,0.8,0.7463079496041936,0.7610761511874194,0.44943452553174723,0.3430360662362984,0.015956878662109375,0.2483372688293457
S2,5,20,0.0,0.9,0.7463079496041936,0.7610761511874194,0.5076606462785225,0.26459381993430764,0.03789639472961426,0.26329803466796875
S2,5,40,0.0,1.0,0.7463079496041936,0.7610761511874194,0.443848209011064,0.07030055942364263,0.05585002899169922,0.1845076084136963
S2,5,60,0.0,0.9666666666666667,0.6194619244062902,0.7610761511874194,0.5158940929948463,0.13150421928939546,0.08477234840393066,0.1874997615814209
S2,5,80,0.0,0.9875,0.6194619244062902,0.7610761511874194,0.31005611874384614,0.07556716832185925,0.10471987724304199,0.18650174140930176
S2,5,100,0.0,0.98,0.6194619244062902,0.7610761511874194,0.39525365653916145,0.21767595961488467,0.10970544815063477,0.12865710258483887
S2,5,10,0.2,0.8,0.6194619244062902,0.7610761511874194,0.43518732682679695,0.053867493279059084,0.02293872833251953,0.314159631729126
S2,5,20,0.2,0.8,0.6194619244062902,0.7610761511874194,0.28840614135364084,0.0,0.08676385879516602,0.7031242847442627
S2,5,40,0.2,0.8,0.6194619244062902,0.7610761511874194,0.050647757164687085,0.4638230305966521,0.04787182807922363,0.15957355499267578
S2,5,60,0.2,0.8571428571428571,0.6194619244062902,0.7610761511874194,0.35174974586295144,0.24875018152646325,0.07878875732421875,0.13563823699951172
S2,5,80,0.2,0.810126582278481,0.6194619244062902,0.7610761511874194,0.5228650526218861,0.036086109348195124,0.1186821460723877,0.15259289741516113
S2,5,100,0.2,0.8333333333333334,0.6194619244062902,0.7610761511874194,0.19500445538471917,0.06525380190988468,0.1515946388244629,0.15957379341125488
S2,5,10,0.4,0.3,0.6194619244062902,0.7610761511874194,0.5114972642483809,0.15080065987023392,0.0388951301574707,0.4079101085662842
S2,5,20,0.4,0.6,0.5763726273330799,0.8472547453338402,0.39236116028149814,0.044153260954832,0.0638275146484375,0.5076448917388916
S2,5,40,0.4,0.631578947368421,0.6194619244062902,0.7610761511874194,0.0767362777772047,0.4034519630460059,0.09973025321960449,0.5255975723266602
S2,5,60,0.4,0.6,0.6194619244062902,0.7610761511874194,0.3769817791749537,0.0418061762835476,0.09275126457214355,0.13863015174865723
S2,5,80,0.4,0.6075949367088608,0.7463079496041936,0.7610761511874194,0.47281223732483313,0.14005250244322467,0.1795203685760498,0.28623437881469727
S2,5,100,0.4,0.6060606060606061,0.6194619244062902,0.7610761511874194,0.3581479345528022,0.24418004674799842,0.15358877182006836,0.15857672691345215
S2,5,10,0.6,0.375,0.6194619244062902,0.7610761511874194,0.18769555213139225,0.6495288535476991,0.16654443740844727,2.157243251800537
S2,5,20,0.6,0.4,0.6194619244062902,0.7610761511874194,0.47634574129123475,0.044226173421677076,0.05584883689880371,0.29321765899658203
S2,5,40,0.6,0.41025641025641024,0.6194619244062902,0.7610761511874194,0.49013499791011716,0.14990357292134485,0.06781840324401855,0.22838973999023438
S2,5,60,0.6,0.4067796610169492,0.6194619244062902,0.7610761511874194,0.17480171020849938,0.3751416355653576,0.0827786922454834,0.13065123558044434
S2,5,80,0.6,0.41025641025641024,0.7463079496041936,0.7610761511874194,0.4235721105241118,0.263264656643703,0.22240567207336426,0.5365660190582275
S2,5,100,0.6,0.42105263157894735,0.6194619244062902,0.7610761511874194,0.3023942372193134,0.28400411627191896,0.3171522617340088,0.8128261566162109
S2,5,10,0.8,0.1,0.7619339463563318,0.4761321072873364,0.36040454692846646,0.27746639136982254,0.11069679260253906,1.255650520324707
S2,5,20,0.8,0.2,0.23892384881258055,0.7610761511874194,0.11189169212541364,0.0,0.019945859909057617,0.08178186416625977
S2,5,40,0.8,0.2,0.7463079496041936,0.7610761511874194,0.3798496541926686,0.18122380802031265,0.05086326599121094,0.09275269508361816
S2,5,60,0.8,0.20689655172413793,0.7463079496041936,0.7610761511874194,0.5403226446021052,0.020854862282043116,0.2184147834777832,0.8966045379638672
S2,5,80,0.8,0.2,0.7463079496041936,0.7610761511874194,0.3567327062058145,0.11288144773955246,0.16156673431396484,0.31815099716186523
S2,5,100,0.8,0.20408163265306123,0.7463079496041936,0.7610761511874194,0.5498817485992866,0.1429697632387746,0.17553114891052246,0.21941304206848145
Scene,Sindex,Num,Noise_Rate,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf,Graph_time,Cluster_time
S3,1,10,0.0,0.8,0.0,1.0,-0.8257734691460538,0.1569685672047865,0.010970354080200195,0.034906864166259766
S3,1,20,0.0,1.0,0.0,1.0,-0.8022269634055053,0.340381841987952,0.03191328048706055,0.07480096817016602
S3,1,40,0.0,1.0,0.0,1.0,-0.8475736507032091,0.49164171079159225,0.041887521743774414,0.08676886558532715
S3,1,60,0.0,0.7166666666666667,0.0,1.0,-0.88394663088402,0.2933887849290322,0.06183338165283203,0.08876442909240723
S3,1,80,0.0,0.7125,0.0,1.0,-0.8817749510362172,0.28981000822984326,0.07978582382202148,0.09474778175354004
S3,1,100,0.0,1.0,0.0,1.0,-0.8401538245108051,0.4670766710743484,0.10471820831298828,0.11170268058776855
S3,1,10,0.2,1.0,0.0,1.0,-0.839994456384857,0.43451203743201294,0.04786825180053711,0.22240924835205078
S3,1,20,0.2,1.0,0.0,1.0,-0.8579531036104786,0.49357132982802115,0.031911611557006836,0.11469626426696777
S3,1,40,0.2,1.0,0.0,1.0,-0.8349797719411649,0.4215644098977433,0.11668825149536133,0.1436159610748291
S3,1,60,0.2,1.0,0.0,1.0,-0.8697582002775823,0.5256878300445833,0.13863015174865723,0.2343730926513672
S3,1,80,0.2,1.0,0.0,1.0,-0.8633337900474339,0.5052413151156494,0.15358781814575195,0.1954789161682129
S3,1,100,0.2,1.0,0.0,1.0,-0.8741202360801519,0.5487007679346044,0.21941161155700684,0.2752664089202881
S3,1,10,0.4,1.0,0.25504832084193996,0.74495167915806,-0.7879978356898034,0.2639935070694104,0.0388948917388916,0.14262008666992188
S3,1,20,0.4,0.5833333333333334,0.33731710678814253,0.6626828932118575,-0.9024683953948629,0.1306765343507888,0.11768293380737305,0.4188828468322754
S3,1,40,0.4,0.96,0.25504832084193996,0.74495167915806,-0.8355523156232736,0.4026019630691246,0.12665963172912598,0.21343111991882324
S3,1,60,0.4,0.9473684210526315,0.25504832084193996,0.74495167915806,-0.8629690401932928,0.47532636723043736,0.1665511131286621,0.22540068626403809
S3,1,80,0.4,0.96,0.25504832084193996,0.74495167915806,-0.8380208819714814,0.4131546137962108,0.20145773887634277,0.29621148109436035
S3,1,100,0.4,0.9836065573770492,0.25504832084193996,0.74495167915806,-0.8580931732259242,0.4707114445876041,0.27027440071105957,0.3341090679168701
S3,1,10,0.6,0.42857142857142855,0.5889789109690635,0.8220421780618731,0.5587433155982454,0.048497832322203144,0.09673738479614258,0.9833757877349854
S3,1,20,0.6,0.4375,0.7504596648293093,0.7486210055120723,0.6455722903283188,0.0338692574407062,0.09973287582397461,1.0083048343658447
S3,1,40,0.6,0.5333333333333333,0.4149756773309634,0.5850243226690366,-0.8105690943867679,0.3260370731917517,0.18350434303283691,0.3271303176879883
S3,1,60,0.6,0.5333333333333333,0.62752416042097,0.74495167915806,0.6663580702637392,0.02415067274030718,0.40990328788757324,1.0631585121154785
S3,1,80,0.6,0.4155844155844156,0.5439006778439985,0.45609932215600146,-0.8208180969653143,0.0,0.24434423446655273,0.2064509391784668
S3,1,100,0.6,0.49382716049382713,0.4609412584159196,0.5390587415840804,-0.8475665210259591,0.04238414842607301,0.43184685707092285,0.35504961013793945
S3,1,10,0.8,0.2857142857142857,0.38433521242907154,0.6156647875709285,0.32988505456014594,0.48467433331409465,0.030917644500732422,0.34607481956481934
S3,1,20,0.8,0.2,0.7329120654866874,0.5341758690266253,0.6141152885051424,0.015621087443256928,0.07479619979858398,0.5136306285858154
S3,1,40,0.8,0.20588235294117646,0.7719503389219993,0.45609932215600146,0.3362997609182907,0.33514965462526614,0.2323758602142334,1.1339716911315918
S3,1,60,0.8,0.2608695652173913,0.7184695339756537,0.8445913980730391,0.6808807836016169,0.014190283221850508,0.33609700202941895,1.2696101665496826
S3,1,80,0.8,0.2,0.7719503389219993,0.45609932215600146,0.4300049677890292,0.05947907076837582,0.22439980506896973,0.5904219150543213
S3,1,100,0.8,0.24390243902439024,0.7664695851707594,0.7005912444877219,0.6299519872916902,0.051571002501301755,0.383974552154541,0.9933440685272217
S3,2,10,0.0,1.0,0.0,1.0,-0.8048967993214875,0.31995590436269,0.01296544075012207,0.031914710998535156
S3,2,20,0.0,1.0,0.0,1.0,-0.8058834406153434,0.3240687225943581,0.01396036148071289,0.03590583801269531
S3,2,40,0.0,1.0,0.0,1.0,-0.8063730285998647,0.3261213990477856,0.023935556411743164,0.03889656066894531
S3,2,60,0.0,1.0,0.0,1.0,-0.8172836942387567,0.35977531639853494,0.022938251495361328,0.019946813583374023
S3,2,80,0.0,1.0,0.0,1.0,-0.8066168976536399,0.32714681233601506,0.03490614891052246,0.022938966751098633
S3,2,100,0.0,1.0,0.0,1.0,-0.8002211176930472,0.3075740078889786,0.041887521743774414,0.02393651008605957
S3,2,10,0.2,0.875,0.11713946025089639,0.8828605397491036,-0.8594537864068272,0.13920734963222317,0.01994609832763672,0.10871005058288574
S3,2,20,0.2,0.8421052631578947,0.8445217577190984,0.46643472684270487,0.45490296971051725,0.08016148599980409,0.048865318298339844,0.3799889087677002
S3,2,40,0.2,1.0,0.10851150267169007,0.8914884973283099,0.49221148951556637,0.2709210369611706,0.11768603324890137,0.6063780784606934
S3,2,60,0.2,0.9411764705882353,0.70283716755723,0.8914884973283099,0.607096395474195,0.10543892496599978,0.1326456069946289,0.5664849281311035
S3,2,80,0.2,0.9696969696969697,0.554255751335845,0.8914884973283099,0.33155715476753644,0.49779355393918157,0.9873597621917725,3.7729132175445557
S3,2,100,0.2,0.9302325581395349,0.7855133150408123,0.42897336991837537,0.4977221216234281,0.21052984198801528,0.34707021713256836,1.0581729412078857
S3,2,10,0.4,0.75,0.554255751335845,0.8914884973283099,0.38173709259292954,0.24022316632702428,0.09873318672180176,0.9095711708068848
S3,2,20,0.4,0.6875,0.764322277856457,0.4713554442870859,0.6167124604993591,0.031327901360130535,0.10072660446166992,0.8138289451599121
S3,2,40,0.4,0.7272727272727273,0.7855133150408123,0.42897336991837537,0.4655370447398315,0.24268490077561478,0.14859843254089355,0.8806500434875488
S3,2,60,0.4,0.8181818181818182,0.554255751335845,0.8914884973283099,0.210589716488415,0.6672190774258715,1.2386860847473145,5.728686571121216
S3,2,80,0.4,0.7272727272727273,0.70283716755723,0.8914884973283099,0.6030164269742996,0.13505610799174847,0.248335599899292,0.9753925800323486
S3,2,100,0.4,0.7972972972972973,0.7055624783313051,0.5888750433373897,0.4049804089396347,0.2727360091360421,0.4697401523590088,1.3553800582885742
S3,2,10,0.6,0.4,0.9134686737002379,0.17306265259952416,0.48689307750932953,0.15221923035047888,0.0977332592010498,1.2217395305633545
S3,2,20,0.6,0.4666666666666667,0.8445217577190984,0.46643472684270487,0.614749360376455,0.05902742229476784,0.1635606288909912,1.3284509181976318
S3,2,40,0.6,0.43243243243243246,0.9690324073568221,0.06193518528635585,0.41481936078981063,0.05567105557112342,0.2543148994445801,0.8377659320831299
S3,2,60,0.6,0.4528301886792453,0.9690324073568221,0.06193518528635585,0.30436209053229896,0.07442177913314009,0.4567711353302002,2.5342326164245605
S3,2,80,0.6,0.5161290322580645,0.9437757894716146,0.11244842105677089,0.4331944302386361,0.3553100807960052,0.5036489963531494,1.0801172256469727
