10,0.7979255216846695,0.1193407856189222
20,0.7801660979469044,0.12383951776673276
30,0.7719290073310398,0.1267721147259403
40,0.7665245693176904,0.12951538685608227
50,0.7627631859455639,0.13088423551338216
60,0.7601193933480094,0.13260014110367274
70,0.7580696464469855,0.1340261578381281
80,0.7562861245450563,0.13486791399636638
90,0.7552211614760603,0.13602388723621425
100,0.7535203225408584,0.1366169601963489
110,0.7521235716901087,0.1371267782774171
120,0.7513560903153994,0.1378865262477626
130,0.7503794874006391,0.13862176696263628
140,0.7500229598412302,0.13877567620854037
150,0.7490620911403741,0.13913684627019374
