10,0.9467227309095563,0.08826101063923911
20,0.9337811485871133,0.10166996225581827
30,0.9249747876569708,0.11122305514719576
40,0.9189386725952841,0.11732266749437216
50,0.9131351041846056,0.12244955146715773
60,0.9101962109982062,0.12549366360826517
70,0.9071362606552019,0.127890493547899
80,0.9043605877791436,0.13128617907634318
90,0.9021691496549398,0.13260871529042123
100,0.9009819823508862,0.13352973927332581
110,0.8988920182670103,0.1355732033241779
120,0.8971159333601835,0.13742749310771124
130,0.8977107839531278,0.13710040246924562
140,0.8971207488313754,0.13741417315327975
150,0.8964711125381408,0.13811094606418997
