10,0.30294864241282143,0.1295947410062417
20,0.36966993974314794,0.15539823035502842
30,0.441007913907369,0.17927551910808648
40,0.5154475480847889,0.19994195034355433
50,0.5936258843872282,0.21374637514727776
60,0.6730514967441559,0.2356701932232492
70,0.7590802126460605,0.2536749509596156
80,0.8406631563504537,0.26702542545415836
90,0.926546302596728,0.2888390867986411
100,1.0077795412143071,0.3029382693562446
110,1.0997866953876283,0.3200145032191555
120,1.1805657280683517,0.34187533703724426
130,1.265359982808431,0.3602662327357651
140,1.3494040264818403,0.38883851075476034
150,1.441899391359753,0.4076632483386353
