10,0.2564345588684082,0.11587397724532601
20,0.2948441289354254,0.13345459718960875
30,0.33062667883104746,0.14918334342205208
40,0.36464393535587525,0.16210710974460074
50,0.39953346463706757,0.1781085321466149
60,0.43123459310884826,0.189926471248924
70,0.46194130577864473,0.20337901446213366
80,0.49349505209481276,0.2191960348198198
90,0.5265352009336154,0.23162863398229278
100,0.5554825701448652,0.2437945381441509
110,0.5856467025677363,0.25747839724015087
120,0.6162353825811987,0.2699313662633759
130,0.646762115644084,0.2837924469292822
140,0.677370461013582,0.2961364911880719
150,0.7060926955187762,0.30932802558965716
