10,0.946252327140038,0.09091976172656634
20,0.9334541980047976,0.10540226260020938
30,0.9247333324050966,0.11464685166292767
40,0.9181571442167213,0.12160142608594719
50,0.9139695355442665,0.12487821359776091
60,0.9097252799594264,0.12894271017654216
70,0.9065287923692267,0.13194057435072667
80,0.9037593950056162,0.13440092010401106
90,0.9019439238630151,0.13561154072336506
100,0.9003960811039368,0.1365820862898319
110,0.8985062428184242,0.13849608440309158
120,0.8967989455111762,0.14056191008221672
130,0.8963527189385778,0.14057931335412208
140,0.8950262582109995,0.141620675198647
150,0.8951697926744728,0.14148890760839472
