1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.8444444444444444,0.9444444444444444,1.0
0.8080808080808081,0.875,1.0
0.8080808080808081,1.0,1.0
0.9,1.0,1.0
0.8444444444444444,1.0,1.0
0.8636363636363636,1.0,0.9521347271351545
0.8444444444444444,1.0,0.9444444444444444
0.8444444444444444,1.0,1.0
0.8444444444444444,1.0,1.0
0.7636363636363637,1.0,1.0
0.8,0.9444444444444444,1.0
0.8444444444444444,1.0,1.0
1.0,1.0,1.0
0.8888888888888888,1.0,1.0
1.0,1.0,1.0
0.9444444444444444,1.0,1.0
1.0,1.0,1.0
0.8080808080808081,0.9444444444444444,1.0
0.9,0.875,1.0
0.7253441453444872,1.0,1.0
1.0,1.0,1.0
0.9444444444444444,1.0,1.0
0.8,0.875,1.0
0.8444444444444444,1.0,1.0
0.5,0.5,0.5
0.5,0.5,0.5
0.8333333333333333,1.0,1.0
0.8636363636363636,1.0,1.0
0.9,0.9444444444444444,1.0
0.8,1.0,1.0
0.23076923076923078,1.0,1.0
0.23076923076923078,1.0,1.0
0.8636363636363636,1.0,1.0
0.8888888888888888,0.9444444444444444,1.0
0.775,1.0,1.0
0.7444444444444445,1.0,1.0
0.9444444444444444,1.0,0.875
0.9392971972925781,0.9948527528481337,0.9948527528481337
0.9,1.0,1.0
0.775,1.0,1.0
0.7777777777777777,1.0,1.0
1.0,1.0,1.0
0.75,0.7222222222222222,0.875
0.8194444444444444,1.0,1.0
0.75,1.0,1.0
1.0,1.0,1.0
0.8333333333333333,1.0,1.0
0.8333333333333333,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.625,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.875,0.875,1.0
0.875,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.8333333333333333,1.0,1.0
0.8333333333333333,1.0,1.0
0.875,1.0,1.0
0.7083333333333333,1.0,1.0
0.75,0.875,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.75,1.0,1.0
0.875,0.75,1.0
0.75,0.875,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,0.7777777777777778,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.5,0.5,0.5
0.4,0.4,0.4
1.0,1.0,1.0
0.4,0.5,0.5
1.0,1.0,1.0
0.4,0.4,0.4
0.8333333333333333,0.9444444444444444,0.9297984478350954
0.8551172440043331,0.9551172440043332,0.9551172440043332
1.0,0.3888888888888889,1.0
0.9,0.9444444444444444,1.0
0.4,1.0,0.9914677669214907
0.7321044901790574,0.8343772174517847,0.8343772174517847
0.3888888888888889,0.8888888888888888,1.0
1.0,1.0,1.0
0.9,0.9444444444444444,0.9444444444444444
0.7573027745926425,0.9,0.9453131417116676
0.6428571428571428,0.875,0.875
0.8333333333333333,0.8333333333333333,1.0
0.8888888888888888,0.7777777777777778,1.0
0.7191203181978048,0.8888888888888888,1.0
0.8333333333333333,0.9444444444444444,0.9444444444444444
0.8333333333333333,0.8888888888888888,1.0
0.8333333333333333,0.875,0.875
0.5,0.5,0.5
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
