1.0,1.0,1.0,1.0,1.0,1.0,0.91,0.91,1.0,1.0,1.0,1.0,0.88,0.88,1.0,1.0,1.0,1.0,0.9174311926605505,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9259259259259259,1.0,1.0,1.0,1.0,0.9433962264150944,0.9803921568627451,1.0,1.0,1.0,1.0,0.9174311926605505,0.9259259259259259,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9900990099009901,1.0,1.0,1.0,1.0,0.970873786407767,0.970873786407767,1.0,1.0,1.0,1.0,0.5849056603773585,0.8285714285714286,0.5849056603773585,0.5471698113207547,0.6024096385542169,0.6024096385542169
1.0,1.0,1.0,1.0,1.0,1.0,0.970873786407767,0.96,1.0,1.0,1.0,1.0,0.9259259259259259,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9433962264150944,0.8070175438596491,0.5652173913043478,0.8547008547008547,0.8695652173913043,0.8547008547008547,0.8547008547008547
1.0,1.0,1.0,1.0,1.0,1.0,0.970873786407767,0.9433962264150944,0.9615384615384616,0.9433962264150944,0.9615384615384616,0.9433962264150944,0.9433962264150944,0.8425925925925926,0.9523809523809523,0.9523809523809523,0.9174311926605505,0.9174311926605505,0.8695652173913043,0.9090909090909091,0.3644067796610169,0.37719298245614036,0.36752136752136755,0.36752136752136755
1.0,1.0,1.0,1.0,1.0,1.0,0.9615384615384616,0.9523809523809523,0.9345794392523364,0.9433962264150944,0.9433962264150944,0.9433962264150944,0.6396396396396397,0.8782608695652174,0.8938053097345132,0.9099099099099099,0.8938053097345132,0.9099099099099099,0.3983050847457627,0.375,0.5811965811965812,0.375,0.5811965811965812,0.5811965811965812
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9900990099009901,1.0,0.9900990099009901,1.0,0.970873786407767,0.970873786407767,0.9803921568627451,0.746268656716418,0.746268656716418,0.970873786407767
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9523809523809523,0.8666666666666667,1.0,1.0,1.0,1.0,0.6568627450980392,0.71,0.8514851485148515,0.8514851485148515,0.8514851485148515,0.8514851485148515
1.0,1.0,1.0,1.0,1.0,1.0,0.9900990099009901,0.9433962264150944,0.970873786407767,0.970873786407767,1.0,1.0,1.0,0.9803921568627451,0.9615384615384616,0.9615384615384616,0.7575757575757576,0.7575757575757576,0.9345794392523364,0.8932038834951457,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.9615384615384616,0.9803921568627451,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.8796296296296297,0.9259259259259259,0.9259259259259259,0.9174311926605505,0.8695652173913043,0.8695652173913043,0.7798165137614679,0.6434782608695652,0.6788990825688074,0.7522935779816514,0.6788990825688074,0.6788990825688074
